,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Mrpl15,0.025107926703366902,1.5378604008313599,1.32466852517796,0.18537563346498592,0.31494237521174673,-6.648545579839645,0.020409182
Lypla1,-0.03779356083696747,1.0770372725661852,-1.8551401013020195,0.06366805703622605,0.13985761266205915,-5.807980624183544,-0.046917725
Tcea1,0.002645182487098595,0.4620483870846753,0.14770038796332155,0.88258852350197,0.9282279094612949,-7.512561885533171,-0.018987874
Atp6v1h,0.00891972404135493,0.22849235151986877,0.6437631989431046,0.5197750992057658,0.6585061954997006,-7.316767913208598,0.0050953515
Rb1cc1,-0.07049265811969754,0.38008087481141917,-4.068432126823313,4.847244547970921e-05,0.00030438610924892666,0.7102080849025096,-0.1063465
4732440D04Rik,-0.0029748199299339125,0.0799825433197161,-0.3378017017976534,0.735534767736543,0.8291372206003,-7.466533223491864,-0.008953052
Pcmtd1,-0.027332338163372133,0.24659343240488668,-1.871626243798033,0.06134942130210479,0.13596987491623982,-5.777372225133104,-0.04466697
Rrs1,0.02807323293613284,0.21151567184530468,1.9951759727110048,0.0461082818536887,0.10879691556587556,-5.539388896909116,0.030752819
Vcpip1,0.012959324571749515,0.16795509971041603,1.0393555607404235,0.29871786645887727,0.4488858358698997,-6.984779898955211,0.0109844245
Snhg6,-0.09370792065961124,0.5308805624621019,-4.893823470514399,1.037812539180061e-06,9.036374143063024e-06,4.376215528708261,-0.15029873
Cops5,0.04005302960380164,0.7993668942175249,1.9564370384568637,0.05050048502703964,0.11709925285906865,-5.6156411713453025,0.027117193
Cspp1,-0.021922151513690404,0.21414414343006158,-1.5685008527297903,0.1168630854464253,0.22179029401345712,-6.296952760642173,-0.034832805
Arfgef1,0.005274263952707781,0.6861460361919374,0.26263658877782836,0.7928475895204848,0.8697600821037816,-7.489041052996609,0.0028973918
Ncoa2,-0.00808759084615785,0.1508584807270577,-0.6754482705586694,0.49943977271789153,0.6415427465422594,-7.295924382684773,-0.011991533
Tram1,0.033392418104904766,0.811870004152958,1.6643656894983059,0.09613720027770228,0.191992611008914,-6.1425151866180565,0.043354847
Lactb2,-0.004751212321850947,0.21069565937324522,-0.34531650072157827,0.7298791219016973,0.8244669384730972,-7.463973112899719,-0.0056671076
Xkr9,0.017176023512805175,0.12044947292136632,1.621352248142087,0.10504055801934573,0.20519538913138846,-6.212940513499067,0.024821816
Terf1,0.01091173450341768,0.11712946261553878,0.993397162955953,0.3206000195026918,0.47288936667039655,-7.0313479502964835,0.008959587
Rpl7,0.00841474482102982,3.9578138919313472,0.8209951327243923,0.4117101494173546,0.561678989093324,-7.187319921780557,0.0013954672
Rdh10,0.003788324041749624,0.17190248416514467,0.30637435498980475,0.7593395481676556,0.8445599436564756,-7.4766294602547045,0.004049783
Stau2,0.0018393213935976541,0.0841739109679311,0.201780757745731,0.8401009410174879,0.9004542860197929,-7.503136035559656,-0.00036187298
Ube2w,-0.02166342558319957,0.16499018304342486,-1.7590897666679164,0.0786577478237233,0.16477216146727178,-5.980935101251092,-0.036274258
Tceb1,0.06462088081068199,1.0813778673482914,3.2133993818326654,0.0013247520577816855,0.005701757339853591,-2.3819450329827045,0.077784315
Tmem70,0.03710905052060018,0.7280220567170613,1.8755950802330201,0.06080181011439812,0.1350123844365342,-5.769963273446824,0.036888387
Ly96,-0.03047845298798869,0.13583690684010563,-2.761086461502352,0.005793774067326067,0.019928437852106826,-3.7258917960128177,-0.052772757
