,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Mrpl15,-0.28952822561754077,0.675342544549849,-2.5052804338418477,0.013243109650545135,0.058077881878929,-3.3415963007082325,-0.10068509
Lypla1,-0.39003210961979223,0.3826419271346999,-3.8753431751508494,0.00015541316724682354,0.0024522044476580876,0.648399200122789,-0.3891479
Tcea1,0.017053787398171625,0.2577098170068206,0.19640145312781268,0.844546969156451,0.905064192558466,-6.324268760138697,0.057856467
Rgs20,-0.057072085087747165,0.006865977514080885,-2.8092397055346976,0.005589903298385625,0.03222208730758305,-2.588113547965955,-0.06248092
Atp6v1h,-0.19466228738025906,0.11212972569756391,-3.1914986698543504,0.001706088806285674,0.014030370819038466,-1.5310219056545291,-0.20759873
Rb1cc1,-0.11658360389100776,0.154667928814888,-1.6489997895340747,0.10112368961320738,0.24400573378110865,-5.027977153572818,-0.0873412
Pcmtd1,0.010752102795069017,0.2650533149518618,0.12018838019406194,0.9044857832229662,0.9425400388727887,-6.336038723295128,-0.00296554
Rrs1,-0.042838825942902156,0.19667008410139783,-0.5248997279326668,0.6003846096407813,0.743238415782705,-6.2087823112495615,0.059021864
Vcpip1,-0.01122325941252412,0.07910233736038208,-0.20784438656241247,0.8356166745961834,0.8987533004562379,-6.322012489920346,-0.0016735524
Snhg6,-0.482193005583527,0.3300179204926258,-4.322308925942087,3.0007701188036026e-05,0.000714524284879667,2.1789265757692675,-0.5703437
Cops5,-0.25848002127616365,0.3507376035175672,-2.4734278015579947,0.014434702491021825,0.06214324426739121,-3.4159757974814613,-0.26741552
Cspp1,-0.28415494881421116,0.12093632213953065,-4.254702165270467,3.565019962653211e-05,0.0008171175336400913,2.00685255887171,-0.3223142
Arfgef1,-0.4032486810186337,0.33603814571368984,-4.308704639671951,2.8681170388564127e-05,0.0006908141835804489,2.2084271553079375,-0.43044814
Ncoa2,-0.11623071367404991,0.10528116000861656,-1.8550972685243345,0.06543548855977498,0.1806406637026131,-4.682533063673488,-0.12862074
Tram1,0.3248110113677087,0.71366725098796,2.802070260765649,0.005709557240594538,0.032264849627674744,-2.606786746670855,0.42572305
Lactb2,0.0007529689305134766,0.027776607471268353,0.026384963244469782,0.9789834008658488,0.9869908670969493,-6.342746454558673,0.013527408
