,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Mrpl15,0.03832656294438471,0.8828721975108196,1.2640778217572188,0.20631349862901427,0.515083299509289,-5.689724255487669,-0.020218797
Lypla1,0.002671831886655308,0.633025932892594,0.09259499286015659,0.9262323352753667,0.9797107112026876,-6.465740124200384,-0.033436522
Tcea1,-0.04776344985694729,0.5574931231449016,-1.7083895329492063,0.08768143451209766,0.3322668466676496,-5.0452286249644835,-0.109547704
Atp6v1h,-0.053762122812323565,0.4164604214602945,-2.0839061349675214,0.03726448603263696,0.20380354975708756,-4.3506586075007645,-0.083997875
Rb1cc1,-0.005370025434778286,0.47403489220777206,-0.2010256338497085,0.8406939893017393,0.9438454450866649,-6.4501901741282595,-0.016410714
St18,-0.0012889167312226317,0.6384626335320713,-0.04200112203248532,0.9665012345449089,0.9920097051432264,-6.469066111637091,-0.0023219378
Pcmtd1,-0.011187244997423785,0.4765649148562739,-0.4115521647077192,0.6807010492613873,0.8774635845096462,-6.387204035354818,-0.021305382
Rrs1,0.03043320339062498,0.2747764576143387,1.4429920887452967,0.1491411303550811,0.4377367937018327,-5.453333876475781,0.012365122
Vcpip1,-0.05387909504996007,0.23333197852455057,-2.659635694556453,0.007869722992280398,0.08192817153739528,-3.019721930075161,-0.07573518
Snhg6,-0.04089512168460415,0.46097062504394626,-1.565473159876454,0.11759164840487157,0.3893930868554217,-5.273518134794385,-0.112682305
Cops5,0.05654434598264082,0.8940163526038012,1.8238004118746733,0.0682950612050238,0.2900797212741108,-4.846362503652432,0.021656485
Cspp1,-0.09686202609934641,0.5994698915038805,-3.3076478386240047,0.0009534223498917604,0.018146431501822234,-1.137620625907167,-0.15267484
Arfgef1,-0.033485961221108515,0.5799111333227613,-1.1354298416230784,0.25630127998023977,0.5744553515669321,-5.840409240219261,-0.06676048
Ncoa2,-0.0388108394137042,0.22658517221510274,-1.920291489400436,0.0549285260008452,0.2560904016258425,-4.670149027504544,-0.05786352
Tram1,-0.02369729476099485,0.7744665784378946,-0.7679923744006781,0.4425602822851089,0.7378132983108504,-6.181883794038555,-0.06998576
Lactb2,0.00969360389818685,0.12311967800409077,0.6456843961894868,0.5185397854981776,0.7843059695016378,-6.266317303242848,-0.0011743836
Trpa1,-0.09263844554443094,0.3221498253023185,-2.6888241843202696,0.007224706965841721,0.07876099008988367,-2.944423340731808,-0.06080326
Kcnb2,0.0025964642284443,0.6550536364873105,0.08407564349863715,0.9330031603321282,0.9821682139531449,-6.466475150356779,-0.0067442995
Terf1,0.014525681670827031,0.24953406049437993,0.7076241268614781,0.4792410598609893,0.7610095590276644,-6.225383363556012,0.015136343
Rpl7,0.0500877636906659,3.8118024365056575,2.395502705250802,0.016666727328846838,0.12861738320432928,-3.6702630555116897,0.03162658
Stau2,0.014509365295733621,0.19484111432004744,0.7827787879968892,0.4338271128635206,0.7327683265719396,-6.170686733097563,0.003344095
Ube2w,-0.0019174648041650375,0.3863208389819401,-0.07743688074781536,0.9382818601788045,0.9831021195212646,-6.46699895905751,0.0002606827
Tceb1,-0.003927376264198136,1.3143562113609322,-0.12545799869441224,0.900170510395899,0.9686682531052849,-6.462240174369175,-0.038643297
Tmem70,-0.0004522907904275837,0.449526806988931,-0.017952268880662328,0.9856782854065088,0.9962703549485505,-6.469770348815538,-0.04864228
Smap1,0.041108303140063085,0.8135961398082155,1.3303963605452334,0.1835024207458593,0.4866724857092642,-5.60574038616476,0.003508532
Sdhaf4,-0.05714326421484959,0.6758443765684752,-1.939012010577201,0.05260612362862815,0.2501651581610659,-4.634912269418319,-0.08407208
Fam135a,0.0159948137305267,0.41796088608004694,0.6264079872659362,0.5311014355019845,0.793277141241157,-6.2782921869023305,0.0102929035
Lmbrd1,-0.015358380886430541,0.25404588021524505,-0.7312521888310958,0.4646899129507036,0.7515982944158871,-6.208781414348613,-0.023579704
Phf3,-0.06407138524027055,0.5874933310948451,-2.280454705516141,0.02265997053248549,0.15494209774917594,-3.9324588687884003,-0.118281156
Ptp4a1,-0.01984862496907875,0.61526735204971,-0.700054054904522,0.48395512345548264,0.7644430762802966,-6.2305870923570295,-0.05517616
Rab23,0.002145122704109599,0.09861714806294083,0.15513618871699492,0.8767257921073484,0.9585161838473758,-6.458172864455154,-0.0036223845
Zfp451,0.005265131024669131,0.2648920119893947,0.2480167031726909,0.8041407384740729,0.9283137481827851,-6.439884211081698,0.005031782
Dst,-0.11582860577885365,0.750481559083198,-3.3957882232058685,0.0006964771991604544,0.01467136475002322,-0.8523938937443081,-0.15228161
Ccdc115,0.02189157500699272,0.5702758693646234,0.7570510190516816,0.4490867383177245,0.7422666292383213,-6.190031777310144,0.0011637206
Imp4,0.04684639892589278,0.6648309306904138,1.579351545997437,0.1143750365347668,0.38302886481522413,-5.2522213257727355,0.02329204
Ptpn18,0.0035535169203928067,0.5713802662745464,0.11787771967536453,0.906174632400202,0.9716392631873323,-6.46314076537316,-0.044065654
Fam168b,0.011756961615625448,0.2636889353306336,0.5637655319081075,0.5729615132942276,0.8190995858247908,-6.314701618625139,0.0021158597
Plekhb2,-0.06111449763196202,0.5815162747677858,-2.1105721760219995,0.03490275377550271,0.19647068565764886,-4.296121475514633,-0.08330513
Hs6st1,0.007162599099570232,0.14603230962169458,0.4370818127739628,0.6620877030137244,0.8667774743096828,-6.376622967869851,0.00042466816
Uggt1,0.02030667640898569,0.4080881526592812,0.8002599691466716,0.42363207106029677,0.7241538499652223,-6.157173740316902,0.014284363
Neurl3,0.052326775781539846,0.6347398029900596,1.730887360521773,0.08359187347085896,0.3234394377061209,-5.007488146110516,0.039665647
Kansl3,-0.030112997044525767,0.21279780273009932,-1.5858606253929763,0.11289048441256067,0.3809641753914073,-5.242168315436946,-0.05472993
Lman2l,-0.034222629318230495,0.30097283823792914,-1.5286479492657872,0.12647133457975382,0.4060097718470313,-5.329118149654856,-0.058780447
Cnnm4,0.006594393143979311,0.1090971575604822,0.4882218302685654,0.6254331997800652,0.8506683917722723,-6.353512774072339,-0.018337855
Cnnm3,0.0003925738669956755,0.09393989358862043,0.029448476934666835,0.9765091325906321,0.9940346103321844,-6.469504194066783,-0.004806517
Ankrd39,0.02982295349870416,0.1938703762003656,1.6200059272823686,0.10535023005689886,0.36764768431693845,-5.188756270038462,0.025100997
Cox5b,0.022043633898906973,2.2818375631902343,0.8453449015500661,0.3979947712035855,0.7049038369967434,-6.120946299811137,-0.04651959
Actr1b,0.0003542698731645573,0.44825237754751024,0.013798135762430348,0.9889920706286568,0.9973764941173426,-6.4698347693255505,-0.030557018
Tmem131,0.006248832267208145,0.31931015401468205,0.27334079634477404,0.7846126018693834,0.9203051219546636,-6.433435801592153,-0.01133413
Inpp4a,-0.035731400516286434,0.13127989771966236,-2.275515636072137,0.022954684260244614,0.15616521529110064,-3.9434274173471153,-0.054223616
Coa5,-0.031171245174080583,0.24451692614655196,-1.518332004742506,0.12905025316482474,0.40968897089884904,-5.344456659215446,-0.05704112
Unc50,0.010595918280383995,0.5347542447369914,0.39470107200680854,0.6930953400367064,0.8837402593879127,-6.393839429749743,-0.013341726
Mgat4a,-0.04747049531813664,0.22999707092249128,-2.448803436103443,0.014397665304794098,0.11882527655594591,-3.544435979013607,-0.11426667
2010300C02Rik,-0.05052750333314314,0.22814275635661566,-2.3797291556239517,0.017403071215206428,0.1325550311297597,-3.707172536761927,-0.07334312
Mitd1,0.006317528866888588,0.22544463443441395,0.32333795003405374,0.7464648808197476,0.9062627326066307,-6.418865608292955,-0.005174098
Mrpl30,0.06670049228679727,1.1905801060474293,2.135981485720997,0.03277250405409251,0.1897614783776337,-4.243511652113167,0.034167964
Txndc9,0.044883917959223085,0.9557592283474841,1.4109239479431648,0.15838466073231722,0.45064140719792967,-5.497998876151959,0.04752113
Eif5b,0.02887186180735713,1.2671915864098002,0.89162505690292,0.37267504959163933,0.6855966513865751,-6.081694932254678,-0.008440564
Rev1,-0.025552403863921408,0.1561294981551051,-1.4769976306800552,0.1397953391522011,0.42511447308351685,-5.404875667305458,-0.032441862
Pdcl3,0.024922331210372236,0.45043253468609856,0.9649225410436217,0.3346718355701265,0.6541990517435416,-6.015252633948773,0.009223344
Rpl31,-0.015120776067464614,3.314630856880775,-0.7555519700605537,0.4499851488004398,0.7428082550020231,-6.191139010709756,-0.07976796
Tbc1d8,-0.006582352571441828,0.19134759330510767,-0.3548382680943019,0.7227390515133607,0.8964898520543084,-6.408432044958597,-0.0084738005
Cnot11,-0.011596004599940243,0.22686349562910615,-0.5885461737107393,0.556216011421464,0.8093380574445221,-6.300756531421951,-0.032037035
Rnf149,-0.10910586225425353,0.7188443508156875,-3.3818319724187558,0.0007320820418436524,0.015108560919665733,-0.8978070194798597,-0.16643398
Map4k4,0.0008873186193329216,0.5794701045841101,0.030420680703074965,0.9757338471381882,0.9939393910427231,-6.4694757655091175,-0.015991462
Il18r1,-0.04216876011295954,0.19318260588209685,-1.8836208233971252,0.059748528018427095,0.2683283749853938,-4.738294546543896,-0.029977845
Slc9a2,0.021623743918934506,0.12109435463309777,1.3634730910982849,0.1728607219930208,0.4734409719434094,-5.5622488334840305,0.032162357
Mrps9,0.013958561939851913,0.3817445158714265,0.5951807420846433,0.5517735849335921,0.8060146203833422,-6.296921226938343,-0.03409926
Fhl2,0.04658980341716878,0.9431760326048217,1.3155692591104546,0.18845583970900248,0.49294267528008046,-5.624881736685949,0.059065893
Uxs1,0.014096481287176844,0.1240008166148872,0.9528238923383902,0.3407663833602026,0.6596061592532028,-6.026581020441221,0.0051434957
Tpp2,-0.04324142051121553,0.4333681152064419,-1.6915743093566424,0.09084498380414618,0.338794409401447,-5.073121030468425,-0.081459284
Tex30,0.03641637858046011,0.5085896743553902,1.3001487474693336,0.19366329118306894,0.49876140256637774,-5.644576938704814,0.0349418
Bivm,-0.048035868644283455,0.12969453462590724,-3.0174710341075053,0.00257328642563721,0.03784602526723526,-2.030618487754487,-0.07002396
Ercc5,-0.0030146585187546923,0.14461488835259248,-0.18279829636088232,0.8549702971283142,0.948800497292651,-6.453607163341052,-0.004743131
Wdr75,0.00852189060779788,0.13297060171365196,0.5544014924855513,0.579350983265779,0.8220259785365527,-6.3198150437831675,-0.001904149
Myo1b,-0.02525331237266909,0.5569364174583255,-0.8902958555685275,0.3733880285222234,0.6861280696765709,-6.082851418083839,-0.025188837
Stat1,0.003643247236721625,0.10338353748532061,0.26115585139784453,0.7939926574023342,0.9238502022047586,-6.436616709351198,-0.005393537
Gls,-0.031144227475409483,0.29421122276517114,-1.4189382839656821,0.15603485174471762,0.4482123280408455,-5.48693031973401,-0.06609276
Nab1,-0.00024863315573493217,0.1419987991879515,-0.015496175196051336,0.987637504780668,0.9972116630726467,-6.469810473842136,-0.011996757
Mfsd6,-0.07046082921153829,0.42214197529463754,-2.5237070669622077,0.011680966556331286,0.10440589886647932,-3.3634252619497156,-0.06932793
Inpp1,-0.032891006201224045,0.12018611726025098,-2.142295198953404,0.03226079530890733,0.1884160019284642,-4.230341834463182,-0.045400463
Hibch,-0.013312578994404545,0.17601873405857632,-0.7586937833537744,0.4481033667613674,0.7419554355695525,-6.188815873157819,-0.030659217
Ormdl1,-0.00804670413823351,0.1642895422173892,-0.4853009102822487,0.627503108832497,0.8512173425203855,-6.3549015125432735,-0.03129491
Asnsd1,-0.005626619526910738,0.2750772927151412,-0.27397106138259786,0.7841282570386288,0.9203051219546636,-6.433267324826774,-0.038417913
Gtf3c3,0.004544060240836803,0.10450546498400654,0.32398292053381317,0.7459765847747694,0.906211981712498,-6.41866169929899,-0.0027999422
Pgap1,-0.019114870709554997,0.3097749814343659,-0.8175325527569076,0.41369780004171053,0.71795784263836,-6.143529018748576,-0.02266254
Ankrd44,-0.06438451454403936,0.3702803761051848,-2.4964360282461264,0.012611299634068351,0.11004617339803548,-3.4299086759581727,-0.07869861
Sf3b1,0.0613312749765335,1.2469158587967963,1.8452147452405672,0.06511995124750555,0.2833632558325433,-4.808045379584752,0.06524024
Coq10b,0.015072395281745874,0.23434736117428956,0.7392373571764126,0.4598284872565592,0.747898294433895,-6.2030475199525705,0.013841271
Hspd1,0.08457028698358246,1.3389422324607738,2.5969481572730193,0.009457729637706833,0.09075157181424741,-3.1802383786703547,-0.0004282368
Hspe1,0.06382797579722517,2.0481939168208614,2.0788769198413535,0.0377248398361747,0.20538493684472883,-4.360866848902402,0.00507452
Mob4,0.10992260994496325,1.097715709906141,3.279673787151021,0.0010537611704200336,0.01942392224217945,-1.2279128605635936,0.14058653
Mars2,-0.011947888568873235,0.08734297003591934,-0.9418126883552295,0.34637456983397397,0.6650982560561861,-6.036767038345576,-0.027404478
9430016H08Rik,0.04552799317981005,0.2865517864348837,2.141141403388029,0.03235379239444144,0.1884160019284642,-4.232751436927373,0.034223128
Bzw1,0.05567514551492587,0.7858987525071564,1.8682128998910374,0.06184290020015655,0.27486110973575073,-4.766380849217567,0.013214201
Clk1,0.0031542983513086283,0.6290801641992075,0.10816851162902343,0.9138702281021369,0.9729265958302428,-6.464213035217183,0.0015543792
Ppil3,0.013425089850000765,0.18541733415277645,0.757489070469438,0.44882439759683834,0.7422666292383213,-6.18970780789302,-0.008876648
Nif3l1,0.01405901439518654,0.12464522299410595,0.962209304807545,0.3360324447386177,0.6549895301484445,-6.017805555877093,0.0013964453
