,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Scmh1,-0.28540763,,,0.5452844116736562,0.9995071032895373,,-0.28540763
Flnb,-0.33857015,,,0.5451719602075635,0.9995071032895373,,-0.33857015
Rilpl2,-0.44111326,,,0.5448346748961322,0.9995071032895373,,-0.44111326
Fam126b,-0.20981517,,,0.544609875614618,0.9995071032895373,,-0.20981517
Dmap1,-0.27417716,,,0.5442727631222697,0.9995071032895373,,-0.27417716
4930481A15Rik,-0.38384694,,,0.5442727631222697,0.9995071032895373,,-0.38384694
D8Ertd82e,-0.2135064,,,0.5441604153476112,0.9995071032895373,,-0.2135064
Cxadr,-0.29940957,,,0.5438234412204888,0.9995071032895373,,-0.29940957
Uhrf1bp1,-0.31333476,,,0.5438234412204888,0.9995071032895373,,-0.31333476
Usp10,-0.2716269,,,0.5435988494867741,0.9995071032895373,,-0.2716269
Fbxw9,-0.2720332,,,0.543374303919505,0.9995071032895373,,-0.2720332
Csde1,-0.06815813,,,0.5432620484533597,0.9995071032895373,,-0.06815813
Ptprn,-0.22194417,,,0.5431498045349104,0.9995071032895373,,-0.22194417
Trim41,-0.23072404,,,0.5431498045349104,0.9995071032895373,,-0.23072404
Selm,-0.08583238,,,0.5430375721661835,0.9995071032895373,,-0.08583238
Dhx36,-0.13492349,,,0.5428131420859991,0.9995071032895373,,-0.13492349
Strbp,-0.09826201,,,0.5428131420859991,0.9995071032895373,,-0.09826201
Bex4,-0.39601257,,,0.5424765836392522,0.9995071032895373,,-0.39601257
Epc2,-0.3082586,,,0.5424765836392522,0.9995071032895373,,-0.3082586
Nfyb,-0.15730497,,,0.5424765836392522,0.9995071032895373,,-0.15730497
Pomgnt1,-0.27095938,,,0.542140129249266,0.9995071032895373,,-0.27095938
Mlxip,-0.22528994,,,0.5420280009190881,0.9995071032895373,,-0.22528994
Acat1,-0.1638251,,,0.5420280009190881,0.9995071032895373,,-0.1638251
Irf8,-0.3451663,,,0.5420280009190881,0.9995071032895373,,-0.3451663
Tpp2,-0.11712356,,,0.5419158841588492,0.9995071032895373,,-0.11712356
Plekhb1,-0.22680514,,,0.5418037789705661,0.9995071032895373,,-0.22680514
N4bp2l2,-0.13859785,,,0.5415796033179305,0.9995071032895373,,-0.13859785
