,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Tmsb10,-0.12541693,,,0.45402162758147435,0.9997855060172393,,-0.12541693
Sidt1,-0.58979386,,,0.45402162758147435,0.9997855060172393,,-0.58979386
Arfgap1,-0.5047129,,,0.45352247944839086,0.9997855060172393,,-0.5047129
Mfap1b,-0.41283324,,,0.45302364109546844,0.9997855060172393,,-0.41283324
Naip1,-1.2923242,,,0.45302364109546844,0.9997855060172393,,-1.2923242
Chmp2b,-0.30390915,,,0.45302364109546844,0.9997855060172393,,-0.30390915
Dbpht2,-0.34264544,,,0.45302364109546844,0.9997855060172393,,-0.34264544
Dpp4,-0.16297525,,,0.45302364109546844,0.9997855060172393,,-0.16297525
Ets2,-0.2565496,,,0.4520268943284864,0.9997855060172393,,-0.2565496
Tmem237,-0.4790454,,,0.4520268943284864,0.9997855060172393,,-0.4790454
Ceacam10,-0.24162963,,,0.4520268943284864,0.9997855060172393,,-0.24162963
Psmb4,-0.06405644,,,0.4520268943284864,0.9997855060172393,,-0.06405644
Zmym3,-0.58066565,,,0.4520268943284864,0.9997855060172393,,-0.58066565
Gas2l1,-0.88207495,,,0.4520268943284864,0.9997855060172393,,-0.88207495
Btbd9,-0.41239193,,,0.4520268943284864,0.9997855060172393,,-0.41239193
Trf,-0.49414742,,,0.4515289862123223,0.9997855060172393,,-0.49414742
Tmem128,-0.30143908,,,0.45103138847210955,0.9997855060172393,,-0.30143908
Nfix,-0.34385386,,,0.45103138847210955,0.9997855060172393,,-0.34385386
Acaca,-0.7035039,,,0.45103138847210955,0.9997855060172393,,-0.7035039
Tmcc1,-0.51660234,,,0.45103138847210955,0.9997855060172393,,-0.51660234
Raf1,-0.35777283,,,0.4505341012555004,0.9997855060172393,,-0.35777283
Thyn1,-0.35838455,,,0.4505341012555004,0.9997855060172393,,-0.35838455
Tkt,-0.2198343,,,0.4505341012555004,0.9997855060172393,,-0.2198343
Irf7,-0.54683834,,,0.4500371247096292,0.9997855060172393,,-0.54683834
Clk4,-0.28906554,,,0.4500371247096292,0.9997855060172393,,-0.28906554
Taok2,-0.45691186,,,0.4500371247096292,0.9997855060172393,,-0.45691186
Hps1,-0.904342,,,0.4500371247096292,0.9997855060172393,,-0.904342
Tmem56,-0.69440264,,,0.4495404589811127,0.9997855060172393,,-0.69440264
Hnf1aos1,-0.5037446,,,0.4495404589811127,0.9997855060172393,,-0.5037446
Ppp1r2,-0.19983807,,,0.4490441042160489,0.9997855060172393,,-0.19983807
Zmynd19,-0.5953295,,,0.4490441042160489,0.9997855060172393,,-0.5953295
Scamp5,-0.40203726,,,0.4485480605600185,0.9997855060172393,,-0.40203726
Stra6l,-0.32738435,,,0.4485480605600185,0.9997855060172393,,-0.32738435
Lsg1,-0.42824686,,,0.4485480605600185,0.9997855060172393,,-0.42824686
Ensa,-0.2754886,,,0.4480523281580837,0.9997855060172393,,-0.2754886
Tmem184c,-0.43939328,,,0.4480523281580837,0.9997855060172393,,-0.43939328
Mmgt2,-0.37267065,,,0.44706179769416177,0.9997855060172393,,-0.37267065
Exosc2,-0.698754,,,0.44706179769416177,0.9997855060172393,,-0.698754
Pde4d,-0.51762426,,,0.4465669999197103,0.9997855060172393,,-0.51762426
Sdhaf1,-0.3673693,,,0.4460725139744255,0.9997855060172393,,-0.3673693
Zfp36,-0.25738496,,,0.4460725139744255,0.9997855060172393,,-0.25738496
Dimt1,-0.7981947,,,0.4460725139744255,0.9997855060172393,,-0.7981947
Eid2b,-0.57742804,,,0.4460725139744255,0.9997855060172393,,-0.57742804
Pgap2,-0.44134003,,,0.4460725139744255,0.9997855060172393,,-0.44134003
Mospd2,-0.6386019,,,0.4460725139744255,0.9997855060172393,,-0.6386019
Scn3a,-0.47353292,,,0.4455783400007808,0.9997855060172393,,-0.47353292
E430025E21Rik,-0.6938639,,,0.4450844781407316,0.9997855060172393,,-0.6938639
Hist3h2ba,-1.1955314,,,0.4450844781407316,0.9997855060172393,,-1.1955314
Cbx5,-0.5071661,,,0.4450844781407316,0.9997855060172393,,-0.5071661
Spc24,-0.84596807,,,0.4450844781407316,0.9997855060172393,,-0.84596807
Shisa5,-0.23939297,,,0.44459092853571536,0.9997855060172393,,-0.23939297
Anpep,-0.31241947,,,0.44409769132665255,0.9997855060172393,,-0.31241947
Thap3,-0.29093888,,,0.44409769132665255,0.9997855060172393,,-0.29093888
Ier2,-0.19376168,,,0.44409769132665255,0.9997855060172393,,-0.19376168
