,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Mrpl15,0.08443825071812901,1.1435499940915002,4.647196627783687,3.4459272311902285e-06,2.3501452302271667e-05,3.3943113802305938,0.123420425
Lypla1,-0.013452826358923906,0.6112133762632684,-0.7729916862851146,0.4395616212627118,0.5661643540493821,-7.041882476347155,-0.01935768
Tcea1,-0.009916096226714764,0.5158482693398388,-0.6001140324437522,0.5484557857847884,0.6649467128317066,-7.160093056798674,-0.01171735
Atp6v1h,-0.024357312957836285,0.18178432852581555,-2.15090280391919,0.031528748261576096,0.07105309986860957,-5.036386756691204,-0.034941543
Rb1cc1,-0.06385413850039187,0.3443789532530468,-4.301303125944488,1.7283572136537373e-05,0.00010175904139085174,1.8586125875018862,-0.10074967
Pcmtd1,-0.05582567295579742,0.2758962638919921,-4.1060406722729965,4.08528715616056e-05,0.0002210624135488198,1.0437501637811444,-0.08297122
Rrs1,0.10212515017212143,0.5431016651304609,6.056776164060173,1.4839733746783523e-09,1.7562130944934458e-08,10.867516180824136,0.14185482
Vcpip1,-0.017393211246450963,0.16084548327604165,-1.6171408158839196,0.10590713844785447,0.1903181589979469,-6.037353830548387,-0.03019465
Snhg6,-0.17053174473030347,0.868759491239258,-8.896570438083998,8.449365657309791e-19,2.920001366864413e-17,31.707147730841136,-0.2658702
Cops5,0.03076525389347286,0.748096230812796,1.7107965124183029,0.0871769454195861,0.16273953156516016,-5.882209777449811,0.041691776
Cspp1,-0.03444513252051862,0.3808299252716624,-2.273639780056097,0.023027303820663262,0.05472324035780367,-4.766180450517352,-0.053541854
Arfgef1,-0.0037513490824503904,0.527659104056628,-0.22290756916017482,0.8236159975554065,0.8842503041239027,-7.314699045193157,-0.011135963
Ncoa2,-0.03180439274045897,0.18712387638529818,-2.7736889790697608,0.005561770606644767,0.016610589411638784,-3.510727250446829,-0.049774833
Tram1,0.015338106775157954,0.43233970569500063,0.9728316294451194,0.3306811916654496,0.45865983161017254,-6.868153568279641,0.022159707
Lactb2,0.0093850528561967,0.09682737180886158,1.107118063302598,0.2682929108990992,0.390360727427046,-6.729078670865914,0.014817584
Terf1,0.013216128288648502,0.23285678984427735,1.064741274415981,0.2870413186129043,0.4113808756910851,-6.774905081949019,0.0076253884
Rpl7,-0.005588092644056317,4.459852343853615,-0.8111927387322415,0.41729126159244945,0.5441059966071492,-7.011746700259654,-0.008568863
