,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Fabp1,3.4831717,,,0.0,0.0,,3.4831717
Defa24,1.3421429,,,0.0,0.0,,1.3421429
Gm15284,1.6671109,,,0.0,0.0,,1.6671109
Lyz1,1.8869123,,,0.0,0.0,,1.8869123
Hmgcs2,2.1241436,,,0.0,0.0,,2.1241436
Acot1,2.2967956,,,0.0,0.0,,2.2967956
Fabp2,1.1244975,,,0.0,0.0,,1.1244975
Itln1,1.5792289,,,0.0,0.0,,1.5792289
Gm14850,1.2924497,,,0.0,0.0,,1.2924497
Gm14851,1.6602098,,,0.0,0.0,,1.6602098
Dhrs4,0.7562838,,,4.0444480111590715e-307,6.461189536372579e-304,,0.7562838
Defa17,1.3399246,,,1.580202154456489e-305,2.314074371688657e-302,,1.3399246
AY761184,1.2307531,,,1.3700892487927296e-286,1.8520444899257412e-283,,1.2307531
Hsp90aa1,0.80085284,,,8.586074053284295e-280,1.0777362809883208e-276,,0.80085284
Scd2,1.8011158,,,1.0391683016053938e-277,1.2174203042741057e-274,,1.8011158
Ech1,0.8215814,,,3.5270164555258113e-264,3.8737662608096925e-261,,0.8215814
Nme1,0.4476842,,,8.244796796634797e-255,8.04921189484796e-252,,0.4476842
Acaa2,0.7252373,,,1.2584749018927718e-221,9.214658104567367e-219,,0.7252373
Creb3l3,2.8464472,,,5.440019383352584e-201,3.676825408602114e-198,,2.8464472
Etfb,0.5952847,,,5.125128137198988e-199,3.3356991390739927e-196,,0.5952847
Acadvl,0.84408116,,,9.360971563421386e-199,5.875012617285858e-196,,0.84408116
Acadl,1.0557426,,,1.413576027686923e-190,8.280257178180767e-188,,1.0557426
Gm7861,1.4737006,,,1.1779202978418096e-185,6.6772881916045546e-183,,1.4737006
Hspe1,0.25446033,,,3.7962171742965464e-176,2.0215431637549456e-173,,0.25446033
Gpx2,0.486455,,,1.3043080803199456e-171,6.741354675136e-169,,0.486455
mt-Nd1,0.256809,,,1.352350645689481e-171,6.789959399057498e-169,,0.256809
Ran,0.35689685,,,1.786204810088951e-170,8.483507331808954e-168,,0.35689685
Nhp2,0.44874513,,,6.168128012286884e-161,2.8524345673662474e-158,,0.44874513
Ckb,0.9256829,,,3.74780827172997e-158,1.6887239681823273e-155,,0.9256829
Mif,0.39391482,,,1.8014126365819982e-155,7.914056065663864e-153,,0.39391482
Hadhb,0.67367864,,,3.933163930763186e-155,1.6857924330561334e-152,,0.67367864
Eif5a,0.31712034,,,2.8422511873915857e-154,1.1892114313341032e-151,,0.31712034
Ranbp1,0.44931903,,,1.1326275356180838e-152,4.523559928049225e-150,,0.44931903
Hspd1,0.3826736,,,5.329946955412947e-147,2.0361556053798202e-144,,0.3826736
Erh,0.30070874,,,1.91340404267404e-144,6.862091682022633e-142,,0.30070874
Retsat,1.1138449,,,7.578833271237127e-144,2.663656741509e-141,,1.1138449
Defa20,0.66689974,,,2.277837039508857e-142,7.848711822605714e-140,,0.66689974
Tomm5,0.3762802,,,3.4757431650164056e-140,1.1746006661314095e-137,,0.3762802
Fkbp4,0.3969859,,,1.1287166679374045e-137,3.7424411331441527e-135,,0.3969859
Lrrc59,0.64390916,,,1.0104421277059561e-127,3.170803483960137e-125,,0.64390916
Chchd2,0.18724215,,,2.9537393655345473e-125,8.949321012161828e-123,,0.18724215
Tubb4b,0.81378394,,,1.339181266763191e-120,3.8579397378409112e-118,,0.81378394
Mrpl20,0.4325841,,,8.83205109821231e-115,2.387778983828999e-112,,0.4325841
Me1,2.2848766,,,3.220819266380102e-114,8.575675298196596e-112,,2.2848766
Cycs,0.36252928,,,1.649849727876047e-110,4.327284965368026e-108,,0.36252928
Eci2,0.64961314,,,3.952639708211639e-109,9.92281965605759e-107,,0.64961314
Set,0.33990937,,,1.0370588310966876e-107,2.5311437276197346e-105,,0.33990937
Phb2,0.30115622,,,1.9448872925144292e-107,4.681849916624119e-105,,0.30115622
Calr,0.41148698,,,1.1261347940926805e-105,2.60389036007772e-103,,0.41148698
Psma3,0.4395195,,,3.8553904766704795e-105,8.685997031606453e-103,,0.4395195
Cacybp,0.5338563,,,3.740145115262489e-104,8.114267914877497e-102,,0.5338563
Aldh9a1,0.60575706,,,2.7986261895025377e-100,5.78591270919154e-98,,0.60575706
Lyar,0.55522555,,,4.596216866992486e-100,9.391781279495227e-98,,0.55522555
Tmem238,0.424097,,,1.2485917211144025e-99,2.4933525358117497e-97,,0.424097
Ptpn6,1.549505,,,6.7439010433212505e-99,1.3167841448253816e-96,,1.549505
Mpc2,0.34927303,,,1.5590370995567418e-98,2.9779303207076766e-96,,0.34927303
Nudc,0.4811926,,,3.333730731952665e-98,6.299317220710127e-96,,0.4811926
Eif5,0.33945307,,,6.068214340564323e-98,1.1344333043269878e-95,,0.33945307
C1qbp,0.33496547,,,6.689234686249955e-98,1.237367590962847e-95,,0.33496547
Defa21,0.71647996,,,1.6670324941579385e-93,2.959066870690652e-91,,0.71647996
Pop5,0.45222592,,,2.3160476333089873e-92,3.9514470932173625e-90,,0.45222592
Tomm40,0.46215066,,,1.0069690876419039e-91,1.701487286262613e-89,,0.46215066
Ahsa1,0.49850568,,,3.2480562527980427e-91,5.436008812420953e-89,,0.49850568
Taf10,0.47100237,,,2.9844665249912094e-90,4.901498153614068e-88,,0.47100237
Hadha,0.47712278,,,4.678913451622016e-89,7.6131987116068235e-87,,0.47712278
Odc1,0.47721434,,,1.913970286343073e-88,3.0576545310824386e-86,,0.47721434
Map2k2,0.41492558,,,7.609253245759465e-88,1.1939054222118846e-85,,0.41492558
Psmb6,0.34947678,,,1.1334690247580398e-87,1.7626947939887639e-85,,0.34947678
Ppp1r14b,0.42471126,,,8.239401096944986e-87,1.2700964515492476e-84,,0.42471126
Cst6,1.1497387,,,9.746865174110607e-87,1.4894057539534407e-84,,1.1497387
Tmem147,0.38174185,,,2.087989158131542e-86,3.16312357550393e-84,,0.38174185
1110008F13Rik,0.31703344,,,8.273723263627905e-86,1.2321537195909592e-83,,0.31703344
Defa22,0.67635363,,,1.782676159838238e-85,2.632518332507341e-83,,0.67635363
Tuba4a,0.62633926,,,4.6488465666898375e-85,6.80784839303671e-83,,0.62633926
Hsdl2,1.055844,,,3.129315135565822e-82,4.364401180737952e-80,,1.055844
Akr1b8,2.0134625,,,1.190588699916535e-81,1.6345480643463492e-79,,2.0134625
Ucp2,0.3350091,,,1.036805408301029e-80,1.4015216492364603e-78,,0.3350091
Mrto4,0.55974036,,,3.69416851087689e-80,4.9555437589037855e-78,,0.55974036
mt-Nd2,0.19186492,,,6.035870490015922e-79,7.975064069251864e-77,,0.19186492
Pgp,0.41937184,,,8.360735059021793e-79,1.0883199792014073e-76,,0.41937184
Hsd17b11,0.7695661,,,6.281578807438057e-78,8.116631204640367e-76,,0.7695661
Gale,0.6113332,,,1.6701469947865565e-77,2.126774865172765e-75,,0.6113332
Clps,1.5488589,,,1.840307845003148e-77,2.326599263326642e-75,,1.5488589
Angptl4,1.5623945,,,5.113422156684655e-77,6.372919685065209e-75,,1.5623945
Srm,0.7528849,,,5.230420944377575e-77,6.472830088418812e-75,,0.7528849
Abcd3,0.6307526,,,6.898175994299026e-77,8.477038234113062e-75,,0.6307526
Ppa1,0.38739982,,,8.446858553536628e-76,1.0166893517897203e-73,,0.38739982
Mrpl12,0.26149893,,,1.1003156659494582e-75,1.3153637549476075e-73,,0.26149893
Tomm22,0.26644245,,,5.275514672810142e-75,6.180441289686175e-73,,0.26644245
Hras,0.5122728,,,7.107238298948206e-75,8.271225074663366e-73,,0.5122728
Timm9,0.48378462,,,8.486715174482124e-75,9.811647747445682e-73,,0.48378462
Hspa5,0.46632046,,,1.1465564925222968e-74,1.3168913230780602e-72,,0.46632046
Hsp90b1,0.41629088,,,2.555835928594301e-74,2.916474335921276e-72,,0.41629088
Cct7,0.42078975,,,6.467974815325089e-74,7.286007783955627e-72,,0.42078975
Cct3,0.41332442,,,6.736072695272631e-74,7.491962371773794e-72,,0.41332442
Akr1c19,0.9540931,,,7.373686660729768e-74,8.14954689867951e-72,,0.9540931
Hint1,0.17892931,,,2.2215895508235952e-73,2.424844296684661e-71,,0.17892931
Psmb5,0.3500815,,,7.790655277171009e-73,8.347877145471106e-71,,0.3500815
Tmem14c,0.2968995,,,3.2494270573375556e-72,3.439890462565835e-70,,0.2968995
Psmb3,0.32341376,,,3.5363495068866865e-71,3.6990636836023654e-69,,0.32341376
Prmt1,0.49200603,,,6.365015754971356e-71,6.579554227183037e-69,,0.49200603
Mydgf,0.40565473,,,7.13992256122768e-71,7.337418664821872e-69,,0.40565473
Timm13,0.24507654,,,1.6359997796467886e-70,1.671478146961222e-68,,0.24507654
St3gal6,0.8368448,,,1.4232081524325114e-69,1.4373584403848576e-67,,0.8368448
Psmd7,0.42703897,,,4.2836655046247125e-69,4.277093972316482e-67,,0.42703897
Lpcat3,0.5709174,,,6.262591057800815e-69,6.18272543026594e-67,,0.5709174
Park7,0.2606561,,,3.957878294059746e-68,3.863988625639551e-66,,0.2606561
Snrpd1,0.29905316,,,1.1374343035913256e-66,1.092247705847561e-64,,0.29905316
Pdia6,0.44658482,,,1.1967874622929212e-66,1.1429970692866037e-64,,0.44658482
H2afz,0.2684606,,,1.9443824787963228e-66,1.8370232956928913e-64,,0.2684606
Cyc1,0.27635413,,,2.712895441152692e-66,2.549396341570923e-64,,0.27635413
Sdf2l1,0.6323344,,,2.972563859962004e-66,2.778556633569803e-64,,0.6323344
Pfdn6,0.36154103,,,7.325597746326932e-66,6.811255513026623e-64,,0.36154103
Cgref1,0.8832814,,,1.1170339496707005e-64,1.0170796682675243e-62,,0.8832814
Rexo2,0.51244324,,,1.761836713641202e-64,1.5959152870524145e-62,,0.51244324
Ncl,0.25330397,,,2.35657097273315e-64,2.1236934207097253e-62,,0.25330397
Tuba1b,0.4551151,,,2.573959071447432e-64,2.307764426660496e-62,,0.4551151
Hspa9,0.28885776,,,2.754745388760531e-64,2.457316787649178e-62,,0.28885776
Aars,0.4256449,,,4.7459089851173134e-64,4.2121140704781085e-62,,0.4256449
Ldha,0.36272764,,,6.188952701881692e-64,5.465249539204371e-62,,0.36272764
Gm15308,0.6085456,,,7.482413554932099e-64,6.574422670041088e-62,,0.6085456
Alyref,0.46207836,,,1.573987095362849e-63,1.3692908528124429e-61,,0.46207836
Psmb2,0.3260672,,,2.509024063162274e-63,2.1719743774359924e-61,,0.3260672
Tagln2,0.32967693,,,1.750928912301306e-62,1.493644358051983e-60,,0.32967693
Uchl3,0.4978308,,,2.9814734141529153e-62,2.5310836863241147e-60,,0.4978308
Snrpd3,0.32903823,,,1.2717604806032695e-61,1.0693132500306821e-59,,0.32903823
Pcbp1,0.29903278,,,1.4040400585901064e-61,1.1715710132763887e-59,,0.29903278
Cdk2ap1,0.56118107,,,1.4067119091863542e-61,1.1715710132763887e-59,,0.56118107
Tomm20,0.21017614,,,2.6923021264949955e-61,2.2212124539388057e-59,,0.21017614
Higd1a,0.38177478,,,2.754079189669332e-61,2.2615623177597743e-59,,0.38177478
Banf1,0.29049987,,,4.400162396730543e-61,3.596467618499806e-59,,0.29049987
Cnbp,0.2859295,,,2.2813857626452397e-60,1.8560551855076296e-58,,0.2859295
Slc25a20,0.9386014,,,2.5122522203002e-60,2.0344612104762865e-58,,0.9386014
Tmem97,0.4585301,,,8.397479274481689e-60,6.738306086322682e-58,,0.4585301
Nolc1,0.47243592,,,8.596385087779879e-60,6.866557961252537e-58,,0.47243592
Vcp,0.34268174,,,1.3263737382326196e-59,1.0546771810842455e-57,,0.34268174
Stip1,0.4745954,,,4.759157604912799e-59,3.767237684285253e-57,,0.4745954
Prdx1,0.27177602,,,5.286267475406172e-59,4.1657210020319574e-57,,0.27177602
Pxmp4,0.8306595,,,1.5532831792415697e-58,1.2077807658766416e-56,,0.8306595
Hsd17b4,0.53427714,,,1.7171574329111584e-58,1.3293219193192858e-56,,0.53427714
Gstm3,0.93817186,,,2.2392079410192425e-58,1.7258596994531207e-56,,0.93817186
Ptges3,0.32856748,,,2.9576171756130934e-58,2.2696160099147986e-56,,0.32856748
Psma7,0.2685892,,,7.517267587714023e-58,5.743519274734718e-56,,0.2685892
Eif3b,0.4068217,,,7.697738602548476e-58,5.855946340371618e-56,,0.4068217
Atp5g1,0.17128327,,,8.647923804714701e-58,6.550429526734976e-56,,0.17128327
Slc35b1,0.5595727,,,1.0097818160575003e-56,7.615835130291182e-55,,0.5595727
Ppia,0.15282224,,,1.7846620037821688e-56,1.340250657797609e-54,,0.15282224
Gstt2,0.47725862,,,1.8203429996771123e-56,1.361229256737272e-54,,0.47725862
Nhp2l1,0.27069408,,,2.5482039809903313e-56,1.897440193133182e-54,,0.27069408
Mgst1,0.30800694,,,3.3018620965079725e-56,2.4482541190689703e-54,,0.30800694
Ces2e,0.5787089,,,1.9856681691545637e-55,1.4600061396047342e-53,,0.5787089
Pdap1,0.32419577,,,2.7811662466956643e-55,2.0363931022159547e-53,,0.32419577
Pa2g4,0.36070597,,,7.496784059476306e-55,5.421439764492886e-53,,0.36070597
Eif4a1,0.25422558,,,7.969827196709493e-55,5.739908742941636e-53,,0.25422558
Aadac,0.5617322,,,2.0295646127972145e-54,1.4498186561254248e-52,,0.5617322
Fkbp3,0.38361096,,,4.86786611012153e-54,3.449314965853453e-52,,0.38361096
Mrpl36,0.32425505,,,1.1883236923727574e-53,8.386510942195367e-52,,0.32425505
Ang4,0.6812982,,,3.881788340133346e-53,2.7285866600465315e-51,,0.6812982
Psma4,0.3557319,,,5.334205085100743e-53,3.7345811139631617e-51,,0.3557319
Serp1,0.41288596,,,2.354336886894407e-52,1.6224612593488398e-50,,0.41288596
Spink4,0.3716928,,,4.650394643410977e-52,3.1798204306872025e-50,,0.3716928
Cpt2,0.5499152,,,6.241145792428607e-52,4.250994380246043e-50,,0.5499152
Tmem266,1.2911928,,,1.410427824542326e-51,9.532864677185498e-50,,1.2911928
Ndufab1,0.21681874,,,1.6591276550295673e-51,1.1170823862771872e-49,,0.21681874
Ebna1bp2,0.41046315,,,2.001932546356948e-51,1.3427465892034598e-49,,0.41046315
Oaz1,0.13973434,,,2.872123604314377e-51,1.911811670402142e-49,,0.13973434
Defa-rs1,1.4440323,,,2.924403194173785e-51,1.9392655596685256e-49,,1.4440323
Tmem54,0.40647605,,,4.7424115222417403e-51,3.1330224691862445e-49,,0.40647605
Ube2s,0.41802698,,,1.040078961423335e-50,6.819890891452338e-49,,0.41802698
Gnl3,0.4744134,,,1.097649342497791e-50,7.170628957514381e-49,,0.4744134
Mrpl18,0.2497585,,,1.1732775878277685e-50,7.636298907739769e-49,,0.2497585
Mgll,2.9877589,,,1.2574973794997617e-50,8.15424407747207e-49,,2.9877589
Crls1,0.61463505,,,1.7014815763439812e-50,1.0952430674392961e-48,,0.61463505
Edf1,0.22432187,,,1.7201254204427009e-50,1.1032030661839264e-48,,0.22432187
Pex11a,0.7816378,,,2.730026870628032e-50,1.744536807183506e-48,,0.7816378
Hnrnpab,0.23501486,,,7.289309231395486e-50,4.624369354632233e-48,,0.23501486
Eif6,0.30823803,,,1.6047773789434267e-49,1.0071697457204584e-47,,0.30823803
Sod1,0.3357611,,,1.8249843203924812e-49,1.141297133888152e-47,,0.3357611
Nt5c,0.29896283,,,2.1740298532391855e-49,1.3547598088997235e-47,,0.29896283
Bri3bp,0.47810552,,,2.183277217617519e-49,1.3557148602541577e-47,,0.47810552
Defa26,1.6149698,,,2.3769811815082423e-49,1.4707989543184628e-47,,1.6149698
Ddx39,0.40894166,,,2.896187446461792e-49,1.7857790174271252e-47,,0.40894166
Acsl3,0.6969137,,,3.033430189726885e-49,1.8638625427996697e-47,,0.6969137
Rbm8a,0.33984596,,,4.0063044464967164e-49,2.453058816665045e-47,,0.33984596
Gmds,0.34882882,,,5.218263915507938e-49,3.1730294736062627e-47,,0.34882882
Mrfap1,0.24597855,,,7.792591792954828e-49,4.722041916468799e-47,,0.24597855
Mbd3,0.43924952,,,1.3115001756472367e-48,7.919928723934326e-47,,0.43924952
Pebp1,0.19270484,,,1.659007118722997e-48,9.984154827849049e-47,,0.19270484
Dph3,0.3803013,,,1.8665058395335924e-48,1.1194575808233384e-46,,0.3803013
Nars,0.3740137,,,2.7421241609722836e-48,1.6390254381212905e-46,,0.3740137
Eif2s1,0.40652528,,,5.3691538037031394e-48,3.1983776200839075e-46,,0.40652528
Naa50,0.39094076,,,8.089963616691138e-48,4.754679954385062e-46,,0.39094076
Dtymk,0.32940093,,,8.176672621430714e-48,4.789622265880065e-46,,0.32940093
H2afy,0.27252042,,,8.92622996598757e-48,5.211316916687693e-46,,0.27252042
Coq4,0.67485905,,,1.1261426229611992e-47,6.5528822229460786e-46,,0.67485905
Asns,0.6817073,,,1.161490925223072e-47,6.73626403595546e-46,,0.6817073
Slmo2,0.434247,,,1.8169338075515717e-47,1.0502953223718345e-45,,0.434247
Agmat,0.53775686,,,1.8536852104769406e-47,1.0680265640561076e-45,,0.53775686
U2af1,0.3102801,,,3.8794788951323544e-47,2.213444241044184e-45,,0.3102801
Mrpl57,0.3073222,,,4.224854188103725e-47,2.4026978203089566e-45,,0.3073222
Pdcd5,0.33645457,,,5.301138180347906e-47,3.0050613304275403e-45,,0.33645457
Ifrd2,0.42487997,,,7.406592155759595e-47,4.185081799137086e-45,,0.42487997
Acot8,0.5517717,,,7.596807771741812e-47,4.278804582462143e-45,,0.5517717
Mrps18b,0.37193954,,,8.202849461150739e-47,4.605388932293992e-45,,0.37193954
Ndufaf4,0.41739982,,,1.055223380576797e-46,5.90555428881403e-45,,0.41739982
Wdr18,0.5171497,,,1.986674425279951e-46,1.1083120531887168e-44,,0.5171497
Pfkl,0.6880869,,,2.6601377177325482e-46,1.4793227884086733e-44,,0.6880869
Glrx5,0.27168682,,,4.303155157164201e-46,2.363104549276453e-44,,0.27168682
Sf3b5,0.26540828,,,5.1897649067357665e-46,2.8411133553292095e-44,,0.26540828
Nop56,0.37643993,,,7.969758214042534e-46,4.322609910350909e-44,,0.37643993
Dkc1,0.46529958,,,1.7191366291018948e-45,9.295503994833108e-44,,0.46529958
Maoa,0.4766863,,,5.058061668488854e-45,2.726543487740939e-43,,0.4766863
Manf,0.34499958,,,6.457344655310068e-45,3.470180967209903e-43,,0.34499958
Ndufa8,0.23730066,,,1.0126318296108636e-44,5.408808249772555e-43,,0.23730066
Snrpb,0.21264128,,,1.2609889083631148e-44,6.714956995959096e-43,,0.21264128
Hook1,0.38940236,,,2.642366420763212e-44,1.4028490970414478e-42,,0.38940236
Psmd1,0.47025982,,,3.4275297044346215e-44,1.808768153033922e-42,,0.47025982
Mrpl55,0.38930616,,,3.9618345475034293e-44,2.0782483135306797e-42,,0.38930616
Ak2,0.2687466,,,4.335785109800552e-44,2.2676414206703898e-42,,0.2687466
Rangap1,0.43347326,,,5.25462142330197e-44,2.740043390851202e-42,,0.43347326
Dctpp1,0.27135444,,,5.546624419900334e-44,2.883752394405579e-42,,0.27135444
Phb,0.32265922,,,8.37073828274261e-44,4.313753191866155e-42,,0.32265922
Guk1,0.33526683,,,1.6741289413933762e-43,8.602183592720994e-42,,0.33526683
Dnajc2,0.3608251,,,1.7708147234226952e-43,9.072456890585139e-42,,0.3608251
Abhd17a,0.41636825,,,2.0025892239176254e-43,1.0230087334855939e-41,,0.41636825
Cox5a,0.17233978,,,3.947994784032698e-43,2.0051477554857403e-41,,0.17233978
Dad1,0.21537896,,,4.100397582528158e-43,2.0765500495033808e-41,,0.21537896
Dnaja1,0.39424253,,,5.160861054788156e-43,2.606086532062996e-41,,0.39424253
Pgam1,0.28941196,,,7.00723323850981e-43,3.5283125988634066e-41,,0.28941196
Jagn1,0.4444425,,,9.409176711921137e-43,4.724213210245433e-41,,0.4444425
Ccdc124,0.38144448,,,9.445182116582268e-43,4.728780208965817e-41,,0.38144448
Gspt1,0.39004192,,,1.495736573090336e-42,7.467209886055816e-41,,0.39004192
Emg1,0.23602948,,,1.7652897059699544e-42,8.787942210484422e-41,,0.23602948
Tmem33,0.39001292,,,2.7585025269686473e-42,1.3693549408593233e-40,,0.39001292
Cotl1,0.32696006,,,3.8892786371674097e-42,1.925247703970222e-40,,0.32696006
Nucks1,0.31857792,,,3.953454819131494e-42,1.9515185824887005e-40,,0.31857792
Eif3g,0.3090558,,,4.761649834459148e-42,2.337331635222084e-40,,0.3090558
Mrps6,0.48260647,,,1.0066117447476531e-41,4.927350470877579e-40,,0.48260647
Defa3,1.4548587,,,1.084684430349021e-41,5.2947665262564855e-40,,1.4548587
Mars,0.7643337,,,1.0889118056207407e-41,5.300677883704509e-40,,0.7643337
Hacd1,0.28803262,,,1.416059479697952e-41,6.8741473029646704e-40,,0.28803262
Brix1,0.46950477,,,1.8578034065605125e-41,8.99371329572669e-40,,0.46950477
Tpi1,0.21889587,,,2.0808822527677624e-41,1.0045973579090079e-39,,0.21889587
Ces1f,1.5424361,,,2.6197270159586416e-41,1.2612729548340058e-39,,1.5424361
Strap,0.35297132,,,2.647016145812777e-41,1.270929364217703e-39,,0.35297132
Fbl,0.2799125,,,3.32789521543537e-41,1.59349053462795e-39,,0.2799125
Gar1,0.34900218,,,4.100785566839798e-41,1.958236542556407e-39,,0.34900218
Cdc34,0.45219877,,,7.326077406596771e-41,3.488920278214771e-39,,0.45219877
Prap1,0.3583813,,,1.2642091103506128e-40,6.004309917889546e-39,,0.3583813
Hnrnpa3,0.22030209,,,1.566862214841778e-40,7.421689946472928e-39,,0.22030209
Galk1,0.4381732,,,1.9538670519574617e-40,9.229920888185074e-39,,0.4381732
Psma6,0.32331964,,,2.5297024901567495e-40,1.191808628941677e-38,,0.32331964
Aimp2,0.4261662,,,3.3559954213269246e-40,1.5768691855341724e-38,,0.4261662
Cox6b2,0.8604565,,,4.732196182395947e-40,2.2175702270198392e-38,,0.8604565
Gars,0.45513222,,,7.669065074959676e-40,3.565303718578476e-38,,0.45513222
Exosc8,0.43721023,,,1.5550617606221568e-39,7.172467275436525e-38,,0.43721023
Nudcd2,0.36599606,,,2.4157376002632792e-39,1.1113025353253038e-37,,0.36599606
Sfn,0.3886751,,,7.975185023715146e-39,3.640205881084319e-37,,0.3886751
Pla2g12a,0.5090739,,,8.780371137687464e-39,3.99734357519642e-37,,0.5090739
Ube2l3,0.29149693,,,1.0120497076030107e-38,4.595542509485196e-37,,0.29149693
Tmed5,0.4891505,,,1.1534288702015896e-38,5.224022045374364e-37,,0.4891505
Ppdpf,0.30949196,,,1.7175807137354342e-38,7.759137758990432e-37,,0.30949196
Cenpv,0.28856173,,,2.0158756551591774e-38,9.083328945669802e-37,,0.28856173
Rbp2,0.65222704,,,2.7861404049839044e-38,1.2521955329100295e-36,,0.65222704
Gadd45gip1,0.2715197,,,6.727031994765735e-38,2.9927628669371715e-36,,0.2715197
Cct8,0.31031153,,,6.968438250916791e-38,3.092332459175777e-36,,0.31031153
Pomp,0.21825622,,,1.2861230303109386e-37,5.67865326925983e-36,,0.21825622
Timm50,0.37387508,,,1.3792324521629031e-37,6.074499218510951e-36,,0.37387508
Psmc4,0.3735345,,,1.7441088126837365e-37,7.662306041322825e-36,,0.3735345
Psmb4,0.25078484,,,1.95246281774751e-37,8.556266607550373e-36,,0.25078484
Ccdc86,0.5051521,,,2.069655887528605e-37,9.047279331228899e-36,,0.5051521
Gnb2l1,0.09165617,,,2.0785751087441185e-37,9.063722180139055e-36,,0.09165617
Rcc2,0.39072502,,,2.344038095651045e-37,1.0195985508632628e-35,,0.39072502
Mettl1,0.45014584,,,2.498940642014611e-37,1.0842934296820434e-35,,0.45014584
Txnl1,0.3238501,,,2.973000316903288e-37,1.2836494980083902e-35,,0.3238501
Plin2,0.43979928,,,3.3369193477789427e-37,1.4372471494735137e-35,,0.43979928
Mrps26,0.33040917,,,3.6182535233915027e-37,1.5546104930698993e-35,,0.33040917
Mttp,0.5302728,,,5.779657228449684e-37,2.477217475013324e-35,,0.5302728
Sec13,0.36956823,,,6.2740594785659214e-37,2.6825802242539883e-35,,0.36956823
Agpat5,0.44111493,,,7.063327558702339e-37,3.005420222495792e-35,,0.44111493
Psma2,0.27305275,,,7.847019723198355e-37,3.3308134684967315e-35,,0.27305275
Grpel1,0.2787576,,,8.975557142667469e-37,3.7915256170215247e-35,,0.2787576
Lgals9,0.298193,,,9.821242338849379e-37,4.128916067478472e-35,,0.298193
Mrps24,0.19606945,,,1.0984651430613257e-36,4.606999512891808e-35,,0.19606945
Phf5a,0.26276702,,,1.3785030072243733e-36,5.767722225227122e-35,,0.26276702
Tmem167,0.31726024,,,2.5195461827001782e-36,1.0491939589713325e-34,,0.31726024
Snrpa1,0.36785468,,,4.4711785796849e-36,1.8531137070944046e-34,,0.36785468
Eif1ad,0.42033848,,,5.732919092340864e-36,2.3704608755224944e-34,,0.42033848
Chchd4,0.3646257,,,1.3588422603315437e-35,5.579190430094911e-34,,0.3646257
Nop58,0.3724531,,,1.9356930917392327e-35,7.929122307956536e-34,,0.3724531
Nop10,0.16767268,,,2.2748525769984374e-35,9.27517037948806e-34,,0.16767268
Akr1b3,0.4261567,,,3.07130349848133e-35,1.249352230991028e-33,,0.4261567
Hdgf,0.20118174,,,3.565856882988472e-35,1.4438433872063692e-33,,0.20118174
Pfdn2,0.2957218,,,3.739351219754372e-35,1.5106119306837604e-33,,0.2957218
Psmc2,0.3899439,,,5.749164514549826e-35,2.3119008698897963e-33,,0.3899439
Phgdh,0.5722635,,,5.763001918999054e-35,2.312174263072383e-33,,0.5722635
Ftl1,0.15572357,,,6.218271190392777e-35,2.4891498776485712e-33,,0.15572357
Bop1,0.4966983,,,6.39666302656218e-35,2.554739985585845e-33,,0.4966983
Ppih,0.36127093,,,6.946222809765537e-35,2.767935905578453e-33,,0.36127093
Dnajc3,0.39706,,,9.666807371350121e-35,3.8433214012836126e-33,,0.39706
Mrps10,0.4019946,,,9.813713504927912e-35,3.892920709302442e-33,,0.4019946
Akr1c13,0.4005047,,,1.0523032325002626e-34,4.1648929515151154e-33,,0.4005047
Fam136a,0.32300892,,,1.304616921173025e-34,5.151917563095184e-33,,0.32300892
Trappc5,0.38994014,,,1.4598175486884966e-34,5.7261995051569086e-33,,0.38994014
Sod2,0.2856623,,,1.82289916281447e-34,7.134478171077657e-33,,0.2856623
Sri,0.21993025,,,1.8824649395379154e-34,7.35123475166662e-33,,0.21993025
Exosc7,0.3708391,,,3.000349269755806e-34,1.1664853477305038e-32,,0.3708391
Sssca1,0.42629832,,,3.154997952006945e-34,1.2239024064154094e-32,,0.42629832
Pdss1,0.44841212,,,4.358785367837322e-34,1.6834491267913243e-32,,0.44841212
Mlec,0.23339644,,,5.623814551699127e-34,2.1625228253174784e-32,,0.23339644
Psmd2,0.36688867,,,7.481645494784959e-34,2.870632233184631e-32,,0.36688867
Mrpl51,0.2615459,,,8.941109120255353e-34,3.4082887325433257e-32,,0.2615459
Mt1,0.25750086,,,9.132144897239287e-34,3.4735753740083545e-32,,0.25750086
Tmem205,0.4160375,,,9.157167411728099e-34,3.475570257587427e-32,,0.4160375
Mrpl16,0.41453382,,,9.335243790244269e-34,3.535522394956089e-32,,0.41453382
Mrpl17,0.3021421,,,9.975061355924186e-34,3.7697151227452847e-32,,0.3021421
Emc8,0.36157173,,,1.031664698908794e-33,3.890438573803485e-32,,0.36157173
Arf1,0.23135522,,,1.7924114140865487e-33,6.716001232354568e-32,,0.23135522
Tuba1c,0.44184786,,,2.3254788157027677e-33,8.694816857094625e-32,,0.44184786
Ndufaf2,0.38766348,,,2.422277166891206e-33,9.018363697834569e-32,,0.38766348
Rnf126,0.43970716,,,2.457126263353976e-33,9.128769519221865e-32,,0.43970716
Slit2,1.8732828,,,2.5729016127636676e-33,9.518652640230723e-32,,1.8732828
