,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Acot1,1.429101,,,4.155189492577082e-14,3.5875906078910524e-10,,1.429101
Hmgcs2,1.0548879,,,3.116751193147964e-10,6.72750745040988e-07,,1.0548879
Hsp90aa1,0.66633654,,,2.687696123973997e-09,4.641113666878298e-06,,0.66633654
Fabp1,1.4158539,,,3.2349537251311657e-07,0.00023275492052318738,,1.4158539
Cd74,3.9639401,,,1.5478585718838986e-06,0.0009622059344292323,,3.9639401
Cacybp,0.5107084,,,1.882725381210634e-05,0.006252096515912544,,0.5107084
H2-Ab1,3.7704084,,,5.03396207654602e-05,0.014980405363133022,,3.7704084
Hsp90ab1,0.13628532,,,8.370638035597529e-05,0.02020893406053047,,0.13628532
mt-Nd1,0.17835529,,,9.87022824139083e-05,0.021851166829786776,,0.17835529
Eif5,0.33924612,,,0.00012500889160975312,0.026453164699503356,,0.33924612
Plin2,0.49683982,,,0.00015115905131655034,0.029002383312602128,,0.49683982
Tuba1b,0.72744995,,,0.00017475579352078837,0.03275527228278793,,0.72744995
Eif2s1,0.4605961,,,0.0001858939474005801,0.03275527228278793,,0.4605961
Jund,0.5411653,,,0.00027772556234901007,0.04701730402590888,,0.5411653
Ranbp1,0.34048906,,,0.0002990221089196701,0.04870126467443491,,0.34048906
Eif1ad,0.6761816,,,0.0003646324230295408,0.05352197885704904,,0.6761816
mt-Co3,0.13067216,,,0.00036573972116816,0.05352197885704904,,0.13067216
Rpl5,0.101005815,,,0.0003827310316659816,0.055074995456734756,,0.101005815
Pa2g4,0.42853385,,,0.000401666526610025,0.05669860774271453,,0.42853385
Ahsa1,0.4540899,,,0.00042656695969391746,0.057546548906207556,,0.4540899
Hnrnph1,0.4106572,,,0.0005525984483455457,0.07340207696946832,,0.4106572
Psmb6,0.27332613,,,0.0006178723205822449,0.07754122846552461,,0.27332613
H2afy,0.35158628,,,0.0006418024219862785,0.07804679030182433,,0.35158628
Apex1,0.4942681,,,0.0006952912106168191,0.08337700433980023,,0.4942681
Mat2a,0.48417383,,,0.001059993305481905,0.11151296138437035,,0.48417383
Ubb,0.18945049,,,0.0010719916371210029,0.11151296138437035,,0.18945049
Ppic,1.2180527,,,0.0011243993688063525,0.11557219226516723,,1.2180527
Tm4sf4,1.1253569,,,0.0011693265816111482,0.11805273247757492,,1.1253569
Mapre1,0.47978508,,,0.0013381088195766062,0.12592635038036357,,0.47978508
Eef1b2,0.16113251,,,0.001487795055357793,0.13521707903114932,,0.16113251
Rnf126,0.59337944,,,0.0017639722997855299,0.1476368568478765,,0.59337944
Emc8,0.51464766,,,0.001778345275906782,0.1476368568478765,,0.51464766
Smn1,0.6579072,,,0.0018270362567318632,0.1502345813392658,,0.6579072
Nudc,0.41831303,,,0.0018618456161656033,0.15165259481107377,,0.41831303
Ccl6,1.5617077,,,0.0019203574687399725,0.1549566951878591,,1.5617077
Dnaja1,0.41941303,,,0.002125916979797446,0.16820409278830922,,0.41941303
Acadl,0.4635094,,,0.0023608151380990717,0.17571791295127057,,0.4635094
Hspa1a,2.362165,,,0.0024143726689061415,0.17816832156697116,,2.362165
Lrrc59,0.41115376,,,0.002491877716110136,0.18222865195263727,,0.41115376
Defa-rs1,1.4832077,,,0.002511606391286059,0.18222865195263727,,1.4832077
H2-Eb1,3.7104988,,,0.0026399086774629723,0.18682763541979758,,3.7104988
Rps5,0.116399,,,0.0027239997386692702,0.19121149385097952,,0.116399
mt-Cytb,0.12608482,,,0.0030615948449501315,0.20386285925188466,,0.12608482
Srpk1,0.41154405,,,0.003069512590079338,0.20386285925188466,,0.41154405
Anp32b,0.28457317,,,0.0031905410101564476,0.21028344337168525,,0.28457317
Set,0.3296478,,,0.0032401583287044473,0.21193581068207726,,0.3296478
H2-DMa,1.6155684,,,0.0034150350189766725,0.2168794860215464,,1.6155684
Mcm5,1.1751062,,,0.0034281622353978343,0.2168794860215464,,1.1751062
Fbxo22,0.4146605,,,0.003436939214390885,0.2168794860215464,,0.4146605
Sf3b1,0.2930398,,,0.003441335370043069,0.2168794860215464,,0.2930398
C1qbp,0.19773722,,,0.004120137141857719,0.2403598924513483,,0.19773722
Hsd17b11,0.5122948,,,0.004475222257814613,0.2525429344704011,,0.5122948
Anp32a,0.3234833,,,0.004680383440360583,0.2616858877648717,,0.3234833
Rps3,0.0993796,,,0.0048638326893308634,0.2637523526714313,,0.0993796
Plbd1,0.51872784,,,0.0049487932745855764,0.2637523526714313,,0.51872784
Dnajb11,0.39042768,,,0.005053762896790997,0.2660621271395943,,0.39042768
mt-Nd2,0.15784459,,,0.005341408921105393,0.26977563396820864,,0.15784459
Mob4,0.42196393,,,0.005374265582873741,0.26977563396820864,,0.42196393
Pbdc1,0.55183876,,,0.005374265582873741,0.26977563396820864,,0.55183876
Abhd17a,0.35853347,,,0.005554865688401315,0.2739598333842036,,0.35853347
Rpf1,0.54084235,,,0.005568458887545811,0.2739598333842036,,0.54084235
Rbm8a,0.29150152,,,0.005595735367294102,0.2739598333842036,,0.29150152
Eci2,0.31015274,,,0.005692154969039603,0.27455902794797726,,0.31015274
Gnb2l1,0.108303614,,,0.005975951452623618,0.27889926941595844,,0.108303614
Ahsa2,0.7760585,,,0.006063542448221709,0.28146572848358187,,0.7760585
Mbd3,0.52066165,,,0.006122577193563409,0.28152318080861133,,0.52066165
Rbm4b,0.8547806,,,0.006129992818162952,0.28152318080861133,,0.8547806
Acaa2,0.35184488,,,0.0061896096249527835,0.28275708731133514,,0.35184488
Rps3a1,0.08033587,,,0.006379291803022123,0.2853824115403783,,0.08033587
Rpl4,0.08527048,,,0.006425586865174423,0.28597173708204104,,0.08527048
Hnrnpa3,0.1671126,,,0.006511246884066573,0.2864027655833233,,0.1671126
Isoc1,0.6575948,,,0.006574188761241174,0.2866744735583652,,0.6575948
Sdf2l1,0.47867858,,,0.006653635284754271,0.28868083944004214,,0.47867858
Exosc1,0.62099993,,,0.006815122767615634,0.2942088498779669,,0.62099993
H2-Aa,4.24811,,,0.00687247007053221,0.29520849049241343,,4.24811
2300009A05Rik,0.4073884,,,0.007165760978133313,0.3047742871192267,,0.4073884
Fermt1,0.43877986,,,0.0072515972498218865,0.3057796981179419,,0.43877986
Pomp,0.19501483,,,0.0075146696278656075,0.31343795926082924,,0.19501483
Lsm8,0.3877297,,,0.007595243242262634,0.31376712992198846,,0.3877297
Nucks1,0.37391323,,,0.007925338020327988,0.3212552510211824,,0.37391323
Gnl3,0.5993422,,,0.008287656496835723,0.3312760471929612,,0.5993422
Grpel2,0.63526326,,,0.008524056515955008,0.33915531778228364,,0.63526326
9130401M01Rik,0.8560374,,,0.008684988056164472,0.3424026798033062,,0.8560374
Mtch1,0.32593483,,,0.008817738629666148,0.34449029560424216,,0.32593483
Sap30,0.56218725,,,0.009067587157844488,0.35054167863167995,,0.56218725
Fkbp4,0.16103646,,,0.009173542847714588,0.35054167863167995,,0.16103646
Ak6,0.42599487,,,0.00921623361702471,0.35054167863167995,,0.42599487
Zmat2,0.30694968,,,0.009720073721079558,0.3648831152513083,,0.30694968
Eif4a1,0.17351344,,,0.00976502519592219,0.3649836690112216,,0.17351344
Ech1,0.2693185,,,0.009866844048458463,0.36562374040510887,,0.2693185
Tpt1,0.07574302,,,0.010143000464053037,0.37335307266969614,,0.07574302
Defa26,1.5129501,,,0.01042601771824225,0.37335307266969614,,1.5129501
mt-Nd4,0.09475569,,,0.010461884426115828,0.37335307266969614,,0.09475569
Saysd1,0.43954375,,,0.010461884426115828,0.37335307266969614,,0.43954375
Acot2,0.93479425,,,0.01048585650929896,0.37335307266969614,,0.93479425
Scd2,0.43806237,,,0.010558066219825536,0.37335307266969614,,0.43806237
Hspa5,0.24588116,,,0.010570144078783893,0.37335307266969614,,0.24588116
Zfp330,0.58297765,,,0.010938241284806902,0.37625806873714257,,0.58297765
Gtf3a,0.35302812,,,0.0111645277774671,0.38100605861917364,,0.35302812
Adrm1,0.34493184,,,0.011485710196902078,0.38737352281270526,,0.34493184
Erh,0.15694773,,,0.012429066969597722,0.4095899397538425,,0.15694773
Txnl4a,0.31781325,,,0.012639924331747614,0.41149417643630987,,0.31781325
Nolc1,0.3847366,,,0.012710910499292571,0.41149417643630987,,0.3847366
Pik3ca,0.8137826,,,0.012925990633966397,0.41454399126634783,,0.8137826
Hadhb,0.30256316,,,0.012954909904925505,0.41454399126634783,,0.30256316
Hnrnpd,0.39392334,,,0.012969390992610819,0.41454399126634783,,0.39392334
Eprs,0.31603295,,,0.013042011427425067,0.41454399126634783,,0.31603295
Clcn4,0.45270804,,,0.013350959451784303,0.41454399126634783,,0.45270804
Srsf7,0.24112633,,,0.013350959451784303,0.41454399126634783,,0.24112633
2310036O22Rik,0.25651336,,,0.013575579717997967,0.4182526395650349,,0.25651336
Dhrs4,0.32721573,,,0.013742416695490102,0.4182526395650349,,0.32721573
Memo1,0.6736349,,,0.013957371947223683,0.42283491014852376,,0.6736349
Ttc19,0.6699676,,,0.014733270024529876,0.43267705235303044,,0.6699676
Nop56,0.35956368,,,0.015126988334681287,0.44065948007439554,,0.35956368
Lsm1,0.33814144,,,0.015160212668097924,0.44065948007439554,,0.33814144
B2m,0.19093026,,,0.015260271547630792,0.44065948007439554,,0.19093026
Kif5b,0.22068937,,,0.015598012901707582,0.44300409010968184,,0.22068937
Mydgf,0.23843223,,,0.01601197033063981,0.4488550384244939,,0.23843223
Med10,0.35205594,,,0.016507101978229223,0.457795094206064,,0.35205594
Cst6,0.37352696,,,0.017126373507950807,0.46309073680081186,,0.37352696
Paip2,0.31679252,,,0.01744358391222242,0.4649849749737527,,0.31679252
Smarca4,0.38494587,,,0.017537856205020956,0.4649849749737527,,0.38494587
Rnf11,0.5909815,,,0.01755676416972937,0.4649849749737527,,0.5909815
Hsph1,0.5770212,,,0.017670587667151703,0.4665683606060789,,0.5770212
Kti12,0.46906552,,,0.018015947685887327,0.47279541738586983,,0.46906552
Psmg3,0.30647203,,,0.01848561641027528,0.47785871882130765,,0.30647203
Sox4,0.8655705,,,0.01876450966273913,0.4836202281435512,,0.8655705
Sf3b3,0.52712786,,,0.018824749108620305,0.48368370288318335,,0.52712786
Psma1,0.18837853,,,0.01892552409727439,0.48368370288318335,,0.18837853
Hook1,0.38135806,,,0.0192511810946127,0.48600788763416974,,0.38135806
Cpt2,0.30064702,,,0.019436506917763965,0.487081696320825,,0.30064702
Stmn1,0.43475854,,,0.019769825980500946,0.4919097334744817,,0.43475854
Commd1,0.2713071,,,0.020065563672131075,0.49640709669105926,,0.2713071
Trp53,0.37267482,,,0.02040827081780645,0.49916433496017254,,0.37267482
Mpg,0.59792227,,,0.021198081860645052,0.5117790470125969,,0.59792227
Dnajb1,0.6785427,,,0.021422145404595087,0.5130872948898447,,0.6785427
Ppan,0.57000554,,,0.021648268441065616,0.5149067485403871,,0.57000554
Nipsnap3b,0.2891883,,,0.02194533253291293,0.5205384645306875,,0.2891883
Tnfaip1,0.3147436,,,0.02264443349044531,0.5298429234593627,,0.3147436
Efna1,0.57162374,,,0.02285790298459583,0.5333922550513525,,0.57162374
Fabp2,0.3056926,,,0.022953338108959807,0.5341755289292694,,0.3056926
Setd8,0.28278825,,,0.02333854788524565,0.5416801678527176,,0.28278825
Mptx2,1.7741117,,,0.024026178214271596,0.5473404292929313,,1.7741117
Mllt3,0.5090003,,,0.024026178214271596,0.5473404292929313,,0.5090003
Cldnd1,0.37305886,,,0.024026178214271596,0.5473404292929313,,0.37305886
Cnot6,0.42241478,,,0.024150800679168718,0.548731613326165,,0.42241478
Defa3,1.6593422,,,0.02437653377570871,0.5524068047755092,,1.6593422
Snrnp48,0.40386596,,,0.024833490775567027,0.5589186211591611,,0.40386596
Htra2,0.57059115,,,0.024987449562811577,0.5589186211591611,,0.57059115
Hira,0.7485194,,,0.025194013096382546,0.5589186211591611,,0.7485194
Fabp5,0.6343649,,,0.02521993717812323,0.5589186211591611,,0.6343649
H2-DMb1,5.9006314,,,0.02529784800448055,0.5589186211591611,,5.9006314
Cdk2ap1,0.4408983,,,0.025375967048226915,0.5589186211591611,,0.4408983
Oser1,0.47560123,,,0.026088481836663364,0.5708693485324622,,0.47560123
Twistnb,0.44341803,,,0.026464695849652838,0.5724087622297381,,0.44341803
Dnajc21,0.54798466,,,0.026955279757779282,0.578935038379767,,0.54798466
Psmb7,0.2326608,,,0.027286680295276436,0.584598505383168,,0.2326608
Ddx55,0.68261456,,,0.027649659241898442,0.5897917839797315,,0.68261456
Hnrnpf,0.16139728,,,0.027677752390486934,0.5897917839797315,,0.16139728
Mat2b,0.3148158,,,0.027846828748351697,0.5907359199343208,,0.3148158
Fubp1,0.24699368,,,0.028130601751227873,0.5950420746183969,,0.24699368
Retsat,0.3887501,,,0.028532068907218287,0.597082556567441,,0.3887501
Pwwp2a,0.8129665,,,0.02890926901710197,0.599867403077238,,0.8129665
Knop1,0.39953303,,,0.029026190885557652,0.599867403077238,,0.39953303
Emg1,0.23234057,,,0.029290754138447134,0.599867403077238,,0.23234057
Manf,0.25500765,,,0.029320277732219943,0.599867403077238,,0.25500765
Sdccag8,0.47273958,,,0.029320277732219943,0.599867403077238,,0.47273958
Hacd1,0.24693924,,,0.029676562634972554,0.599867403077238,,0.24693924
Mrpl23,0.19236317,,,0.030096927965770175,0.6057269838145913,,0.19236317
Wdr18,0.42226082,,,0.03073706726712518,0.607347590135881,,0.42226082
Utp11l,0.3043655,,,0.030767839520584622,0.607347590135881,,0.3043655
Nemf,0.38050273,,,0.031232607136938983,0.607347590135881,,0.38050273
Gpatch8,0.4762183,,,0.031420193961988356,0.6080083838604119,,0.4762183
Usp14,0.32619825,,,0.031703386089970434,0.6080083838604119,,0.32619825
Cog4,0.4839206,,,0.03176661406838916,0.6080083838604119,,0.4839206
Lyar,0.40818095,,,0.03179826858334029,0.6080083838604119,,0.40818095
Marcks,0.35668138,,,0.03202060835654995,0.608096861044914,,0.35668138
Mrps22,0.34873274,,,0.032437061640839496,0.6113688644719227,,0.34873274
Hnrnpu,0.24674124,,,0.03250154143995976,0.6113688644719227,,0.24674124
Tyms,0.4411926,,,0.03250154143995976,0.6113688644719227,,0.4411926
Vmp1,0.25347182,,,0.03282558979776041,0.6161220485083986,,0.25347182
Foxn3,0.53729695,,,0.032923342128899635,0.6166163469434262,,0.53729695
Hsdl2,0.38726026,,,0.03344890708099574,0.617415123290387,,0.38726026
Baz1a,0.4803396,,,0.03368108907456246,0.617415123290387,,0.4803396
Parl,0.30715623,,,0.03404873098012442,0.6221284817608621,,0.30715623
Eif6,0.22745879,,,0.03408232243142087,0.6221284817608621,,0.22745879
Nsfl1c,0.29879364,,,0.034318256692070254,0.6237975332196517,,0.29879364
Thoc3,0.502077,,,0.03445370184194532,0.6249438271078905,,0.502077
Tmem60,0.4235061,,,0.03465772578438488,0.6273266340091803,,0.4235061
Crls1,0.5102083,,,0.035241406156994975,0.630518805317325,,0.5102083
Drg1,0.32366136,,,0.03534527470159663,0.630518805317325,,0.32366136
Yrdc,0.34447843,,,0.03583345554510413,0.6320183957497204,,0.34447843
Mettl7b,0.6018723,,,0.03586854458158015,0.6320183957497204,,0.6018723
Tmed10,0.18669266,,,0.036185666566632954,0.6324005878781379,,0.18669266
Tecr,0.17055038,,,0.03654082437788159,0.6335210395153206,,0.17055038
Bmpr1a,0.46395367,,,0.03693492417807609,0.6363963076126794,,0.46395367
Srsf6,0.22878714,,,0.03697093025532978,0.6363963076126794,,0.22878714
Tsen34,0.3171532,,,0.03729633213481767,0.6363963076126794,,0.3171532
Tsn,0.24003005,,,0.03766074595724152,0.637574275676124,,0.24003005
Tnrc6c,0.5789115,,,0.03766074595724152,0.637574275676124,,0.5789115
Trappc13,0.436384,,,0.03832432690631364,0.6400272193476317,,0.436384
Nudt6,1.0823829,,,0.03873472171592325,0.6413470298736886,,1.0823829
Bop1,0.41149122,,,0.03892249568023339,0.6413470298736886,,0.41149122
Psmd12,0.30203527,,,0.039186677892808976,0.6420071668434776,,0.30203527
Snrpd1,0.23963323,,,0.03983460945416506,0.6464887556903405,,0.23963323
Acot8,0.3037973,,,0.04072567367512805,0.6529930369411541,,0.3037973
Scfd1,0.53815,,,0.04076479579699815,0.6529930369411541,,0.53815
Marcksl1,0.8178602,,,0.04092160295509181,0.6542909628041903,,0.8178602
