,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Ndufa4,0.021213757,,,0.5777457228054345,0.9920297833846407,,0.021213757
Cdkn2d,0.1197809,,,0.5779953620248356,0.9920297833846407,,0.1197809
Vma21,0.070194505,,,0.5780310289125505,0.9920297833846407,,0.070194505
Abr,0.10773895,,,0.5780666968355859,0.9920297833846407,,0.10773895
Pold2,0.097200975,,,0.5782093788795897,0.9920297833846407,,0.097200975
Atad2b,0.15792984,,,0.5782450519782207,0.9920297833846407,,0.15792984
Rab17,0.1330811,,,0.5785304740186727,0.9920297833846407,,0.1330811
Rars,0.088954784,,,0.5786018398739357,0.9920297833846407,,0.088954784
Klhl22,0.15120164,,,0.5791015166662498,0.9920297833846407,,0.15120164
Sec24c,0.10847379,,,0.5793514310218513,0.9920297833846407,,0.10847379
Sf3b6,0.019124284,,,0.579708539314983,0.9920297833846407,,0.019124284
Zbtb6,0.22811648,,,0.5797442558222872,0.9920297833846407,,0.22811648
Tspan12,0.056733083,,,0.5797442558222872,0.9920297833846407,,0.056733083
Trf,0.24655634,,,0.5802443952635428,0.9920297833846407,,0.24655634
Mrps25,0.119946994,,,0.5803515943015285,0.9920297833846407,,0.119946994
4930402H24Rik,0.10796602,,,0.5803873293761701,0.9920297833846407,,0.10796602
Pmm1,0.14564012,,,0.5804945407850888,0.9920297833846407,,0.14564012
Ctnnd1,0.09181972,,,0.5807804832202608,0.9920297833846407,,0.09181972
Mid1ip1,0.049047306,,,0.5813525658415888,0.9920297833846407,,0.049047306
Ola1,0.045685656,,,0.5813883297552271,0.9920297833846407,,0.045685656
Sec23b,0.08584878,,,0.5817102512740449,0.9920297833846407,,0.08584878
Jmjd1c,0.09844258,,,0.5827481203293261,0.9920297833846407,,0.09844258
Epc2,0.117206804,,,0.5829271505602454,0.9920297833846407,,0.117206804
Pyroxd1,0.16840142,,,0.5831420206966056,0.9920297833846407,,0.16840142
Gpd2,0.05863253,,,0.5834643951280559,0.9920297833846407,,0.05863253
Sephs2,0.030954216,,,0.5841810799420366,0.9920297833846407,,0.030954216
Cited1,0.29364282,,,0.5846112874105127,0.9920297833846407,,0.29364282
Ssb,0.048976228,,,0.5851492538596539,0.9920297833846407,,0.048976228
Ube3a,0.03850556,,,0.5853286271119799,0.9920297833846407,,0.03850556
Pld1,0.119110614,,,0.5855080259013261,0.9920297833846407,,0.119110614
Tsc22d1,0.03339979,,,0.5864413109306117,0.9920297833846407,,0.03339979
Eif3d,0.04049205,,,0.5870878350707873,0.9920297833846407,,0.04049205
Ift57,0.14196804,,,0.5874830955706277,0.9920297833846407,,0.14196804
Dennd6a,0.19528118,,,0.5876628001337422,0.9920297833846407,,0.19528118
Birc5,0.2687082,,,0.5879144292343894,0.9920297833846407,,0.2687082
Nit1,0.1050564,,,0.5882380255500141,0.9920297833846407,,0.1050564
RP23-60P18.10,0.23929611,,,0.5882739857766113,0.9920297833846407,,0.23929611
Arf2,0.26752907,,,0.588417836840603,0.9920297833846407,,0.26752907
Akap11,0.13758709,,,0.590505500987146,0.9920297833846407,,0.13758709
Nmnat3,0.10639445,,,0.5905415250755038,0.9920297833846407,,0.10639445
Slc31a1,0.057320744,,,0.5911901315569286,0.9920297833846407,,0.057320744
Zdhhc21,0.17844248,,,0.5920193827586648,0.9920297833846407,,0.17844248
Ppip5k2,0.121623956,,,0.5923079430677618,0.9920297833846407,,0.121623956
Rtn4,0.059428927,,,0.592344017643267,0.9920297833846407,,0.059428927
Cited2,0.018577682,,,0.5924161698180852,0.9920297833846407,,0.018577682
Fam114a2,0.04240928,,,0.5925965678907409,0.9920297833846407,,0.04240928
Mbd1,0.21518067,,,0.5928491675041805,0.9920297833846407,,0.21518067
Zfp358,0.1651074,,,0.5929213478861577,0.9920297833846407,,0.1651074
Tmed5,0.17174427,,,0.5934989358793632,0.9920297833846407,,0.17174427
Tex261,0.060602788,,,0.593679484940719,0.9920297833846407,,0.060602788
Fam220a,0.24057065,,,0.5938239422867366,0.9920297833846407,,0.24057065
Trmt2a,0.14960773,,,0.5940406584567639,0.9920297833846407,,0.14960773
Fam32a,0.036658335,,,0.5941129052181207,0.9920297833846407,,0.036658335
Nhp2,0.08164912,,,0.5943658005214584,0.9920297833846407,,0.08164912
Kin,0.049876906,,,0.594546470145967,0.9920297833846407,,0.049876906
Plekhm3,0.26166245,,,0.5962098068659768,0.9920297833846407,,0.26166245
Gpatch1,0.22921747,,,0.5964269200421042,0.9920297833846407,,0.22921747
Nqo2,0.11253672,,,0.5968250543533994,0.9920297833846407,,0.11253672
Sugp1,0.17815651,,,0.5968612543784004,0.9920297833846407,,0.17815651
Sik3,0.20839812,,,0.5969698604479756,0.9920297833846407,,0.20839812
Rhpn2,0.087235495,,,0.5981651201553009,0.9920297833846407,,0.087235495
Klhdc3,0.11422715,,,0.598273833982571,0.9920297833846407,,0.11422715
Rnf25,0.2026522,,,0.5983100739178255,0.9920297833846407,,0.2026522
Dbnl,0.031325627,,,0.5985637813569286,0.9920297833846407,,0.031325627
Bloc1s4,0.19531165,,,0.5987812837131945,0.9920297833846407,,0.19531165
Wdr75,0.30530807,,,0.5989625630500632,0.9920297833846407,,0.30530807
Eif3e,0.03513575,,,0.5990350817503975,0.9920297833846407,,0.03513575
Uchl3,0.03646423,,,0.5995065502768036,0.9920297833846407,,0.03646423
Clrn3,0.059274483,,,0.5996516513169585,0.9920297833846407,,0.059274483
Hmgcr,0.07400246,,,0.5996879290613111,0.9920297833846407,,0.07400246
Taf8,0.17463267,,,0.5998693326853789,0.9920297833846407,,0.17463267
Immp1l,0.055647753,,,0.5999056163901523,0.9920297833846407,,0.055647753
Zfp280b,0.2728861,,,0.6001596301278348,0.9920297833846407,,0.2728861
Mboat2,0.22461168,,,0.6001959217758253,0.9920297833846407,,0.22461168
Gfer,0.094070554,,,0.600413692505432,0.9920297833846407,,0.094070554
Exoc8,0.3179998,,,0.6006314989524197,0.9920297833846407,,0.3179998
Faim,0.066230774,,,0.6006678034983528,0.9920297833846407,,0.066230774
Aurkaip1,0.01260765,,,0.6007767230857488,0.9920297833846407,,0.01260765
Pisd,0.056362163,,,0.6007767230857488,0.9920297833846407,,0.056362163
Rab2a,0.014153436,,,0.6008493411012921,0.9920297833846407,,0.014153436
Srrd,0.18714203,,,0.6011398528092511,0.9920297833846407,,0.18714203
Spg21,0.04905605,,,0.6021207977205612,0.9920297833846407,,0.04905605
Arfgap2,0.056741558,,,0.6023025333295069,0.9920297833846407,,0.056741558
Glb1,0.12334968,,,0.602411586556372,0.9920297833846407,,0.12334968
Mrpl37,0.10540727,,,0.6024842936487042,0.9920297833846407,,0.10540727
Adgre5,0.17051293,,,0.6024842936487042,0.9920297833846407,,0.17051293
Samm50,0.038781207,,,0.6024842936487042,0.9920297833846407,,0.038781207
Vwa9,0.27319986,,,0.6025933616973931,0.9920297833846407,,0.27319986
Synrg,0.11892794,,,0.6030297227776301,0.9921748570204054,,0.11892794
Wnt3,0.07399331,,,0.6040484511167947,0.9923914637710736,,0.07399331
Cox7a2l,0.050100673,,,0.6047037557715345,0.9926325493688186,,0.050100673
Hsdl2,0.14759707,,,0.6049222614990837,0.9926325493688186,,0.14759707
Fam110a,0.13193978,,,0.6053593791240491,0.9928169899002754,,0.13193978
Nostrin,0.11872827,,,0.6055051164397225,0.9928169899002754,,0.11872827
Entpd5,0.07269552,,,0.6057237518728759,0.9928169899002754,,0.07269552
Car2,0.2520147,,,0.6059424226436287,0.9928169899002754,,0.2520147
Ccnd3,0.07323262,,,0.6059424226436287,0.9928169899002754,,0.07323262
Dock9,0.25575614,,,0.6060153207506283,0.9928169899002754,,0.25575614
H2afj,0.016637463,,,0.6062340386137136,0.9928169899002754,,0.016637463
Golph3l,0.17935096,,,0.6065986468241602,0.9930205728977296,,0.17935096
Mettl16,0.13539991,,,0.6069998290256144,0.9931508916319441,,0.13539991
Gpr119,0.13304974,,,0.6071822237394849,0.9931508916319441,,0.13304974
Nfkb1,0.04679429,,,0.6072187056185989,0.9931508916319441,,0.04679429
Gimd1,0.08085658,,,0.6079120471741897,0.9931508916319441,,0.08085658
Cep85,0.18232377,,,0.6081675777535374,0.9931508916319441,,0.18232377
Cdc42ep4,0.10894216,,,0.6086422614965494,0.9931508916319441,,0.10894216
Adk,0.14792134,,,0.6095190338293306,0.9931508916319441,,0.14792134
Cep19,0.08163054,,,0.6105426438774512,0.9931508916319441,,0.08163054
Klf5,0.04226868,,,0.6114938212498163,0.9931508916319441,,0.04226868
Med9,0.042673808,,,0.6115304180983285,0.9931508916319441,,0.042673808
Slc44a3,0.030790614,,,0.612116099535253,0.9931508916319441,,0.030790614
2510002D24Rik,0.04543691,,,0.6124090332726618,0.9931508916319441,,0.04543691
Zfp277,0.14188726,,,0.6126654011224446,0.9931508916319441,,0.14188726
Lmo7,0.13135563,,,0.6127386577893814,0.9931508916319441,,0.13135563
Eif2s1,0.03769675,,,0.6129584510075741,0.9931508916319441,,0.03769675
Cycs,0.023134334,,,0.6131049991615837,0.9931508916319441,,0.023134334
Mier3,0.25545305,,,0.6132515627835549,0.9931508916319441,,0.25545305
Cacnb3,0.021965202,,,0.6139846127463973,0.9931508916319441,,0.021965202
Epc1,0.112349525,,,0.6158189250347307,0.9931508916319441,,0.112349525
Acsf3,0.14444591,,,0.6158923475725159,0.9931508916319441,,0.14444591
Por,0.03585343,,,0.6169206664839197,0.9931508916319441,,0.03585343
Bbc3,0.2035373,,,0.6170676305990093,0.9931508916319441,,0.2035373
4930453N24Rik,0.120634206,,,0.6173983559337488,0.9931508916319441,,0.120634206
Exosc4,0.044683896,,,0.6175821257646782,0.9931508916319441,,0.044683896
Wipf1,0.1943182,,,0.6179129717850014,0.9931508916319441,,0.1943182
Fnbp4,0.16721404,,,0.6184277751999652,0.9931508916319441,,0.16721404
Acot13,0.024162583,,,0.6186852471793207,0.9931508916319441,,0.024162583
Aven,0.14097628,,,0.6188323950446183,0.9931508916319441,,0.14097628
Zcchc10,0.27713057,,,0.6191267366140134,0.9931508916319441,,0.27713057
Camta1,0.07237556,,,0.6192739303084587,0.9931508916319441,,0.07237556
Lrrcc1,0.20852786,,,0.6199733087608303,0.9931508916319441,,0.20852786
Apip,0.1229758,,,0.6215205229448943,0.9931508916319441,,0.1229758
Hnrnph2,0.048009608,,,0.6229587217684746,0.9931508916319441,,0.048009608
Maea,0.046316177,,,0.6231063108230612,0.9931508916319441,,0.046316177
Wdr18,0.10756239,,,0.6233646280975597,0.9931508916319441,,0.10756239
Ext2,0.12705432,,,0.6235491688105015,0.9931508916319441,,0.12705432
Pus1,0.13431467,,,0.6235860797894996,0.9931508916319441,,0.13431467
Atp5a1,0.046157997,,,0.6240290852484255,0.9931508916319441,,0.046157997
Brcc3,0.100971125,,,0.6240290852484255,0.9931508916319441,,0.100971125
Yae1d1,0.11994663,,,0.6244352930525312,0.9931508916319441,,0.11994663
Rundc3b,0.17129867,,,0.6244352930525312,0.9931508916319441,,0.17129867
Prkaca,0.0803852,,,0.6245830332927033,0.9931508916319441,,0.0803852
Insig1,0.2239125,,,0.6246569090724708,0.9931508916319441,,0.2239125
Ppp1cc,0.018658895,,,0.6255437124943329,0.9931508916319441,,0.018658895
Ubr3,0.13854437,,,0.6259133739913672,0.9931508916319441,,0.13854437
Fbxo11,0.07204762,,,0.6263570919232104,0.9931508916319441,,0.07204762
Ticam1,0.22194383,,,0.6266899691667721,0.9931508916319441,,0.22194383
Ube2h,0.1490491,,,0.6270229224578033,0.9931508916319441,,0.1490491
Tmprss7,0.20834939,,,0.6273929596822149,0.9931508916319441,,0.20834939
Hdlbp,0.014219069,,,0.6274299685616015,0.9931508916319441,,0.014219069
Gdf15,0.28423655,,,0.6277630906461606,0.9931508916319441,,0.28423655
Myo1a,0.18524255,,,0.6281333152725752,0.9931508916319441,,0.18524255
Rnf216,0.108843826,,,0.6282814313313563,0.9931508916319441,,0.108843826
Leng1,0.18672752,,,0.628503633484323,0.9931508916319441,,0.18672752
Med24,0.23378856,,,0.6287629118744782,0.9931508916319441,,0.23378856
Apoa2,0.2857644,,,0.6287999553832806,0.9931508916319441,,0.2857644
Mvk,0.23128474,,,0.6287999553832806,0.9931508916319441,,0.23128474
Ganab,0.06616809,,,0.6289110915161572,0.9931508916319441,,0.06616809
Nudt9,0.19272698,,,0.6303566256183737,0.9931508916319441,,0.19272698
Hnrnpl,0.03417661,,,0.6304307937911638,0.9931508916319441,,0.03417661
Ilf3,0.06534929,,,0.6308016905060098,0.9931508916319441,,0.06534929
Chuk,0.10759939,,,0.6309500752441042,0.9931508916319441,,0.10759939
Zfp92,0.20710665,,,0.6309871737537422,0.9931508916319441,,0.20710665
Tsr1,0.1482387,,,0.6312839953003706,0.9931508916319441,,0.1482387
Yipf3,0.035452593,,,0.6312839953003706,0.9931508916319441,,0.035452593
Elf2,0.06258679,,,0.6321005610923487,0.9931508916319441,,0.06258679
Gabpa,0.15818122,,,0.632249075857184,0.9931508916319441,,0.15818122
Saraf,0.007997844,,,0.6325090123915416,0.9931508916319441,,0.007997844
Vav3,0.13788348,,,0.6325832883142408,0.9931508916319441,,0.13788348
Rpa3,0.049636908,,,0.6327318512775221,0.9931508916319441,,0.049636908
Lin7c,0.020662319,,,0.6327689943341128,0.9931508916319441,,0.020662319
Trim35,0.05213052,,,0.6331033235109067,0.9931508916319441,,0.05213052
Mrpl51,0.044941977,,,0.6332519383212163,0.9931508916319441,,0.044941977
Derl2,0.06547969,,,0.6332519383212163,0.9931508916319441,,0.06547969
Srek1,0.058667593,,,0.6332519383212163,0.9931508916319441,,0.058667593
4833420G17Rik,0.16381863,,,0.6338093756510403,0.9931508916319441,,0.16381863
Pcgf6,0.11185683,,,0.633995234305551,0.9931508916319441,,0.11185683
Wbp1,0.06253827,,,0.6341439378539375,0.9931508916319441,,0.06253827
Dpm2,0.05929248,,,0.6346645165710916,0.9931508916319441,,0.05929248
Gt(ROSA)26Sor,0.058532532,,,0.634887677077879,0.9931508916319441,,0.058532532
Prap1,0.046232466,,,0.6349248737220564,0.9931508916319441,,0.046232466
Eef1b2,0.04536782,,,0.6352224800469727,0.9931508916319441,,0.04536782
Srebf2,0.113628134,,,0.6352968908396286,0.9931508916319441,,0.113628134
Cdk8,0.076837905,,,0.6354829339343964,0.9931508916319441,,0.076837905
Cyp2c40,0.16811441,,,0.6358550891468067,0.9931508916319441,,0.16811441
Ptpre,0.30168816,,,0.6360784264224856,0.9931508916319441,,0.30168816
Smim8,0.064215235,,,0.6369348590430874,0.9931508916319441,,0.064215235
Rbbp9,0.21160604,,,0.6370093543928406,0.9931508916319441,,0.21160604
Trpm7,0.14974083,,,0.6376427129313527,0.9931508916319441,,0.14974083
Rom1,0.28134328,,,0.6378663144539203,0.9931508916319441,,0.28134328
Timm21,0.19651169,,,0.6380154004445666,0.9931508916319441,,0.19651169
Gss,0.12575504,,,0.6383508974478774,0.9931508916319441,,0.12575504
Fam216a,0.0543606,,,0.6386491791850861,0.9931508916319441,,0.0543606
Srek1ip1,0.077957205,,,0.6386491791850861,0.9931508916319441,,0.077957205
Fnip1,0.16509445,,,0.6387610499153183,0.9931508916319441,,0.16509445
Slc25a1,0.03842184,,,0.6389848160380385,0.9931508916319441,,0.03842184
Alg14,0.16539563,,,0.6390594120506238,0.9931508916319441,,0.16539563
D5Ertd579e,0.107317306,,,0.6391340117146591,0.9931508916319441,,0.107317306
Ndufc1,0.029815704,,,0.6392086150295107,0.9931508916319441,,0.029815704
Ell2,0.16086332,,,0.6394324468726214,0.9931508916319441,,0.16086332
Trpc4ap,0.051536966,,,0.6394697553725137,0.9931508916319441,,0.051536966
Dnajc3,0.010375803,,,0.639805572901604,0.9931508916319441,,0.010375803
Galr1,0.10623383,,,0.6406267708229303,0.9931508916319441,,0.10623383
Krt7,0.060659807,,,0.6411122311121515,0.9931508916319441,,0.060659807
Slc25a10,0.1364086,,,0.6413363415019622,0.9931508916319441,,0.1364086
Ddt,0.05052221,,,0.6416725683724503,0.9931508916319441,,0.05052221
Ngfrap1,0.011812428,,,0.6418967604515263,0.9931508916319441,,0.011812428
Xrcc4,0.13752699,,,0.6422331097752141,0.9931508916319441,,0.13752699
Mccc2,0.18997122,,,0.6423078640385547,0.9931508916319441,,0.18997122
Nenf,0.030530676,,,0.6424200022279458,0.9931508916319441,,0.030530676
Ebpl,0.1298338,,,0.6432051976704369,0.9931508916319441,,0.1298338
Mapk9,0.23803076,,,0.6437288828308789,0.9931508916319441,,0.23803076
Zfpm1,0.0696273,,,0.6437288828308789,0.9931508916319441,,0.0696273
Tmem19,0.13124864,,,0.6445521741204684,0.9931508916319441,,0.13124864
Naip2,0.13393322,,,0.6447767838404174,0.9931508916319441,,0.13393322
Eef1g,0.016289767,,,0.6451137592095222,0.9931508916319441,,0.016289767
Saysd1,0.06008772,,,0.6453759015627969,0.9931508916319441,,0.06008772
Hnrnpm,0.0151942335,,,0.6458628542596421,0.9931508916319441,,0.0151942335
Snapc3,0.13177797,,,0.6459003184499617,0.9931508916319441,,0.13177797
Wwp1,0.05326873,,,0.6464623890496066,0.9931508916319441,,0.05326873
Whrn,0.07134152,,,0.6467622425811916,0.9931508916319441,,0.07134152
BC003965,0.08540112,,,0.6468747024482975,0.9931508916319441,,0.08540112
Sidt1,0.20047803,,,0.6470246614835609,0.9931508916319441,,0.20047803
Gphn,0.153051,,,0.6472496269098025,0.9931508916319441,,0.153051
Sertad3,0.21469526,,,0.6478121814545246,0.9931508916319441,,0.21469526
Orc6,0.17025526,,,0.6479622299882153,0.9931508916319441,,0.17025526
Ubfd1,0.07564495,,,0.6480747757738006,0.9931508916319441,,0.07564495
Echs1,0.022046234,,,0.648449986462212,0.9931508916319441,,0.022046234
Mtg2,0.14062603,,,0.648825286426729,0.9931508916319441,,0.14062603
Pnkp,0.19991018,,,0.6491631326589391,0.9931508916319441,,0.19991018
Pde3b,0.23179844,,,0.6492757641145895,0.9931508916319441,,0.23179844
Pnpla2,0.0415723,,,0.6496512602014073,0.9931508916319441,,0.0415723
Casp6,0.05915914,,,0.6496888147073491,0.9931508916319441,,0.05915914
BC003331,0.2092435,,,0.6501771042528961,0.9931508916319441,,0.2092435
Cwc27,0.24870269,,,0.651003782589751,0.9931508916319441,,0.24870269
Hebp2,0.18473263,,,0.6510413690876158,0.9931508916319441,,0.18473263
Ccny,0.1100738,,,0.6519813196494473,0.9931508916319441,,0.1100738
Tmem219,0.07757324,,,0.6526208020978352,0.9931508916319441,,0.07757324
Dsp,0.07198616,,,0.6526960521257772,0.9931508916319441,,0.07198616
Eri3,0.116604716,,,0.6529218234127021,0.9931508916319441,,0.116604716
Tbc1d9,0.13771419,,,0.6533358199940682,0.9931508916319441,,0.13771419
Rnf214,0.106070176,,,0.6535616813093834,0.9931508916319441,,0.106070176
Kat2b,0.14042412,,,0.6545784497659481,0.9931508916319441,,0.14042412
Psmf1,0.06175905,,,0.6551435982694669,0.9931508916319441,,0.06175905
Bms1,0.24289119,,,0.6553320250299761,0.9931508916319441,,0.24289119
Kctd5,0.10269866,,,0.6556712484956273,0.9931508916319441,,0.10269866
Kptn,0.12695199,,,0.6561613633550069,0.9931508916319441,,0.12695199
Atraid,0.02759403,,,0.6561990706325229,0.9931508916319441,,0.02759403
Ebp,0.037849054,,,0.6565384755377542,0.9931508916319441,,0.037849054
Shkbp1,0.08789943,,,0.6567270644543695,0.9931508916319441,,0.08789943
Atp6v1c1,0.031578623,,,0.6568025061451257,0.9931508916319441,,0.031578623
Glmp,0.039560646,,,0.6569911256765215,0.9931508916319441,,0.039560646
Cnbp,0.028925823,,,0.6570288522057707,0.9931508916319441,,0.028925823
Sst,0.3216136,,,0.6572929623815589,0.9931508916319441,,0.3216136
D930028M14Rik,0.15464364,,,0.6573684302950019,0.9931508916319441,,0.15464364
Ube2e3,0.018550916,,,0.6574439017019983,0.9931508916319441,,0.018550916
Snrpb2,0.039898537,,,0.6575571153614607,0.9931508916319441,,0.039898537
Pkm,0.06783156,,,0.6576325954994507,0.9931508916319441,,0.06783156
Gfpt1,0.04086825,,,0.6576325954994507,0.9931508916319441,,0.04086825
Rab40c,0.19854338,,,0.6579345509572191,0.9931508916319441,,0.19854338
Sdhb,0.06334304,,,0.6580855496203352,0.9931508916319441,,0.06334304
Foxp4,0.042959925,,,0.6582743175645354,0.9931508916319441,,0.042959925
Fxyd6,0.057655852,,,0.658765216148091,0.9931508916319441,,0.057655852
Tmem63b,0.028234385,,,0.658802983672222,0.9931508916319441,,0.028234385
Akt1,0.0703478,,,0.6588785213311421,0.9931508916319441,,0.0703478
Faf2,0.038646825,,,0.6589162914657658,0.9931508916319441,,0.038646825
Zfand3,0.06516539,,,0.6592184838557523,0.9931508916319441,,0.06516539
Ift22,0.023784531,,,0.6593318203483198,0.9931508916319441,,0.023784531
Ikzf5,0.08996492,,,0.659634089228933,0.9931508916319441,,0.08996492
Psmc1,0.01984522,,,0.6601631934817647,0.9931508916319441,,0.01984522
Rfc2,0.024789784,,,0.6602387936851082,0.9931508916319441,,0.024789784
Rbpms,0.15035534,,,0.6603522004931381,0.9931508916319441,,0.15035534
Mpi,0.19874015,,,0.6605790375118279,0.9931508916319441,,0.19874015
Vps54,0.15394247,,,0.6606168467143145,0.9931508916319441,,0.15394247
Cyp2j6,0.09676193,,,0.6611084451465475,0.9934493042796443,,0.09676193
Marveld3,0.06271066,,,0.6614866972925135,0.9934493042796443,,0.06271066
Scamp1,0.0835663,,,0.6618271981283752,0.9934493042796443,,0.0835663
Uck2,0.20327178,,,0.6622056144300583,0.9934493042796443,,0.20327178
Spryd7,0.12948492,,,0.6627355421789451,0.9934493042796443,,0.12948492
Snrnp70,0.014361245,,,0.6629627057807452,0.9934493042796443,,0.014361245
Ring1,0.091656655,,,0.6637201415714056,0.9934493042796443,,0.091656655
Smg1,0.07839431,,,0.6640232121811163,0.9934493042796443,,0.07839431
Lrpap1,0.01577826,,,0.6644021277265456,0.9934493042796443,,0.01577826
Irgq,0.13648376,,,0.6644021277265456,0.9934493042796443,,0.13648376
Rrnad1,0.16488737,,,0.6645158191234588,0.9934493042796443,,0.16488737
Tfdp2,0.10009335,,,0.6649706618788191,0.9934493042796443,,0.10009335
Cbll1,0.100364946,,,0.6650085710120832,0.9934493042796443,,0.100364946
Aida,0.16493683,,,0.6650085710120832,0.9934493042796443,,0.16493683
Rragc,0.17060697,,,0.6653877094428168,0.9934493042796443,,0.17060697
Pld3,0.087763675,,,0.6663738696401313,0.9934493042796443,,0.087763675
Panx1,0.23236859,,,0.6664118104109658,0.9934493042796443,,0.23236859
Pde7a,0.19189323,,,0.6664876945129692,0.9934493042796443,,0.19189323
Gart,0.18825765,,,0.6664876945129692,0.9934493042796443,,0.18825765
Lsm14b,0.11137476,,,0.6671328471207343,0.9934493042796443,,0.11137476
Ydjc,0.15351768,,,0.6671708049450356,0.9934493042796443,,0.15351768
Elp2,0.11440417,,,0.6675883972119019,0.9934493042796443,,0.11440417
Emsy,0.097848766,,,0.6676263652521122,0.9934493042796443,,0.097848766
Slc25a25,0.16286574,,,0.667702303884782,0.9934493042796443,,0.16286574
Fermt1,0.03865456,,,0.6684618772341245,0.9934493042796443,,0.03865456
Tmem27,0.21213508,,,0.6684618772341245,0.9934493042796443,,0.21213508
Ndnl2,0.041409127,,,0.6687278081640129,0.9934493042796443,,0.041409127
Nsun2,0.064169675,,,0.6694118213595791,0.9939632172311151,,0.064169675
Thoc1,0.098512806,,,0.6700200634358857,0.9943389355520327,,0.098512806
Eefsec,0.16464636,,,0.6705524528095126,0.9945335254537767,,0.16464636
Ccdc86,0.106253445,,,0.6705904869566623,0.9945335254537767,,0.106253445
Clk4,0.11819297,,,0.6711611004180797,0.9945335254537767,,0.11819297
Mat2b,0.05148835,,,0.6716177277519788,0.9945335254537767,,0.05148835
Rangap1,0.06972265,,,0.67237904264003,0.9945335254537767,,0.06972265
Kpnb1,0.085505255,,,0.6724551926241724,0.9945335254537767,,0.085505255
Ivd,0.07170127,,,0.6725313459683798,0.9945335254537767,,0.07170127
Dazap2,0.028184477,,,0.6731026030832291,0.9945335254537767,,0.028184477
Tbl3,0.14545739,,,0.6732168771567348,0.9945335254537767,,0.14545739
Enho,0.09226671,,,0.6735978452124314,0.9945335254537767,,0.09226671
2310001H17Rik,0.06860752,,,0.674512510066755,0.9946976655322597,,0.06860752
Gprasp1,0.17517033,,,0.6746268770318318,0.9946976655322597,,0.17517033
Usp39,0.19906011,,,0.6748556335087893,0.994760702416018,,0.19906011
Inpp5k,0.20294464,,,0.6756183720009785,0.9948622560360708,,0.20294464
Tor1b,0.17429926,,,0.6756565176770151,0.9948622560360708,,0.17429926
Luzp1,0.01399394,,,0.676839446298082,0.9960240620014065,,0.01399394
Atpaf1,0.21775477,,,0.6777176187017506,0.9969295822128137,,0.21775477
Traf2,0.1354807,,,0.6782523729975154,0.997367440731231,,0.1354807
Polr3d,0.12068931,,,0.6786344396053479,0.997367440731231,,0.12068931
Ints10,0.19578014,,,0.6786726508113121,0.997367440731231,,0.19578014
Creld1,0.15331388,,,0.6791694716281784,0.9975178338376304,,0.15331388
Marcks,0.037188374,,,0.6798576074901385,0.9979623674120011,,0.037188374
Trnt1,0.15100697,,,0.6802400204962125,0.9979623674120011,,0.15100697
Gemin7,0.030052291,,,0.6803165129703442,0.9979623674120011,,0.030052291
2210016F16Rik,0.07767681,,,0.6803547604409628,0.9979623674120011,,0.07767681
Rpap2,0.2514445,,,0.682038461950822,0.9983709230950443,,0.2514445
Dpyd,0.043274257,,,0.6821916044058578,0.9983709230950443,,0.043274257
Nckap1,0.017833507,,,0.6821916044058578,0.9983709230950443,,0.017833507
Atpaf2,0.17676197,,,0.6824213426295331,0.9983709230950443,,0.17676197
Vars,0.14566708,,,0.6824596351954961,0.9983709230950443,,0.14566708
Krt10,0.108262904,,,0.6830341217348304,0.9983709230950443,,0.108262904
Tspan31,0.04458916,,,0.6831873491724437,0.9983709230950443,,0.04458916
Gnpnat1,0.09745763,,,0.683302278317246,0.9983709230950443,,0.09745763
Tcp1,0.03578709,,,0.6841069877245145,0.9983709230950443,,0.03578709
Gdpd1,0.04503256,,,0.6846053210568405,0.9983709230950443,,0.04503256
Hdac3,0.07316336,,,0.6846819999173841,0.9983709230950443,,0.07316336
Osbpl2,0.07204444,,,0.6847586820276941,0.9983709230950443,,0.07204444
Wash1,0.07482174,,,0.6851421413013208,0.9983709230950443,,0.07482174
Nup62,0.2633946,,,0.6854106110760456,0.9983709230950443,,0.2633946
Gmppb,0.06582108,,,0.6857942082348621,0.9983709230950443,,0.06582108
Exosc3,0.07435534,,,0.6858325724066934,0.9983709230950443,,0.07435534
Fndc3a,0.013944577,,,0.6860627744409095,0.9983709230950443,,0.013944577
Mitd1,0.1054607,,,0.6871758279851825,0.9983709230950443,,0.1054607
Gm12216,0.09057987,,,0.6872142212555585,0.9983709230950443,,0.09057987
Fkbpl,0.22368355,,,0.6872142212555585,0.9983709230950443,,0.22368355
Nelfcd,0.08189479,,,0.6875213964514624,0.9983709230950443,,0.08189479
Sgms2,0.079026885,,,0.6882511441912886,0.9983709230950443,,0.079026885
Cox18,0.1385116,,,0.6885200718455655,0.9983709230950443,,0.1385116
Agfg1,0.04758522,,,0.6890580452666957,0.9983709230950443,,0.04758522
Exoc5,0.08951492,,,0.6896730646104781,0.9983709230950443,,0.08951492
Proser1,0.14456163,,,0.6900960093877342,0.9983709230950443,,0.14456163
Guk1,0.012147119,,,0.6901344637152191,0.9983709230950443,,0.012147119
Rab22a,0.08499344,,,0.6905190509754506,0.9983709230950443,,0.08499344
Psmg1,0.08913672,,,0.6906344427403197,0.9983709230950443,,0.08913672
Bag3,0.20391814,,,0.6907883096103424,0.9983709230950443,,0.20391814
