,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Fabp1,2.1270168,,,1.0985458685176377e-77,6.834053848048224e-74,,2.1270168
Agt,1.9714857,,,2.751317548595331e-37,8.557973234905777e-34,,1.9714857
Hmgcs2,1.6634755,,,1.4652658371613063e-28,3.038472924326829e-25,,1.6634755
Blvrb,1.0600682,,,8.407112633403906e-25,1.3075161923101422e-21,,1.0600682
Pnliprp2,1.0152367,,,1.2715878207743728e-23,1.5333085963310504e-20,,1.0152367
Hsp90aa1,1.038737,,,1.4788380610812253e-23,1.5333085963310504e-20,,1.038737
Pnliprp1,1.2347612,,,4.156501385172946e-17,2.8730661241289884e-14,,1.2347612
Fabp2,0.5763067,,,4.424407689514989e-14,2.117249248959442e-11,,0.5763067
Hspa5,0.58556247,,,1.270953222180941e-13,5.6475714251340234e-11,,0.58556247
Creld2,0.8108786,,,1.3025828998439974e-12,5.402245479953005e-10,,0.8108786
Dnaja1,0.88162965,,,7.290600315788113e-12,2.519712475806547e-09,,0.88162965
Reg4,0.5102554,,,3.905750016498013e-11,1.2788247817175862e-08,,0.5102554
Fos,0.7589475,,,1.5692014781794188e-10,4.648572569406745e-08,,0.7589475
Manf,0.4933339,,,1.8340475960744613e-10,5.186186406899647e-08,,0.4933339
Selk,0.43226376,,,2.5712913003600895e-10,6.954783991104399e-08,,0.43226376
Dnajc3,0.43369943,,,3.1283134038003776e-10,7.74456089478211e-08,,0.43369943
Fam213a,0.48394892,,,3.325775874392117e-10,7.74456089478211e-08,,0.48394892
Hsp90ab1,0.34796715,,,1.392072225816352e-09,2.793574618323718e-07,,0.34796715
Ier2,0.5923546,,,3.826965114744632e-09,6.613208327451766e-07,,0.5923546
Rbp2,0.9424649,,,5.005663268582863e-09,8.194797682593155e-07,,0.9424649
Jun,0.6017722,,,5.806049506798251e-09,9.261393328664594e-07,,0.6017722
Slc3a2,0.8764159,,,6.757693384959792e-09,1.0509902636958716e-06,,0.8764159
Lyz2,0.53908134,,,1.5696439435279407e-08,2.3816475543139804e-06,,0.53908134
Herpud1,0.5194779,,,1.8305997577538613e-08,2.594044150283907e-06,,0.5194779
Espn,1.0460103,,,1.8347201834510836e-08,2.594044150283907e-06,,1.0460103
Wnt3,0.5212151,,,2.4875556855392747e-08,3.438907537719962e-06,,0.5212151
Bambi,0.6206841,,,3.7144554447682293e-08,4.916516451468756e-06,,0.6206841
Fam210b,0.9400307,,,4.358069129193247e-08,5.6482391776481645e-06,,0.9400307
Apoe,1.858336,,,5.8950169693435076e-08,7.484265421691012e-06,,1.858336
Serp1,0.35410276,,,1.3472817289467228e-07,1.4837002620602125e-05,,0.35410276
Defa26,0.41137314,,,1.359442451976083e-07,1.4837002620602125e-05,,0.41137314
Ccl6,0.5886492,,,3.0285166704651524e-07,2.990540032851383e-05,,0.5886492
Defa23,0.7777083,,,3.2728323496662016e-07,3.181295319886475e-05,,0.7777083
Spcs2,0.3747409,,,3.3664635458632017e-07,3.2219645721253815e-05,,0.3747409
Hsph1,1.0595521,,,3.8609515686726105e-07,3.5684208937273535e-05,,1.0595521
Ubb,0.24002036,,,4.3516304051345343e-07,3.923404746426368e-05,,0.24002036
Fzd9,0.9155357,,,5.486389401876474e-07,4.807158939306133e-05,,0.9155357
Mgll,1.1820768,,,5.77835505703484e-07,4.924266686275854e-05,,1.1820768
Nars,0.46627104,,,6.49837668877973e-07,5.46302721363496e-05,,0.46627104
Asns,0.59665287,,,8.735677331440879e-07,6.967262651140219e-05,,0.59665287
Smim3,0.77621937,,,1.2770583437916078e-06,9.456734279541344e-05,,0.77621937
Hsp90b1,0.30034462,,,1.4057792782239436e-06,0.0001016901498817576,,0.30034462
Dnajb9,0.6878403,,,2.206871912314284e-06,0.0001492277192011648,,0.6878403
Sdf2l1,0.40312418,,,2.267805658989916e-06,0.00015058785538342044,,0.40312418
Kcnk1,0.45304742,,,2.2753991972418455e-06,0.00015058785538342044,,0.45304742
Guca2b,0.23491809,,,3.463026082242821e-06,0.00020916005104497663,,0.23491809
Lgmn,0.93201214,,,4.039451154807003e-06,0.00024162909263513813,,0.93201214
Guk1,0.40883416,,,4.454311234971046e-06,0.00026141764332787617,,0.40883416
Creb3l3,2.6418247,,,5.0386247723558165e-06,0.00029294658606379004,,2.6418247
Mmp7,0.28927362,,,7.284899087348754e-06,0.00040463711805711243,,0.28927362
Kif5b,0.30442396,,,7.476155923159551e-06,0.00041158553980509354,,0.30442396
Acaa2,0.38652065,,,7.962891774732395e-06,0.00043453640114570375,,0.38652065
Arpc5l,0.48091382,,,9.577051566754659e-06,0.0005136106706619029,,0.48091382
Tm4sf4,0.53685623,,,1.0999130910322165e-05,0.0005848341315650785,,0.53685623
Dio1,0.5088227,,,1.1707843762937705e-05,0.0006172414919426734,,0.5088227
Phyh,0.67226547,,,1.2051512398613528e-05,0.0006259769807891147,,0.67226547
Gmppb,0.41995308,,,1.2175408242321634e-05,0.0006259769807891147,,0.41995308
Apoh,1.4825655,,,1.4741115226319492e-05,0.0007495176230861424,,1.4825655
Sfn,0.92064977,,,1.4819268226908136e-05,0.0007495176230861424,,0.92064977
Ccl9,0.26298395,,,1.4970167154211983e-05,0.0007510436279544576,,0.26298395
Pdia2,1.2907953,,,1.9372975165732717e-05,0.0009489706968978207,,1.2907953
Pdia4,0.6147361,,,1.9798799188079283e-05,0.0009622525761643845,,0.6147361
Rexo2,0.42890817,,,2.0312737305986072e-05,0.000979577820004181,,0.42890817
Acadl,0.60693324,,,2.4303462761410017e-05,0.0011541361972422267,,0.60693324
H13,0.33981347,,,2.5100047967429203e-05,0.0011829348364043718,,0.33981347
Nkd1,1.187507,,,2.5524026401778382e-05,0.001193871941695213,,1.187507
Hes6,0.28335732,,,3.6184843325103047e-05,0.0016312022487352613,,0.28335732
Vcp,0.1944882,,,3.856140150821052e-05,0.0017135034198755546,,0.1944882
Hist1h2bc,0.5201129,,,3.9746069657654856e-05,0.0017412697136638794,,0.5201129
Calm1,0.23062803,,,4.300435253559021e-05,0.0018578477578049077,,0.23062803
Jtb,0.32069024,,,5.115867215230628e-05,0.0020955397659994323,,0.32069024
Ramp1,0.18935041,,,5.5456032441502554e-05,0.002254849528226061,,0.18935041
Hspa1a,1.084082,,,6.448731437631125e-05,0.0025552584887581675,,1.084082
Jund,0.30442202,,,6.54981405635129e-05,0.0025788856483899606,,0.30442202
Arf1,0.26490018,,,6.660557903016627e-05,0.002605995642431851,,0.26490018
S100a16,0.4907872,,,6.918361142216849e-05,0.0026589044176398213,,0.4907872
Pglyrp1,0.18299702,,,7.032123215825472e-05,0.002683855124273022,,0.18299702
Rab1a,0.3134598,,,7.153476797926323e-05,0.0027135231195060767,,0.3134598
Ap3s1,0.35856298,,,8.695645606347977e-05,0.003258771766089805,,0.35856298
Nlrc4,0.6074531,,,9.016393418335955e-05,0.0033587415242795193,,0.6074531
Hnrnpf,0.23479775,,,9.28473094763207e-05,0.0034381137634058993,,0.23479775
Cmpk1,0.25468007,,,9.816658230532421e-05,0.003612498108985656,,0.25468007
Txndc5,0.24458112,,,9.871800008480333e-05,0.003612498108985656,,0.24458112
Dnajb6,0.4047925,,,0.00010615778064211469,0.0038620324758748274,,0.4047925
Bud31,0.33175415,,,0.00012053742902688853,0.00435164720310686,,0.33175415
Ninj1,0.4428765,,,0.0001244091449449126,0.00444798442932357,,0.4428765
Fkbp4,0.2700843,,,0.0001381966808515556,0.0049126945804430135,,0.2700843
Ahsa1,0.40388963,,,0.00014719323513723507,0.005173384834964629,,0.40388963
Btg2,0.34462395,,,0.00015649510091380315,0.005469415858341401,,0.34462395
Tuba1c,0.49314168,,,0.00016403861557676448,0.0057010292039276645,,0.49314168
Golph3,0.6702087,,,0.00016862288897844473,0.005827794401860582,,0.6702087
Edem2,0.28308222,,,0.00018552733704572572,0.006238732777088971,,0.28308222
Srp68,0.4900422,,,0.0001919257073729124,0.006325297275068968,,0.4900422
Dhrs7,0.5114764,,,0.00019259164793475995,0.006325297275068968,,0.5114764
Spint2,0.10602309,,,0.00019318541749929334,0.006325297275068968,,0.10602309
Pla2g12a,0.34230968,,,0.00019318541749929334,0.006325297275068968,,0.34230968
Lmna,0.3693781,,,0.0001973143900441721,0.006426663981491071,,0.3693781
Sec22b,0.44502372,,,0.00020044614266649202,0.006454905752788752,,0.44502372
Cdkn1a,0.5658751,,,0.00020044614266649202,0.006454905752788752,,0.5658751
Ero1lb,1.617922,,,0.00020129428002588296,0.006454905752788752,,1.617922
Cycs,0.20088811,,,0.0002072469009538382,0.006611707542737577,,0.20088811
Erp29,0.33726075,,,0.00023160226704023695,0.007220454019922025,,0.33726075
Ctsh,0.47025022,,,0.00023177859180942991,0.007220454019922025,,0.47025022
Map2k2,0.30858222,,,0.0002321316193512948,0.007220454019922025,,0.30858222
Ftl1,0.13894585,,,0.00024121458093728494,0.007465651283636068,,0.13894585
Cfi,0.6323939,,,0.00026186908111081855,0.008064789869259417,,0.6323939
Gpx2,0.2585865,,,0.0002678660714602375,0.008168602110559496,,0.2585865
Calr,0.22472899,,,0.00029592554417411744,0.0089139643835953,,0.22472899
Srp9,0.19271342,,,0.000297370506481063,0.0089139643835953,,0.19271342
Scamp2,0.46975535,,,0.00030401185398654974,0.009049080113159455,,0.46975535
Pycr2,0.36098766,,,0.0003178318665519032,0.009415390675330426,,0.36098766
Ctsz,0.3824465,,,0.0003559851224675544,0.010397105384369278,,0.3824465
Srp54b,0.17085668,,,0.00037586594043811407,0.01087563728123492,,0.17085668
Spcs1,0.2178399,,,0.0003896913214756441,0.011223470883796213,,0.2178399
Ube2d3,0.278577,,,0.00040562605785083645,0.011628570073226053,,0.278577
Copz2,0.31134143,,,0.00042047033640119205,0.01199883469152209,,0.31134143
Saraf,0.29957524,,,0.000436617732207883,0.012402734758288769,,0.29957524
Hspe1,0.22039561,,,0.00046674316841368283,0.013138503396839462,,0.22039561
Snx3,0.28446305,,,0.00047946691198427825,0.013435872339883762,,0.28446305
Hspa1b,0.88691235,,,0.0005069900536321192,0.013955686387811564,,0.88691235
Nudt22,0.51554525,,,0.0005069900536321192,0.013955686387811564,,0.51554525
Tm2d3,0.42080283,,,0.0005317464193697456,0.014445390720083787,,0.42080283
Ube2k,0.28741273,,,0.0005552252604044114,0.014952624870025296,,0.28741273
Cdc34,0.3899981,,,0.0006012259526612633,0.016121666601317756,,0.3899981
Rmdn3,0.6082969,,,0.0006151318393885047,0.016423756106591792,,0.6082969
Phgdh,0.7141617,,,0.000646140884300716,0.01703238322557099,,0.7141617
Bet1,0.32786807,,,0.0006495976450791776,0.017051252953744992,,0.32786807
Eif5,0.18144791,,,0.0006892621205652221,0.01784451265992276,,0.18144791
Crlf1,0.40530375,,,0.000694160434608794,0.01784451265992276,,0.40530375
5330417C22Rik,0.24350794,,,0.0007239806769175171,0.018504194821060842,,0.24350794
2010007H06Rik,2.4521217,,,0.0007431199630230096,0.018792476788480256,,2.4521217
Sh3glb1,0.2553568,,,0.0007489000016938075,0.01886197129772136,,0.2553568
1110008P14Rik,0.33301035,,,0.00085198900618586,0.021286038584266004,,0.33301035
Gps1,0.5644227,,,0.0008727262488232423,0.021716919975717563,,0.5644227
Kctd14,0.6113589,,,0.0008837305258393883,0.02190313785357305,,0.6113589
Pllp,0.40043095,,,0.0009223064237762117,0.022657234802195694,,0.40043095
Crls1,0.5120306,,,0.0009287244614306225,0.022657234802195694,,0.5120306
Deb1,0.35318506,,,0.0009452782237702321,0.022970999336228957,,0.35318506
Smim14,0.20922524,,,0.0009577896412106093,0.023118583607622006,,0.20922524
Rpn1,0.17615873,,,0.0009587838885655807,0.023118583607622006,,0.17615873
Tm2d2,0.39321932,,,0.0009880362645517144,0.023731944408402376,,0.39321932
Egr1,0.22507544,,,0.0010202183169386115,0.024410685191058084,,0.22507544
Noct,0.8178745,,,0.0010555407792537234,0.025159077347652922,,0.8178745
Dynll1,0.16487043,,,0.001118081742334491,0.026447097030657295,,0.16487043
Tmed6,0.262265,,,0.0011852433729845633,0.027929541755064274,,0.262265
Sult1d1,0.46120283,,,0.0012655125361093766,0.02948596811661585,,0.46120283
Bckdk,0.34562483,,,0.0012827642511473313,0.029507706927618112,,0.34562483
Rchy1,0.3035423,,,0.001287110968759973,0.029507706927618112,,0.3035423
Mif,0.21156038,,,0.0012901617560379564,0.029507706927618112,,0.21156038
Tmem248,0.4891086,,,0.0013183657527981473,0.030042319956620052,,0.4891086
Ppa1,0.23206612,,,0.001338536166035713,0.0303906331711977,,0.23206612
Slc35c2,0.7181975,,,0.001425442667599152,0.031922729032266076,,0.7181975
Med21,0.2731011,,,0.0014268783496769902,0.031922729032266076,,0.2731011
Taf10,0.365584,,,0.0014316735894554307,0.031922729032266076,,0.365584
Sub1,0.18744698,,,0.0014490597208151913,0.03219500186854037,,0.18744698
Rep15,0.3775075,,,0.0014978799414905662,0.03316124952317727,,0.3775075
Tfg,0.2988812,,,0.0015251435155097337,0.033645098616971826,,0.2988812
Bace2,0.47901708,,,0.001556490621815039,0.03421529384562317,,0.47901708
Txnl1,0.24099791,,,0.001571077201948704,0.03429358341516803,,0.24099791
Dad1,0.11819337,,,0.001571077201948704,0.03429358341516803,,0.11819337
Anp32a,0.32065818,,,0.0016102354499006504,0.03502543613227953,,0.32065818
Pdlim1,0.24175392,,,0.0016258247688191304,0.035165625708277644,,0.24175392
Tubb4b,0.29068282,,,0.0016279858871538274,0.035165625708277644,,0.29068282
Pdia6,0.17388394,,,0.0016361136481121577,0.03521890313116171,,0.17388394
Mthfd2,0.33009055,,,0.001667893587708734,0.03577919313495184,,0.33009055
Ddrgk1,0.20648761,,,0.001690140627876446,0.03613183795882945,,0.20648761
Surf4,0.25580415,,,0.001732018718121181,0.03690030289531461,,0.25580415
Mrps34,0.25725153,,,0.001774849105640641,0.037683741591093604,,0.25725153
Erp44,0.23115005,,,0.001787768962356222,0.03770071428751884,,0.23115005
Lypd8,0.28322262,,,0.0018294548993471288,0.03844945584067057,,0.28322262
Swt1,0.8969948,,,0.0018967690941430056,0.0397299681301806,,0.8969948
Rbm42,0.5218431,,,0.001977958086258591,0.040879990879118595,,0.5218431
Emc7,0.084930174,,,0.001998747746046806,0.04115654601077395,,0.084930174
Magt1,0.19765696,,,0.0020052855262986395,0.04115654601077395,,0.19765696
Ldha,0.20276366,,,0.0020111863024072146,0.04115654601077395,,0.20276366
Cacybp,0.33466807,,,0.0020502654723840268,0.04181869345475748,,0.33466807
Atp6v0d1,0.46745065,,,0.002180189009824064,0.04402132857173275,,0.46745065
Tspan1,0.2637035,,,0.0021865601235597845,0.04402132857173275,,0.2637035
Mettl1,0.49886248,,,0.0022201096296308215,0.0443018359567027,,0.49886248
Ubxn4,0.17409371,,,0.0022222670214850394,0.0443018359567027,,0.17409371
Lman2,0.24083285,,,0.0022359751773885703,0.0443018359567027,,0.24083285
Dtymk,0.29576248,,,0.002237422639480845,0.0443018359567027,,0.29576248
Tmed9,0.23524265,,,0.002243221078019828,0.0443018359567027,,0.23524265
Rfk,0.2784158,,,0.0022526729141607743,0.04434771581960183,,0.2784158
Hspd1,0.21388046,,,0.0023303626889476774,0.045493983568425204,,0.21388046
Atf4,0.19921617,,,0.002340150255890703,0.045493983568425204,,0.19921617
Srp14,0.19571282,,,0.0023858132952971046,0.04609361649081766,,0.19571282
Ergic2,0.35103863,,,0.0024534746366981727,0.04705382650550575,,0.35103863
Nucb2,0.2696128,,,0.002458205049716986,0.04705382650550575,,0.2696128
Edem1,0.24592482,,,0.002489955016711703,0.047331751719041526,,0.24592482
Fosb,0.46468076,,,0.0024955496807339047,0.047331751719041526,,0.46468076
Stip1,0.6624846,,,0.0025309802740571853,0.04785783673224848,,0.6624846
Tm9sf2,0.27206862,,,0.002554583181801753,0.048157763557541526,,0.27206862
Ahsa2,0.54729825,,,0.0025825118160548413,0.04839098195083484,,0.54729825
2210407C18Rik,1.1017538,,,0.0025825118160548413,0.04839098195083484,,1.1017538
Pla2g2f,0.3058874,,,0.0027203227847925255,0.050820204336919826,,0.3058874
Uchl3,0.5314542,,,0.002780658486779082,0.051637243123142294,,0.5314542
Tuba4a,0.30251116,,,0.0028839397332219843,0.05281775917096996,,0.30251116
Psma6,0.2697393,,,0.0028866802954717547,0.05281775917096996,,0.2697393
Nus1,0.50901425,,,0.002900418799603691,0.05291350543206617,,0.50901425
Wdr74,0.47147894,,,0.002950373017973228,0.05366745773336681,,0.47147894
Elf3,0.17912126,,,0.0029812858130275235,0.05407165901703855,,0.17912126
Zdhhc3,0.3917421,,,0.0033101745227966752,0.05968868320671918,,0.3917421
Hpd,0.1832278,,,0.0033340673936686355,0.05994576085552769,,0.1832278
Abhd17a,0.41964665,,,0.0033518281728692526,0.06009142093204502,,0.41964665
Sar1b,0.18100807,,,0.0033791584158487835,0.06040731179596345,,0.18100807
Eif1,0.13326026,,,0.003398198048732069,0.06057361049043611,,0.13326026
Ppp1r2,0.32438958,,,0.0034269406729724966,0.06091142264731972,,0.32438958
Tst,0.29312205,,,0.0035079462575524135,0.06217360019439762,,0.29312205
Ckb,0.99863935,,,0.003567344981300525,0.06304674184281411,,0.99863935
Rbp4,0.53273886,,,0.0035851194911767584,0.06306162970766442,,0.53273886
Trappc6b,0.41257033,,,0.0036592940336800466,0.06412526248879878,,0.41257033
Cdhr2,0.6513827,,,0.0036706535429887953,0.0641436395812733,,0.6513827
U2af1,0.18450902,,,0.0037325508145543214,0.0645604529749314,,0.18450902
Gorasp2,0.12987992,,,0.0037360172112160914,0.0645604529749314,,0.12987992
Jagn1,0.3738811,,,0.0038295407061721323,0.0659932762689663,,0.3738811
Dnajc12,0.29797938,,,0.003921561017419927,0.06720669721589356,,0.29797938
Ube2l3,0.27651405,,,0.003948218920917776,0.06747766457975134,,0.27651405
Tmem160,0.21640691,,,0.0040217608037608835,0.0685462300279355,,0.21640691
Muc13,0.16069216,,,0.0040627368332466635,0.06905542579133195,,0.16069216
Dnajb11,0.24003999,,,0.004096544127055174,0.06944032973953744,,0.24003999
Atp6v0e,0.26602125,,,0.004238228369427771,0.07125950996273016,,0.26602125
Psmc4,0.3166467,,,0.004265528220657091,0.07133293295889184,,0.3166467
Azin1,0.30395105,,,0.00447337161886121,0.07440867604528231,,0.30395105
Rnf11,0.345136,,,0.004547428190023716,0.07543880205370009,,0.345136
Marc2,0.19564353,,,0.004589048924307742,0.07572539352286066,,0.19564353
Ntmt1,0.5026586,,,0.0046085897487498605,0.07584665827241503,,0.5026586
Rhoa,0.20379886,,,0.004659184064365306,0.07629887245085315,,0.20379886
Adgre5,0.6812976,,,0.004660596613297572,0.07629887245085315,,0.6812976
Rbm25,0.18839037,,,0.004860755521611115,0.07936682440929854,,0.18839037
Mat2a,0.36810696,,,0.004890186730113816,0.07963835509957605,,0.36810696
Rer1,0.22958948,,,0.004956997177579098,0.08051561211937223,,0.22958948
Hspa8,0.2183734,,,0.00500802246218395,0.08113257223241238,,0.2183734
Efhd2,0.36512578,,,0.0050732343768885284,0.08183697400054388,,0.36512578
Cmtm7,0.47741753,,,0.005196604857125274,0.08324130750641918,,0.47741753
Tmbim4,0.22316721,,,0.005209089805586103,0.08324130750641918,,0.22316721
Puf60,0.11681317,,,0.0052184712952103324,0.08324130750641918,,0.11681317
Dbi,0.080126226,,,0.005364245010270689,0.08498962107433693,,0.080126226
Denr,0.34985602,,,0.005369059810675841,0.08498962107433693,,0.34985602
Cd63,0.12705296,,,0.005399644274277608,0.08525681987380963,,0.12705296
Ube2d2a,0.33343494,,,0.005503826405611452,0.08646288906391122,,0.33343494
1110065P20Rik,0.30520085,,,0.005719350064338615,0.08939717776444854,,0.30520085
Nudc,0.28631273,,,0.005903860833746148,0.09159081857041093,,0.28631273
Pfdn2,0.23788469,,,0.006048874194585867,0.09360708050875292,,0.23788469
Ly6e,0.18839082,,,0.006155189666118096,0.09501596752585774,,0.18839082
Macrod1,0.7624389,,,0.006171554376711227,0.095032771726536,,0.7624389
Atp6v1g1,0.17914481,,,0.006277958934451555,0.09619503086508159,,0.17914481
Galnt4,0.33961958,,,0.006326191353423788,0.09627971440268514,,0.33961958
Vimp,0.12039823,,,0.006329915317585311,0.09627971440268514,,0.12039823
Pon2,0.29212573,,,0.006329915317585311,0.09627971440268514,,0.29212573
Eif4g1,0.27614188,,,0.006386012025201292,0.09666029393863075,,0.27614188
Clpp,0.12956573,,,0.006472896108697973,0.09773758905876237,,0.12956573
Cyp2j6,0.26805335,,,0.006533962865056141,0.0984207820424074,,0.26805335
Sil1,0.31090584,,,0.006700655455971719,0.10044524720867486,,0.31090584
Ik,0.49546874,,,0.006722250082494354,0.1005267253923014,,0.49546874
Dnajb1,0.3892182,,,0.006771561596621684,0.1010213062172266,,0.3892182
Ccdc127,0.37212753,,,0.006807266929517035,0.10131102289120926,,0.37212753
Sfxn1,0.35913032,,,0.006855137192265418,0.10177997248945864,,0.35913032
Stk16,0.32459393,,,0.0069964911842790535,0.10344103216608172,,0.32459393
Tmem147,0.23001117,,,0.007012811481011546,0.10344103216608172,,0.23001117
Tmem33,0.38981345,,,0.007016896893439397,0.10344103216608172,,0.38981345
Arhgdia,0.295603,,,0.007205059263906695,0.10546511454297305,,0.295603
Eci2,0.49872148,,,0.00722810828866957,0.10555413536106431,,0.49872148
Neat1,0.20639299,,,0.0072807387129970175,0.10607172632195241,,0.20639299
Laptm4a,0.19649136,,,0.007318845273724148,0.1061317865916968,,0.19649136
Aldh9a1,0.37187555,,,0.007610395411561729,0.1100697392577589,,0.37187555
Eif4ebp1,0.27223724,,,0.007625792898262993,0.1100697392577589,,0.27223724
Copa,0.29354313,,,0.007734359485415581,0.11112113246829175,,0.29354313
Cck,0.1965382,,,0.00777010859994003,0.11137752442448601,,0.1965382
Wars,0.119339,,,0.0078397940989479,0.11211806687253999,,0.119339
Arhgdig,0.8881388,,,0.007928257924965891,0.11263898746067313,,0.8881388
Cdc26,0.3053151,,,0.007928257924965891,0.11263898746067313,,0.3053151
Uqcc2,0.1587986,,,0.007930537937272919,0.11263898746067313,,0.1587986
Srm,0.17428906,,,0.00797855404454722,0.11280587434347332,,0.17428906
Tmed10,0.16194467,,,0.008070734049844293,0.11372331827262645,,0.16194467
Psmb6,0.087932765,,,0.0080800042881371,0.11372331827262645,,0.087932765
Rab7,0.20500585,,,0.008281633728617463,0.11629806642376803,,0.20500585
Nxf1,0.16466147,,,0.008536340555667979,0.11960489774056418,,0.16466147
Fdps,0.27055094,,,0.008609687913100152,0.12009163342465481,,0.27055094
Zfp667,0.65229446,,,0.008698448040537383,0.1210582668013044,,0.65229446
Slc35b1,0.20192316,,,0.00890368358373361,0.12336261820580578,,0.20192316
Atp2a2,0.19910294,,,0.009010470253127194,0.12456474543267618,,0.19910294
Mrps12,0.11798939,,,0.009054017564707596,0.12488923119744114,,0.11798939
Cyp51,0.7745543,,,0.009253623378486267,0.12736015716275015,,0.7745543
Uba5,0.1887683,,,0.009343004030510102,0.12830646373908022,,0.1887683
Sec11c,0.15193403,,,0.009372085766550369,0.12842234703460317,,0.15193403
Psmd8,0.13526885,,,0.009548278174462096,0.1302628037792296,,0.13526885
Derl3,1.000417,,,0.009702814960759655,0.13179303901940134,,1.000417
Sec13,0.054421928,,,0.010001746912705079,0.13533865578670617,,0.054421928
Dnm2,0.694885,,,0.010043907581842176,0.13543462076793,,0.694885
Sppl2a,0.22168377,,,0.010500636685900042,0.1407854759116038,,0.22168377
Npdc1,0.19498202,,,0.0105623204770622,0.1413079477157074,,0.19498202
Ccdc124,0.32160595,,,0.010627287073220346,0.1413444526538378,,0.32160595
Tmem208,0.20121428,,,0.010773264148245896,0.142900802273428,,0.20121428
Scd2,0.35130584,,,0.010812290758094516,0.14292866011013575,,0.35130584
Tagln2,0.11210701,,,0.01085144299014763,0.14302293822395848,,0.11210701
Canx,0.0900842,,,0.01090889216428125,0.14347614831711133,,0.0900842
Emc6,0.11288641,,,0.011021543098376769,0.14416412220808172,,0.11288641
Coq10b,1.3558772,,,0.011237497138855187,0.14655863668934616,,1.3558772
Psma4,0.16644461,,,0.011262415313066355,0.1465763298380456,,0.16644461
Nhp2l1,0.14200486,,,0.011460366628682887,0.1483862226868239,,0.14200486
1110008F13Rik,0.19971375,,,0.011473038597068363,0.1483862226868239,,0.19971375
Prkar1a,0.1465552,,,0.011629282487599703,0.15009495094472564,,0.1465552
Nenf,0.20440127,,,0.011738803205413342,0.1511948131281085,,0.20440127
Tmem219,0.33881155,,,0.012232980330398087,0.15626792910380216,,0.33881155
Emg1,0.1998782,,,0.012259846750951852,0.15626792910380216,,0.1998782
Tmed2,0.13049935,,,0.012283397738588532,0.15626792910380216,,0.13049935
Ormdl2,0.1541659,,,0.0123644485513618,0.15697802946535053,,0.1541659
Atp13a1,0.38291347,,,0.01246642799945616,0.15780938633877264,,0.38291347
Rap1gapos,0.18494438,,,0.012500586292561351,0.15780938633877264,,0.18494438
Tm2d1,0.44475085,,,0.012510849929032791,0.15780938633877264,,0.44475085
2210016F16Rik,0.4525822,,,0.012531399590315654,0.15780938633877264,,0.4525822
4833439L19Rik,0.21050894,,,0.012658784188702005,0.1590915079553842,,0.21050894
Nedd8,0.13614614,,,0.012717695592240274,0.15950964572444906,,0.13614614
Nme1,0.08541321,,,0.01315121436649712,0.16385006922501488,,0.08541321
Rab3d,0.13576894,,,0.013169110209372678,0.16385006922501488,,0.13576894
Morf4l2,0.13004208,,,0.013204966505102703,0.16396825674300183,,0.13004208
Tmem176a,0.20957772,,,0.013378280966076276,0.16518212320476508,,0.20957772
Tm4sf5,0.19173732,,,0.013381912963290258,0.16518212320476508,,0.19173732
Ranbp1,0.13318941,,,0.013418280894137958,0.16518212320476508,,0.13318941
Med8,0.5712535,,,0.013436497593690535,0.16518212320476508,,0.5712535
Slc39a11,0.18179236,,,0.013447438100955536,0.16518212320476508,,0.18179236
Tgoln1,0.13983595,,,0.013656808720344778,0.1669135698413848,,0.13983595
Tomm20,0.09930673,,,0.013846575671239841,0.16890107304075108,,0.09930673
Sema3b,1.1184686,,,0.014023516576761085,0.17070286641996268,,1.1184686
Mrpl17,0.17130327,,,0.014076606730982296,0.17070286641996268,,0.17130327
Mars,0.63870376,,,0.014076606730982296,0.17070286641996268,,0.63870376
Ufc1,0.13719694,,,0.01412987418792109,0.17101546171800994,,0.13719694
Psmd6,0.43563122,,,0.014356317790773739,0.1729339946769299,,0.43563122
Ebna1bp2,0.4392681,,,0.014531174677638333,0.1745143584354982,,0.4392681
Arhgap5,0.45125294,,,0.014982575983323029,0.17953174887038378,,0.45125294
Fbl,0.3433648,,,0.015006672466259375,0.17953174887038378,,0.3433648
Degs2,0.15643364,,,0.015075131322454182,0.1800045910882677,,0.15643364
Cdk2ap1,0.38644868,,,0.015111485486662567,0.1800930099856855,,0.38644868
Cgref1,0.069090575,,,0.015147916839530023,0.1801820089076793,,0.069090575
Tmem167,0.095925845,,,0.015620282296832606,0.18544613772632756,,0.095925845
Mrps24,0.1519653,,,0.01566196359244046,0.18558681049251827,,0.1519653
Ifi27l2b,0.20411725,,,0.01582545705019866,0.18670688977888636,,0.20411725
Spag7,0.31588945,,,0.015956482222260298,0.18764702439448264,,0.31588945
Iscu,0.18186353,,,0.016144090856094355,0.18878268649579508,,0.18186353
Ubl4a,0.13872427,,,0.016324977616707478,0.19053974813046384,,0.13872427
Cct3,0.22946478,,,0.016416086984148086,0.19124433919173264,,0.22946478
Dusp23,0.83651155,,,0.016612826809386097,0.1931745711797961,,0.83651155
Hgfac,0.09423705,,,0.016927450069727866,0.19625527017945749,,0.09423705
Ubfd1,0.41043514,,,0.01716570676142559,0.19827697103865174,,0.41043514
Coa3,0.15875684,,,0.017206456324966184,0.19827697103865174,,0.15875684
Alg5,0.13403194,,,0.017210989288035997,0.19827697103865174,,0.13403194
