,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Mrpl15,0.05163109661178555,1.087526394038641,0.915811372024407,0.36004250596037113,0.7773273884364204,-5.6382054772336145,-0.047736708
Lypla1,-0.003962171808475015,0.7053572352693862,-0.07341731630379089,0.9414924369839472,0.9876328619205865,-6.03170907378698,-0.07396123
Tcea1,0.041021490726705884,0.5639596364202619,0.8178605881812814,0.4136809342000819,0.8008062769592248,-5.718358690181627,0.00076661265
Atp6v1h,0.03209213434406413,0.28644141836577103,0.7978214818021794,0.4252114410864032,0.8067050820621674,-5.733642738981708,0.034090787
Rb1cc1,0.031313737903147905,0.44917144513681156,0.6513200648193178,0.5150274180389043,0.8539047944922069,-5.833879510979649,0.041648567
St18,-0.07146922178855007,0.17325285189792888,-2.1793975077989693,0.02959390405754866,0.3283968708321529,-3.79713104369702,-0.14087507
Pcmtd1,0.020513991511607054,0.3797806365525021,0.44644414077589173,0.6553975777577171,0.9053435416115373,-5.940097978657099,0.08357329
Rrs1,0.10780019180670607,0.44466839405168007,2.2521884182643186,0.0245814405015412,0.3040112108898997,-3.6457049749148407,0.088754915
Vcpip1,-0.025676597135618803,0.21852618793980413,-0.7164256228211808,0.47393819111887214,0.8314177026399842,-5.791832680714133,-0.067709655
Sgk3,-0.018781566474216124,0.09193803294867027,-0.7925632011257615,0.42826791751063253,0.8084862637883647,-5.737590599575606,-0.054834776
Snhg6,-0.1814977085735254,0.8716253320209119,-3.2549324256014804,0.0011819914529096216,0.06653537342196705,-1.0633645573291535,-0.16834006
Cops5,0.06103874364545767,0.9040573343258946,1.1303982114025732,0.2586481101803907,0.6999777527259524,-5.431036617114128,0.08614611
Cspp1,-0.005898788496519099,0.4293974311787541,-0.125138050239636,0.9004457783504878,0.9781779804348548,-6.026857088433656,0.00517169
Arfgef1,0.010630893410681614,0.5695890289645235,0.21257305400825022,0.8317142797118657,0.956265353447827,-6.012906503802895,-0.07281298
Ncoa2,-0.00010901171429781132,0.17269045227215069,-0.0033769271718215995,0.9973064510765445,0.9987042930025817,-6.03425036764475,-0.05271554
Tram1,0.030225379784723738,0.5041121896825919,0.6166243803957898,0.5376583838805855,0.8635197390148316,-5.854653684047833,-0.092408255
Lactb2,-0.001963201801581286,0.11948461210777779,-0.07622771250837704,0.9392570423204596,0.9869338792363592,-6.0315103701355826,-0.055574387
Terf1,0.03810693744364319,0.21297409654665395,1.096835930534061,0.2730440034941372,0.7088367488524338,-5.466296757224637,-0.012219088
Rpl7,0.03339957885703012,4.2560847471742065,1.313011502094345,0.18955652534636572,0.6268223439491808,-5.220636541909104,0.14934148
Rdh10,-0.03007079407889285,0.06163223745191798,-1.5865664016968537,0.11300703758263517,0.5358492350464589,-4.846921093551726,-0.08381354
Stau2,-0.026035561142714936,0.1785316962529631,-0.7948653081768283,0.4269282002157818,0.8073735384660756,-5.735865409691046,-0.06458391
Ube2w,-0.06629984032341439,0.30835984822581797,-1.5554091903978702,0.12024514237899073,0.5441965448940952,-4.8930235237384005,-0.025850454
Tceb1,0.012098691446249909,1.2136987166620101,0.21833453574722908,0.827224291202046,0.9550573099220038,-6.011733577117197,-0.0640386
Tmem70,0.055173860414640015,0.6505074131012965,1.0671886730646005,0.2862094008640744,0.7167221828054123,-5.496562635309498,0.016783271
Ly96,0.0005549993190525604,0.2560190353699091,0.014013590731950647,0.9888226410623249,0.9975219604851606,-6.03416297052877,0.028229726
Mcm3,0.049589557964259304,0.2955418451994407,1.186744253689106,0.23568169809118927,0.6766011142883294,-5.3694588519225155,-0.055810906
Tmem14a,-0.013010138467434817,0.09106320606059387,-0.5489557766660493,0.5831893658515916,0.879832733469502,-5.891902521334807,-0.03416427
Smap1,-0.013730856446252495,0.8405036620733117,-0.2497432334496932,0.8028501974642205,0.9493236757130432,-6.004787884815,-0.17515805
Sdhaf4,-0.07656945993248188,0.7091908455521119,-1.4415430066029646,0.1498236458714161,0.5818193152175672,-5.053777931043892,-0.15498853
Fam135a,0.010953643087560022,0.2592834164740659,0.2794796554014522,0.779949170860704,0.9428847108893094,-5.997353138120014,0.00036550613
Lmbrd1,0.0017774596716781253,0.21908170041166433,0.049582875469406415,0.9604672008188048,0.9921321140910457,-6.033094194816521,-0.016533466
Phf3,0.034958764515204965,0.4911255530324303,0.7114476762147832,0.4770147805128868,0.8327614907506213,-5.795188713618374,0.004040947
Ptp4a1,-0.009559390842866616,0.6410831750190559,-0.18355141560507018,0.8544120088990146,0.9637604925222949,-6.018337883305203,-0.009547875
Prim2,0.04038173230842667,0.07443482935929499,1.8492792877211812,0.06478713899935683,0.44042051672279653,-4.422114885710858,0.020164922
Bag2,0.01571980492150663,0.08753018306583918,0.6406301608349263,0.5219518667898853,0.8568099749155639,-5.8403960701179445,0.026045665
Zfp451,0.02958531078494972,0.1862495915353799,0.8519361352450079,0.3945051403802462,0.7935543041843077,-5.691499991844571,0.056543015
Dst,-0.027709590062265026,0.05110962720227843,-1.5307968591836325,0.12621592111898333,0.5501142540371268,-4.928799370970006,-0.06866182
Ccdc115,0.018976116066105577,0.45732831735821333,0.3963626324781592,0.6919434938011617,0.9161384102131933,-5.960036006952716,-0.05168741
