,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Mrpl15,0.10437807012125716,1.0108040338199513,2.3603627169836634,0.018355218004231615,0.14219056743278063,-3.6560427686581165,0.10739061
Lypla1,-0.0592338632466091,0.8055931124470982,-1.3634552984218056,0.17289673952452844,0.47917439550754165,-5.454845573996302,-0.10626292
Tcea1,-0.025952701476085395,0.5597027962771701,-0.6414783154371954,0.521287493591461,0.7852400899113322,-6.1571985325554195,-0.07744843
Atp6v1h,-0.007446811545423674,0.3774337002678829,-0.20874729295380504,0.8346673611647017,0.9495425724933702,-6.335803155777471,-0.033768967
Rb1cc1,-0.09209977744986884,0.5006791971185628,-2.3103465350611896,0.020973092796884772,0.15429675600688905,-3.769135551502451,-0.1274606
St18,-0.09185753103978017,0.3983160018482629,-2.453848070773578,0.014229979598694402,0.121340797717519,-3.4385380738143105,-0.12672658
Pcmtd1,-0.015028073347007363,0.32735799143419547,-0.4330477806598787,0.6650280393197847,0.8745082212400072,-6.265916734693578,-0.032180835
Rrs1,0.040766573179529815,0.2070570224713461,1.4526427579743295,0.14648415110515497,0.44239100744437226,-5.333033968409232,0.046622604
Vcpip1,-0.02329070708857848,0.2280440496317312,-0.7790363426491216,0.4360530084732501,0.7266458114394377,-6.06235505834329,-0.035395104
Sgk3,-0.01906187019520514,0.2505601742030943,-0.6233510592794294,0.5331268859968747,0.7943640379774162,-6.168327756484303,-0.037230827
Snhg6,-0.10471932940048423,0.46626196743226517,-2.6927036053525173,0.007148294647326355,0.0784891195170296,-2.843471869664211,-0.15166762
Cops5,0.14165920927894365,0.9596202436323259,3.243422231092093,0.0012010241944045616,0.023747809431399612,-1.2637186568358079,0.14814207
Cspp1,0.0019168345834361241,0.34558153236467465,0.05457531968010087,0.9564824023829992,0.9893954167714916,-6.355512899864589,0.0055858674
Arfgef1,-0.004827423428831607,0.49406028027627985,-0.12177325635459933,0.9030911647885641,0.9716960426311776,-6.349759578994075,-0.039375685
Ncoa2,-0.02103687958205918,0.15415364628036818,-0.8404010121946766,0.4007868021386275,0.7009815638457055,-6.014124254305579,-0.030689422
Tram1,0.0441104519651039,0.633271871390296,1.0174836450386264,0.3091055987761798,0.6203102546869061,-5.854414305140632,0.066960156
Lactb2,0.017505122244784635,0.18347140076551952,0.6515385348256649,0.5147758282829293,0.7801322571452028,-6.150884477337666,0.0147766415
Xkr9,0.00782308429651974,0.10923399622826015,0.3667890395676433,0.7138162526818788,0.8949622690365666,-6.29164439720934,0.0018627441
Terf1,-0.0031606638022760123,0.1385527237446285,-0.13593318923776487,0.8918881543770414,0.9694923356354365,-6.347987939324545,-0.0032742056
Rpl7,0.07995038325978661,3.9427877375308205,3.092773940694276,0.0020111028370704714,0.03364064892449747,-1.7247012466787153,0.106917486
Stau2,-0.02848642492873684,0.15680064932972776,-1.130322078041268,0.25847979799368237,0.5743796846399893,-5.736875038302064,-0.04515643
Ube2w,0.04999429647101117,0.3458511507248177,1.440447818215298,0.14990157212664793,0.4476562141024441,-5.35014412647068,0.06877049
Tceb1,0.04501881101488295,1.2949382400541913,1.0593837966329815,0.2895564704347463,0.6024139369149589,-5.812242456375397,0.031284332
Tmem70,0.07848297594452026,0.5192781037413606,1.9783354897356678,0.04803166586099456,0.24584939467354752,-4.458752315686737,0.10281037
Ly96,0.07233028418584425,0.26076770756466716,2.3604282058550887,0.018351987050780092,0.14219056743278063,-3.655893111669849,0.07250649
Tmem14a,0.005661986792402748,0.09748010596662175,0.2782582032600065,0.7808437139526789,0.9279642528490356,-6.319368307958678,0.0058298786
Smap1,0.06619726026239013,1.0112441288782101,1.4782883366980293,0.13949241572209617,0.43223688739673993,-5.296582269674122,0.07086528
Sdhaf4,-0.00855533446977214,0.9770841193111504,-0.19538990706018547,0.8451081111824836,0.954034750866587,-6.338423954433796,-0.023838688
Fam135a,0.03676876987677336,0.18275938307245573,1.3711335314251134,0.1704913944282772,0.47587870019131784,-5.444661610529291,0.05971448
Lmbrd1,-0.006652306235887431,0.28791348690934043,-0.2071171477063008,0.8359400354838611,0.9496438012270492,-6.336132280800738,-0.025347577
Phf3,0.055367521425774446,0.5322848601522399,1.3710585822976529,0.17051475170409547,0.47587870019131784,-5.444761294558436,0.07172278
Ptp4a1,-0.05523212476413532,0.4239497232232608,-1.471815705862247,0.14123231052834256,0.43593524398670996,-5.3058422784355335,-0.06875105
Zfp451,-0.044842975442749844,0.1354148823256586,-1.9013493649608295,0.05740381510061963,0.27006193436783255,-4.603475379712778,-0.056194913
Dst,-0.013075448689382934,0.089074917795027,-0.6619932461830126,0.5080539156827197,0.7767315947944856,-6.144218769095115,-0.017396055
Ccdc115,0.03071727352379246,0.8195986722906431,0.7033760072796168,0.4819055792671323,0.7586103556832515,-6.116793229154717,0.0006024552
Imp4,0.012362882800764433,0.6544329760705724,0.2940608139756476,0.7687427876254636,0.9217926120955505,-6.31497753540692,-0.011169929
Ptpn18,-0.4779015034139454,2.338055033455877,-7.148428324926567,1.958172560223215e-12,1.041617257201402e-09,17.697749694489428,-0.6862971
Fam168b,-0.022603278812749338,0.2296693113942941,-0.7688854269611739,0.4420546132952685,0.7296553081263856,-6.06998127944129,-0.03749209
Plekhb2,-0.07482096848458346,0.8613395432338995,-1.6667319741685207,0.09574122501357758,0.3529761674101217,-5.00924446452999,-0.106532075
Hs6st1,-0.044497560931251665,0.12740886233308735,-1.9117853718079085,0.05608612970222263,0.2661529886792365,-4.584387138401754,-0.05372928
Uggt1,0.010449548833041973,0.2898736002252382,0.3244716751177053,0.7456158292259338,0.9113056857584382,-6.30584561836762,0.005295862
Neurl3,-0.04288794284733591,0.7236027715398985,-0.9568990202526091,0.33880491259470835,0.646728324783057,-5.912443226921947,-0.09234325
Kansl3,-0.024397536436115728,0.21410255937599668,-0.8576499572637797,0.39119136976687074,0.6925484666895633,-5.999909464636991,-0.042701595
Lman2l,-0.0716017414941308,0.4715558225106375,-1.8675144790642189,0.06197996750540323,0.2833938226025248,-4.6652703125712485,-0.09992012
Cnnm4,-0.04684316288630089,0.23974797542334772,-1.547507892711391,0.1219033890776751,0.4032616672681466,-5.195019275684007,-0.07574312
Cnnm3,-0.03844985660241025,0.07177331707641191,-2.1489774488129965,0.03175917361852583,0.1931451572425439,-4.1175852441747605,-0.06007673
Ankrd39,0.010821896687687118,0.16929142410848655,0.4179161017213334,0.6760545578501896,0.8809798002754635,-6.272167733203166,0.019879883
Cox5b,-0.05770195949997721,2.7258219828500465,-1.8131761415526724,0.06995862593316317,0.30107868194212994,-4.762198683505759,-0.097306065
Actr1b,0.012495745787025997,0.33968666677965836,0.35993520445159216,0.7189346388155613,0.8970842364551616,-6.294062449658092,-0.0059919613
Tmem131,-0.012645094293811108,0.262053927516236,-0.4041299730211239,0.6861615436220185,0.8857673166745207,-6.277669376365117,-0.029477138
Coa5,-0.06665119272060237,0.2732102456776535,-2.077197243101307,0.03791422193928428,0.2140787999832996,-4.2645184896391815,-0.09642553
Unc50,-0.004131615604555168,0.6191147368620423,-0.09972286753090161,0.9205746148630833,0.9782237685065394,-6.352130801361751,-0.015019933
Mgat4a,-0.07093349104141203,0.4326907025613621,-1.8803804611535027,0.060205455487587115,0.27796148111911917,-4.6419025493902915,-0.10569353
2010300C02Rik,-0.0055088934051896014,0.10494751052237024,-0.2667978181831389,0.7896530962390038,0.9307134131783391,-6.322400914240461,-0.008622049
Mitd1,0.012374855287180549,0.31471591965094503,0.3712099590751647,0.7105215553718565,0.894101853649439,-6.290060489586029,0.008865878
Mrpl30,-0.01650572996303032,1.3224745837642866,-0.384668013129973,0.7005254208721141,0.8906312808228519,-6.285122002942425,-0.060142677
Txndc9,0.04232609662397738,1.0451480691485546,0.989390963032038,0.3225948688019594,0.6321179907099298,-5.88182483540535,0.013616211
Eif5b,0.02414618082042539,1.5487248745619082,0.5494617808783511,0.5827763043898841,0.825634256521109,-6.210368123009535,0.019578332
Rev1,0.018580009400023047,0.07522593175663668,1.0144516042555944,0.31049339407410825,0.6215320600394655,-5.857456943706719,0.023892293
Pdcl3,0.08403195347135466,0.5856008763406791,2.061363840434448,0.039400875975230884,0.21926696530875706,-4.296260456073608,0.08756204
Rpl31,-0.01141401101631858,3.454059115373621,-0.4230897229854169,0.6722765402987934,0.878692930957062,-6.270055481030477,-0.030687552
Tbc1d8,-0.0037045222202926878,0.1114903461991572,-0.1732988843894569,0.8624345199775072,0.9606819816976866,-6.342378172971917,-0.0068890443
Cnot11,-0.011281141153797107,0.22191656194627285,-0.3897272695423123,0.6967808681102792,0.8896806763725263,-6.283220015272525,-0.017804181
Rnf149,-0.04445309057006896,0.4354173312438469,-1.1752777431368306,0.24002736137095707,0.5559740511911379,-5.686588027366496,-0.09182502
Map4k4,-0.15671804145058826,0.7756103424026686,-3.472169064090481,0.0005330820226234845,0.013720843414557364,-0.5298540187586172,-0.20834813
Mrps9,-0.0025237109128661574,0.4454605740805467,-0.0671753446580887,0.9464490121361889,0.9863788751090193,-6.35476810850285,-0.0059736455
AI597479,-0.007465844674547472,0.08076774460427902,-0.3974494477734473,0.6910796379096332,0.8880857514706013,-6.280269015194035,-0.006238875
Fhl2,0.011408515354660866,0.21016248271745794,0.4008911089712796,0.688544297458106,0.886684142901586,-6.278935148421896,-0.011367859
Uxs1,-0.01176042255513453,0.1537018859503316,-0.47640906614500705,0.6338364503627802,0.8553056713582714,-6.246772880058053,-0.023315193
Tpp2,0.044711479622589166,0.4944355812873326,1.1302998517249043,0.25848915791841537,0.5743796846399893,-5.736899416118197,0.035818223
Tex30,0.05050747462404184,0.20794551509122053,1.771412978813157,0.07664849935920032,0.31373669590026876,-4.834757153009017,0.066627495
Ercc5,-0.04017127359299696,0.10230059903480258,-1.926155765188411,0.05423040626366885,0.26208625776972366,-4.557467552534707,-0.059849974
Wdr75,0.008243313352614648,0.10955354925610271,0.39103966200797935,0.6958107174141835,0.8896806763725263,-6.28272257278131,0.0034531644
Myo1b,-0.1498743339882257,1.424897195953949,-3.0857511229047954,0.0020990028182530543,0.03446078906757432,-1.7583642875580985,-0.22317001
Stat1,-0.0442335131735648,0.21833011548162676,-1.4779887340970144,0.13962530114106034,0.43248069790548155,-5.297033762903878,-0.07009501
Gls,-0.02817491373463135,0.19620542878321573,-1.0200144635486312,0.3078483632917789,0.6187209296486407,-5.851965283714799,-0.03150402
Nab1,-0.009064815031619242,0.22508518229804786,-0.3097662960186928,0.756771842866109,0.9170004412405434,-6.3103735316198195,-0.01986591
Mfsd6,-0.11028464374053182,0.4690238617944951,-2.823988920415116,0.00479129449340947,0.06007507665640523,-2.4932507753938338,-0.1661242
Inpp1,-0.006549956720271181,0.15371020240526573,-0.26392093723947374,0.7918687806304879,0.9319057523083574,-6.3231421611505,-0.020551711
Hibch,0.03495784577289036,0.2725997158855784,1.114275886479057,0.2652984190740133,0.5832503421561781,-5.754349911492224,0.05185492
1700019D03Rik,-0.028675347112154876,0.090012134290209,-1.4488378847863015,0.14754393812866357,0.4434894853765589,-5.338387858046821,-0.049498197
Ormdl1,0.01623413771657849,0.36490132634107975,0.46280414790645036,0.643556492695093,0.8615791741402709,-6.252975886200333,0.020214712
Osgepl1,0.020600053630958657,0.07677952375482111,1.1089451013566232,0.2675908637267301,0.5845388248797755,-5.760100109510198,0.02321453
Asnsd1,0.012101585142064815,0.4078369401395321,0.3250847334421953,0.7451518804440764,0.9111545755890711,-6.3056522937397945,0.0045082243
Stk17b,-0.019285633982416374,0.0759520310105062,-1.0424102161042377,0.2973509851236559,0.6089742069562758,-5.829552682134697,-0.027883546
Gtf3c3,-0.025031260343826536,0.1126775615939907,-1.1658561690347502,0.24381544189093768,0.5599442109351197,-5.697289112623683,-0.04132769
Pgap1,-0.050527057940560796,0.10757982204942142,-2.367372239074788,0.01801221160891697,0.1402140843195595,-3.6400009908001265,-0.07340579
Sf3b1,0.1471123065551827,1.3681715476308383,3.064468708172822,0.002250984603160554,0.03544561838851725,-1.820796910291394,0.22644113
Coq10b,0.032472485777372675,0.30432362259164747,0.9804999666943196,0.32696123940964883,0.6365203666518854,-5.8903237324049815,0.034093842
