,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Mrpl15,0.04153331518986833,0.8883160279961083,0.5063031551433269,0.6126439090410334,0.9211547450439632,-5.56635141665455,-0.00077822147
Lypla1,0.06420807055151825,0.6766895072197351,0.8138779013819004,0.4157150068320825,0.8728525554880098,-5.386516448823139,0.040740885
Tcea1,-0.1416643497936981,0.482006826504009,-1.9564904167798944,0.05040756121451833,0.6253582342619942,-3.984586029624995,-0.22342068
Atp6v1h,-0.04177532115717127,0.29662890086962485,-0.6844294158584909,0.4937041324765873,0.8932529843060701,-5.4724153967597315,-0.060314916
Rb1cc1,0.05748117079919815,0.41109298064014105,0.835022153123139,0.40370534374647316,0.8689130293489501,-5.371075406132955,0.07244937
St18,-0.1050342300550555,0.26345317452911315,-1.788736383817692,0.07370364178507349,0.6546652567112331,-4.263009631389569,-0.14498664
Pcmtd1,-0.15740489123511833,0.8075618840108706,-1.937494986737851,0.05268510360637141,0.6307539327165692,-4.017345239609189,-0.24311097
Rrs1,0.04506562434037191,0.3674919358857973,0.6806456470080486,0.49609582173334177,0.8932529843060701,-5.474702949423559,0.05622603
Vcpip1,-0.09015661809535719,0.14551391962944993,-2.003511620922837,0.045122547786795905,0.6075637003690905,-3.9021192327175704,-0.126878
Snhg6,-0.22165498744457296,1.117359029965138,-2.697058273378528,0.006995845652064286,0.4218002176349082,-2.4583176602311205,-0.32835445
Cops5,0.08626690531562124,0.8190991967681824,1.0600494967712006,0.2891222209569995,0.8263297323212005,-5.182210660226092,0.123020396
Cspp1,-0.009817298530609432,0.45016552801207294,-0.1385146053789214,0.8898337426055221,0.9805683065330554,-5.671384270488903,-0.0002169991
Arfgef1,-0.10804567221006277,0.40095041962120476,-1.5838419581793597,0.11322986014426865,0.7007290964366135,-4.568882598756981,-0.14014243
Ncoa2,-0.015967664777057328,0.12524602075261393,-0.3836154375134774,0.7012635406958374,0.944219095820916,-5.6147064111504505,-0.015700845
Tram1,-0.03634050265978895,0.4267758422010527,-0.5214082765216113,0.6020824497957153,0.9196028989443337,-5.559476216005875,-0.07890031
Kcnb2,-0.034688175525536616,0.2545906056569317,-0.6031591580786961,0.5464028890489616,0.9084089657439419,-5.518759952342168,-0.06293303
Terf1,-0.02110278816049291,0.15140435733194427,-0.4586403495261268,0.6464925103033963,0.9297116402061508,-5.586720498846005,-0.025374427
Rpl7,0.0694902049816714,4.4668368748792515,1.7987080751217113,0.07206503461308537,0.6546652567112331,-4.2469965639110665,0.11732519
Stau2,-0.032430308307537355,0.08804875119464604,-0.9037364789919057,0.36613526931702745,0.8551729428598546,-5.318160679147992,-0.052279986
Ube2w,0.08217246778376044,0.3425154948797752,1.2747930614786493,0.20238265811339204,0.7819111930630708,-4.960151992772765,0.120339096
Tceb1,-0.07362725526469001,1.231000999766072,-0.9031538582476845,0.3664443610927447,0.8552681836867911,-5.318626917193521,-0.11834728
Tmem70,0.02561120572442933,0.6386309604006489,0.32858216507766197,0.7424715677819002,0.9550225085872601,-5.632065055924445,-0.004434487
Ly96,0.015256561549479243,0.13556422727314507,0.35226808548460353,0.7246372604918088,0.9501627778110364,-5.624922858715404,0.03393479
Mcm3,-0.010243688988880513,0.08518831162002143,-0.289073522846712,0.7725251472951464,0.961328440289476,-5.642872637454634,-0.020645045
Tmem14a,0.04469658573195332,0.06875950332701676,1.355789965766114,0.1751661711295475,0.7622061701313362,-4.865787110032575,0.07173228
Smap1,-0.043603220776212766,0.5510788329942958,-0.5799500688760153,0.5619483608016693,0.9120766061427216,-5.530921053740455,-0.049870413
Sdhaf4,-0.12017825653749095,0.35863187791794304,-1.8316575439396956,0.06700261923115045,0.6510639750056448,-4.194019394045624,-0.16722475
Fam135a,-0.034359381929093255,0.7118610103768627,-0.43138311527187906,0.666189875479645,0.9350320084700491,-5.597464677316393,-0.054125004
Lmbrd1,0.0002752441703869214,0.23847801197232224,0.004926542313029729,0.9960692043846684,0.9996730235702899,-5.679870824407881,0.0040373574
Phf3,0.11907917485115269,0.3375543651618357,1.8574534351947423,0.06324682974191873,0.6510639750056448,-4.151872824836144,0.15353484
Ptp4a1,0.0012289515040678533,0.6255388862974062,0.01583790612266472,0.9873637092273633,0.9983901509306079,-5.679770480870655,0.0005500865
Zfp451,-0.07278087823733327,0.2104581430202394,-1.3699570680686524,0.17070047070537298,0.7609622473755496,-4.848684730158021,-0.08990258
Dst,0.057188326812603385,0.336756068890489,0.8928201698970317,0.3719536428658743,0.8569181626913627,-5.32684641685999,0.08387151
