,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Mrpl15,-0.05617671688042886,1.0663217307726542,-1.0192463125765354,0.30821706198984067,0.6847562433296469,-5.748958762555772,-0.106754616
Lypla1,0.040893989174656385,0.6431292097568512,0.7680846576233957,0.4425332619693697,0.7827268953108673,-5.965225147792843,0.06455317
Tcea1,-0.0384999526697984,0.5760363685290019,-0.7407674664932908,0.45892686365112645,0.7910200802472274,-5.98508481773456,-0.0626022
Atp6v1h,-0.023630757685677753,0.20627099680900574,-0.6459392718250743,0.5183974433673502,0.8248378685216439,-6.048447283349218,-0.05510741
Rb1cc1,-0.06789658804953318,0.3275529335339864,-1.5374485114334293,0.12435162981391286,0.4689237437116826,-5.1109937893427055,-0.11631273
Pcmtd1,0.035735016925428485,0.35128887033462525,0.7816884483214128,0.4345034111275641,0.7773226162373853,-5.955059084470449,0.050934296
Rrs1,-0.049227678721089636,0.5608601208527882,-0.9461003733665608,0.3442188582986151,0.7157631472915515,-5.8182093737917615,-0.08126817
Vcpip1,-0.0468085439236893,0.2046299713452657,-1.293590118694094,0.19596579424377447,0.5696674737678036,-5.443367264099971,-0.076607846
Snhg6,-0.11498374311618677,0.8116774853865305,-2.0797155756389394,0.037686709800792,0.26209487268511666,-4.167351115248444,-0.1787383
Cops5,-0.012372235242919569,0.9052015973726908,-0.2220565819210741,0.8242939321203129,0.9529880440521403,-6.225757197713085,-0.016340673
Cspp1,-0.005118003857057184,0.33786263132095334,-0.11395529986182659,0.9092853841854442,0.9786483101908884,-6.243263866520573,1.5607426e-05
Arfgef1,0.017865406052468974,0.5499805243810018,0.3438196140719463,0.7310203599158581,0.9183541386201368,-6.192549227542847,0.0048513724
Ncoa2,-0.019830445943434933,0.12423563218116761,-0.689427511777904,0.49063927586121736,0.8099057991926965,-6.020464485116021,-0.062870525
Tram1,0.012489806331340168,0.626270031452179,0.23354672529524723,0.8153622930776419,0.9495508713092766,-6.2232341504769755,0.02116539
Lactb2,0.019977360483171305,0.1368768949508667,0.6521121081412036,0.5144084943552623,0.8220810068543606,-6.044586269396109,0.031104116
Terf1,-0.009134051830328454,0.30048891576131187,-0.21339225853679186,0.8310441338551469,0.9547736258333087,-6.227575583108924,-0.03325822
Rpl7,0.021802795865214053,4.34608778889974,0.8552658499925624,0.3925128650402524,0.7476232669260289,-5.897037994283361,0.057896238
