"X","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"Fabp2",317.164576611463,0.614345129340391,0.133331836085984,4.60764021088113,4.07264572622134e-06,0.019788273111181
"Cdkn1c",477.619354620603,0.468928676645272,0.102928577905449,4.55586471889307,5.21705064887451e-06,0.019788273111181
"Pnliprp2",38.6484920956366,1.30595349408203,0.320377548642196,4.07629529477593,4.57589021599839e-05,0.115709010595213
"Fabp1",285.224065332657,1.3722595887272,0.353459065611698,3.88237202617044,0.000103442458315779,0.196178622195875
"Cbx3",164.628707178127,-0.557408763768017,0.151404685221154,-3.68158199961792,0.000231791214226324,0.293061358520149
"Cldn9",29.0657500839038,1.35696617358987,0.364444610536494,3.72338109649173,0.000196572459397785,0.293061358520149
"Cfi",70.5092978942891,0.838577108898975,0.237508284123477,3.5307278312154,0.000414417938410724,0.392971810097969
"Espn",102.587053859689,0.706909860774889,0.198472356070861,3.56175476912512,0.000368384396915765,0.392971810097969
"Acot1",90.7421851600425,0.77247718618327,0.225803012209923,3.42102250374374,0.000623861698539731,0.525846093902489
"Sct",865.729767995149,0.250846781017221,0.0764831532133097,3.2797651571401,0.00103893529240575,0.788136312818998
"Mrpl15",219.867829905851,0.0468313977110803,0.129349603682375,0.362052889053123,0.717312507809695,0.999838843213375
"Lypla1",169.693689781456,-0.0114725904088829,0.148934070678405,-0.0770313357892147,0.938598616666453,0.999838843213375
"Tcea1",148.800072071018,-0.178983481390027,0.158963883978946,-1.12593802384529,0.260191753297468,0.999838843213375
"Atp6v1h",116.817409142815,-0.240209349307541,0.177735395032783,-1.3514997913794,0.176535386691718,0.999838843213375
"Rb1cc1",131.603430633284,-0.0172943834575933,0.174405594987357,-0.0991618615150908,0.921009755667226,0.999838843213375
"St18",174.941854597822,0.0534700160590762,0.150125279602714,0.356169302069426,0.721713779891696,0.999838843213375
"Pcmtd1",127.08477107502,-0.0592551471062273,0.176817558227313,-0.335120265771627,0.737534366016364,0.999838843213375
"Rrs1",64.8555520790836,0.155488394665104,0.227921384680469,0.682201869223849,0.495111312893699,0.999838843213375
"Vcpip1",66.5702852147964,-0.416313730191798,0.226335577335374,-1.83936496017558,0.065861524301865,0.999838843213375
"Snhg6",86.9479739385138,-0.26519888493464,0.203398802591446,-1.30383700177098,0.192289163641764,0.999838843213375
"Cops5",228.197708656385,0.0784492477452282,0.13027878326815,0.602164418313284,0.547064697989823,0.999838843213375
"Cspp1",167.495373082789,-0.235830872955417,0.145987369043353,-1.61541970720346,0.106219835353694,0.999838843213375
"Arfgef1",162.766188076577,-0.0354075206462451,0.153115157369511,-0.231247652123666,0.817122412028434,0.999838843213375
"Ncoa2",63.41070347669,-0.165454688925594,0.238998926385644,-0.692282142969212,0.488760161964015,0.999838843213375
"Tram1",223.797972002501,-0.0511330215922277,0.142008975551926,-0.360068942075641,0.718795577857368,0.999838843213375
"Lactb2",36.3615249354866,0.159763739916631,0.307918974886386,0.51884993438803,0.603865393160494,0.999838843213375
"Trpa1",115.797938205505,-0.223203805642655,0.217144923627097,-1.02790248058464,0.303995702596654,0.999838843213375
"Kcnb2",194.953032157708,0.0157304194098141,0.140899716995379,0.111642661498958,0.911106744463958,0.999838843213375
"Terf1",61.6581982610037,0.0551062263764444,0.258432582982806,0.213232502420606,0.831145617914839,0.999838843213375
