"X","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"Acot1",335.765034603582,2.24853781866131,0.135775341848293,16.5607229416789,1.33974565609098e-61,1.06938498269182e-57
"Hmgcs2",382.699570794204,1.58651747601396,0.131272868713419,12.0856464215579,1.25777028595124e-33,5.01976121123142e-30
"Sepp1",189.90048029959,-2.14595658564496,0.182089080997403,-11.7852019126593,4.65303742894755e-32,1.23801815859531e-28
"Cyp4a10",112.072977259853,3.04114516032011,0.261170883017736,11.6442733783367,2.45404290431458e-31,4.89704261555974e-28
"G0s2",72.4181326933888,4.68374198901879,0.455552506046431,10.2814536784513,8.54292440208333e-25,1.36379245154858e-21
"Me1",222.839548666723,1.3741513042307,0.154274774091131,8.90716782653644,5.23527755477148e-19,6.96466424036433e-16
"Acaa1b",133.395827451617,1.5282815204116,0.203251917616911,7.51914933118662,5.51337841682455e-14,6.28682664615622e-11
"Akr1b8",147.666110157425,1.26367205300355,0.174307354559467,7.24967719346821,4.17766095157858e-13,4.16826121443753e-10
"Acot2",93.9544111038183,1.50930091575356,0.217835719703458,6.92861996098796,4.2496572657751e-12,3.76897381060187e-09
"Scd1",43.6024364920434,2.34854955625301,0.345271990462084,6.80202744830215,1.03156937214973e-11,8.23398672849915e-09
"Hsd17b11",378.461412101725,0.785039688777252,0.117397697134828,6.68701097156666,2.27774808560419e-11,1.65281683811751e-08
"Scd2",174.26220761546,1.28737962530785,0.193537519750337,6.65183488436024,2.89461338309488e-11,1.92540033532194e-08
"S100g",194.62161200361,-0.973839753811321,0.147820204064799,-6.58800168740417,4.45785582146947e-11,2.73712347438225e-08
"Sis",733.306155682747,-0.695398538383227,0.106565061754188,-6.52557721016756,6.77401514105511e-11,3.86215634685014e-08
"Angptl4",99.7371171877594,1.64940641991275,0.253673597319898,6.50208156205059,7.92161276291848e-11,4.21535420490769e-08
"Retsat",353.822757682623,0.775240277900172,0.12592856366258,6.15619090183059,7.45153954119142e-10,3.71738678861187e-07
"Fabp1",1496.89720526572,0.441258404138039,0.0755422382763186,5.8412143220327,5.18216837566768e-09,2.29800377636552e-06
"Ndrg1",181.758192506043,-1.00653538017213,0.172045955829369,-5.85038674881952,4.90431300810013e-09,2.29800377636552e-06
"H2.Q10",86.6879677892347,1.39959911822201,0.240501530943463,5.81950190808153,5.90232502518819e-09,2.47959780795011e-06
"Ces1f",348.494396003353,0.850645022185086,0.148452990594183,5.73006322594366,1.00393207666555e-08,4.00669291797221e-06
"Mgll",23.0845096848675,2.98762951929019,0.534659998306016,5.58790545160665,2.29824706226632e-08,8.33845820500442e-06
"Id2",78.0602710808467,-1.34903680259208,0.241333481419426,-5.58992807238178,2.27163689574141e-08,8.33845820500442e-06
"Ppargc1a",118.130220356977,-1.0618634323291,0.192022208847009,-5.52989906066086,3.20415104031814e-08,1.02302134415278e-05
"Mgam",460.304711136174,-0.719853751396758,0.129861257598934,-5.54325258130463,2.96904095325407e-08,1.02302134415278e-05
"Creb3l3",438.219876268369,0.707468115831486,0.127820994524694,5.53483501252846,3.11521455487959e-08,1.02302134415278e-05
"Hsdl2",192.930290870428,0.860012262850762,0.156573730360505,5.49269830175611,3.95838686321617e-08,1.21522476700736e-05
"Hsd3b3",112.415746512496,1.121353196386,0.207429850142496,5.40593938440234,6.4469598445181e-08,1.90591235107198e-05
"Mfsd4",37.0406160719719,-1.78015166226937,0.337235133913298,-5.27866607969454,1.30127691926787e-07,3.7095687034272e-05
"Pxmp4",179.625598874466,0.810484633023887,0.156223972371217,5.18796584622766,2.12603582066052e-07,5.65667264017076e-05
"Paqr7",96.6807486093808,1.25299597806524,0.241254266479458,5.19367386264205,2.0618420796382e-07,5.65667264017076e-05
"Por",253.061629544549,0.696186983783797,0.139523513833492,4.98974663592997,6.04585374612672e-07,0.000150806264379948
"Slc37a4",144.646769086781,-0.873404419282416,0.174934448206023,-4.99275258955167,5.95247891681845e-07,0.000150806264379948
"Slc25a20",218.310085018941,0.660422476212489,0.142579959454247,4.63194462069135,3.62247061274177e-06,0.000876198800936509
"Kctd14",41.090879712008,-1.45366923967489,0.314876527161643,-4.61663259811248,3.90016857774286e-06,0.000915621929045396
"Acacb",21.2378504291295,2.17993656018889,0.47314822368434,4.60730158345312,4.07928146800047e-06,0.000918279193084442
"Cyp4f14",438.622673160626,-0.508527746247993,0.110449908511511,-4.60414818899549,4.14157491243296e-06,0.000918279193084442
"Abcd3",496.343745027018,0.46543345074162,0.102319595115602,4.54882029405773,5.39474862386894e-06,0.00116380766258708
"Akr1c14",36.6808280836665,-1.5322695229619,0.340152333784753,-4.50465679865514,6.64802960141102e-06,0.00139643611259113
"Neurl1b",28.9217884982419,-1.78159377365399,0.398217697343738,-4.47391912900379,7.67987981325138e-06,0.00154454235271209
"Spink1",394.281570427976,-0.593833944481884,0.1327819540099,-4.47224887530732,7.74012704942167e-06,0.00154454235271209
"Plin2",362.016112643977,0.54339383422718,0.123396837739256,4.40362852227541,1.06455168697761e-05,0.00202315513463221
"H2.T23",62.6035153850964,-1.19505645563399,0.271353178689525,-4.4040628578792,1.06242137579789e-05,0.00202315513463221
"Pls1",258.694556330224,-0.626660852141003,0.142835480881843,-4.38729122674633,1.14771070464708e-05,0.00213047135918442
"Khk",678.594898027499,-0.393485989534432,0.090048985032895,-4.36968822458899,1.24424053009537e-05,0.00225716543436847
"Gstk1",178.986469698709,0.657790576937311,0.151641828073698,4.33779113120178,1.43921827382971e-05,0.00249735657863233
"Ptpn6",74.3093025016465,1.08978808851729,0.251030373075806,4.34125988486736,1.41668039065984e-05,0.00249735657863233
"Fabp2",1270.57072988306,0.338238081517534,0.0783724961317909,4.31577528102147,1.59043713026525e-05,0.00270103599442069
"Reg3g",384.568564909773,-0.528184650226299,0.122978159409577,-4.29494678373895,1.74735246192877e-05,0.00290570153148238
"Gls",166.304254931235,-0.657831822376982,0.15446283744357,-4.25883554429271,2.05494579208943e-05,0.00321619162989369
"Fam213a",90.4600122042181,-1.07351946855821,0.251691259955601,-4.26522346762292,1.9970221996862e-05,0.00321619162989369
"Cobl",117.456874529217,-0.996983127061812,0.234087586266717,-4.25901750264476,2.0532739448996e-05,0.00321619162989369
"Atp1a1",717.320885410621,-0.401155524812746,0.0947964937951775,-4.23175487565505,2.31875037723994e-05,0.00355928182906331
"Gngt2",23.961173004343,-1.7311716241269,0.41094040919357,-4.21270720862948,2.52328057226008e-05,0.00380015575995848
"Chst4",38.7013305288891,1.34411403320344,0.3196884764756,4.20444943158917,2.61718441276106e-05,0.00386858629308496
"Mettl7b",138.323353287715,0.780223040315627,0.186006600298292,4.19459868125331,2.73355128038642e-05,0.00396712842182626
"Dhrs4",524.036648494928,0.415324542771823,0.0992872049694942,4.18306208639301,2.87608805313231e-05,0.00409945265001824
"Reg3b",233.746322207317,-0.701405762652485,0.169530001870232,-4.13735477446275,3.51332672930634e-05,0.00491989016724969
"Tkfc",431.833927661529,-0.448140673279374,0.109786556022414,-4.08192669043996,4.46638865101354e-05,0.00614667486420518
"X1500035N22Rik",33.7456098212368,-1.48248962941966,0.364886342323323,-4.06288056708365,4.84708328854181e-05,0.00655752861171877
"AA467197",153.96980561813,-1.43302237618247,0.354954107393642,-4.0372046592301,5.40918774089855e-05,0.00719602275797538
"Clca4b",129.359406423646,-0.751585047673875,0.188152927039049,-3.99454347854972,6.48190263323771e-05,0.00848172898663991
"Capg",80.0289487034479,0.909747230881153,0.229069658828709,3.97148725646565,7.14253220993108e-05,0.0089739402622232
"Pfkl",123.640310673159,0.728880646205317,0.183373057193689,3.97485136235381,7.04232239647412e-05,0.0089739402622232
"Pank3",275.637117519179,0.508536274391334,0.128203991681823,3.96661810385297,7.28996597404285e-05,0.0089739402622232
"Slc17a4",82.3480536152118,-0.921175648206457,0.232433753282268,-3.96317503459913,7.39595147269898e-05,0.0089739402622232
"Bach1",56.6261035685433,-1.0333296527541,0.260784177120727,-3.96239397713047,7.42019615768894e-05,0.0089739402622232
"Acot8",263.086443377421,0.50647056949703,0.127976768891272,3.95751958644401,7.57320793570881e-05,0.00902229040937727
