"X","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"Spcs1",1714.49854889104,0.0375157031291649,0.063254546803339,0.593091011240707,0.553120245738046,0.99968310042788
"Glt8d1",98.2832378511593,0.172814185559133,0.210893017571418,0.819440053299109,0.412535390787015,0.99968310042788
"Gnl3",320.571997943898,0.199384298626102,0.143049858482564,1.39380982785386,0.163375039588383,0.99968310042788
"Pbrm1",528.104274811939,-0.0719286934155795,0.0961642514254584,-0.74797746927126,0.454473747691332,0.99968310042788
"Smim4",173.266697574474,-0.161160924285487,0.180687913842689,-0.891929741497804,0.372430592047902,0.99968310042788
"Nisch",490.894470801487,0.0328096934920365,0.10064325117648,0.325999936493546,0.744424403177358,0.99968310042788
"Bap1",81.2303767680545,0.0968011941214091,0.228669728033409,0.423323169856862,0.672059491745626,0.99968310042788
"Capn7",228.708443365369,0.0229042602294265,0.146720705938161,0.156107892767909,0.875947977110363,0.99968310042788
"Mettl6",92.516963405633,0.117963461406731,0.216334499744334,0.54528270593059,0.585559096528079,0.99968310042788
"Eaf1",71.746216452647,0.199126536947989,0.251457593559818,0.791889137762785,0.428425321110812,0.99968310042788
"Dph3",881.092921905004,0.0864645284035094,0.0773906160829858,1.11724822439446,0.263888206447659,0.99968310042788
"Oxnad1",148.4688010834,0.0883580216216534,0.168881677138978,0.523194837465648,0.600838673651236,0.99968310042788
"Parg",94.7228310408053,-0.0268952710507261,0.212605726209426,-0.126503041711271,0.899333741453317,0.99968310042788
"Mapk8",113.212519448713,0.0222520951560606,0.194393687975048,0.114469226793603,0.908865839483946,0.99968310042788
"Rpl23a.ps3",1726.3823890481,-0.10858307001553,0.0601101491441857,-1.80640160707425,0.07085563074296,0.99968310042788
"Bmpr1a",232.384397268358,0.034037514287378,0.139443847843948,0.244094772294792,0.807157421219901,0.99968310042788
"Ldb3",142.317753887508,0.113416248391796,0.185807205164853,0.610397472429394,0.541598542082496,0.99968310042788
"Wapl",440.335668330985,-0.0341607087855752,0.101934276099078,-0.33512484801846,0.737530909557774,0.99968310042788
"Ccser2",183.640228119513,-0.0733479808272855,0.157809531557823,-0.464788027080671,0.642083262679499,0.99968310042788
"Ghitm",613.809743354206,0.0403511517059343,0.0878069801070263,0.45954378178991,0.645843719425045,0.99968310042788
"Tspan14",105.624618676119,-0.0988824937642729,0.199362001300008,-0.495994688654187,0.619898158288943,0.99968310042788
"Ero1l",171.886130640081,0.198119799175746,0.156911208501838,1.26262362687383,0.206724472719438,0.99968310042788
"Psmc6",616.496525479154,0.148869022126981,0.0922200275898204,1.61428082399981,0.10646652756694,0.99968310042788
"Gnpnat1",631.435194635131,0.0371235790506005,0.0936804889467305,0.396278664511562,0.691899464915291,0.99968310042788
"Cdkn3",92.1245431147426,0.0816020707594047,0.214491880348087,0.380443635567823,0.703616128795014,0.99968310042788
"Cnih1",496.94828125756,0.0226598924165322,0.0983505142764973,0.230399328190877,0.817781483139507,0.99968310042788
"Gmfb",65.3763238744534,-0.0815621936479487,0.260235530947648,-0.313416824178235,0.753964003815156,0.99968310042788
"Cgrrf1",97.6604547061436,0.108626612541921,0.213790238086407,0.50809902975092,0.611383895661626,0.99968310042788
"Gch1",84.5862232772558,0.434405128278914,0.224244892855774,1.93719073262599,0.0527220326775788,0.99968310042788
"Socs4",200.079599447255,0.0539980973012405,0.166025262939635,0.325240245641855,0.744999251362697,0.99968310042788
"Mapk1ip1l",299.860403261221,-0.0248589192684275,0.124467376360544,-0.199722368987829,0.841697718305212,0.99968310042788
"Fbxo34",69.7833227685733,-0.223379984990892,0.244671868531035,-0.912977803014398,0.361254215851288,0.99968310042788
"Ktn1",463.785651155748,-0.106624516361483,0.281519818190912,-0.378746040142635,0.704876460845178,0.99968310042788
"Tmem260",98.8376143508355,-0.239337825421426,0.215379571925798,-1.11123735311296,0.266466196961448,0.99968310042788
"Exoc5",207.143301098859,0.0319034329692757,0.15650263907229,0.203852364141535,0.838468871237691,0.99968310042788
"Ap5m1",70.5672711687416,0.0819051952350601,0.250019231731726,0.327595580019002,0.743217464319792,0.99968310042788
"Naa30",97.5248927968228,-0.112470368926065,0.217012341540845,-0.518267155349301,0.60427188557242,0.99968310042788
"Ttc5",132.925664694722,0.0561097175583121,0.197350448294693,0.28431512592526,0.77616889543847,0.99968310042788
"Parp2",199.811626473802,-0.0424254457232734,0.162407998364054,-0.261227563609106,0.793917023190523,0.99968310042788
"Tep1",127.919415190381,-0.0552406681186903,0.191077183611334,-0.289101331067628,0.772503835026231,0.99968310042788
"Osgep",268.721588108471,0.0433096297066238,0.127235989307311,0.340388202602164,0.733564201815539,0.99968310042788
"Apex1",258.021155072751,0.0698152746977259,0.136612813106543,0.511044850846294,0.609319651395282,0.99968310042788
"Tmem55b",142.730060658984,-0.136643764021919,0.181876433402062,-0.751299997838918,0.452472130518477,0.99968310042788
"Pnp",381.051785202762,0.099346027123081,0.11082760169789,0.89640148844773,0.370038372644666,0.99968310042788
"Rnase4",1472.15970761963,-0.0836301484160323,0.0675008921204626,-1.23894878702914,0.215364464536957,0.99968310042788
"Ang",1175.97713545589,-0.0461410392470535,0.0862952976240117,-0.534687758400114,0.59286578785098,0.99968310042788
"Rnase1",1129.81903122428,0.00846835585899183,0.097572507302036,0.0867903889440701,0.930838127307717,0.99968310042788
