"X","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"Fabp1",265.772633937244,1.68856279161661,0.297708550603253,5.67186527963352,1.41251039721101e-08,0.000120501261986071
"Tubb2b",284.902870305759,0.600006787967469,0.119278123822755,5.03031711715274,4.89669261823646e-07,0.00208868423630876
"Neurog3",413.96247970475,0.528957292230217,0.10689551966999,4.94835792803312,7.48421881723229e-07,0.00212826235766029
"Slc39a2",143.167009601371,0.799413194196425,0.163864649159225,4.87849696867593,1.06897306688655e-06,0.00227985230840228
"Gm8773",99.4850066402488,1.06133924807638,0.227134076638048,4.67274335839835,2.97203044307494e-06,0.00503989640301415
"Pgc",72.2310576445674,1.08639985384415,0.2343177844058,4.63643788967669,3.54464639761867e-06,0.00503989640301415
"Oat",305.013006863541,-0.52926508814855,0.117016255533164,-4.52300482302262,6.0967850369552e-06,0.0074302390214664
"Clca3b",256.344612380841,-0.553784349658792,0.126253824884146,-4.38627780320287,1.15306837876968e-05,0.0113825263937838
"Slc5a1",62.2106825954494,-1.04314454564912,0.238325299120151,-4.37697780932281,1.20336220448181e-05,0.0113825263937838
"Akr1b8",31.0941735004956,1.56213706869531,0.358748230325642,4.35441052148837,1.33425464702659e-05,0.0113825263937838
"Cdk6",75.2929150007373,-0.879160297436238,0.212654216253062,-4.13422462496592,3.56155007396467e-05,0.0276214397099933
"Upp1",109.689806606375,0.724693708671196,0.179436835674787,4.0387120400665,5.37454960239445e-05,0.0381098551488915
"Hes1",87.5124085204831,-0.848395019210407,0.211535477025259,-4.01065122097274,6.05515032447459e-05,0.0381098551488915
"Mtch1",461.473657791555,0.399977056504449,0.100364127580769,3.98525913736025,6.74065221041361e-05,0.0381098551488915
"Gfra3",287.071915798052,0.474297650174039,0.118763481545017,3.99363208289121,6.50688044412119e-05,0.0381098551488915
"Ppic",86.5716111372243,0.817075612317859,0.205744092991543,3.97131990735425,7.14755224923532e-05,0.0381098551488915
"Crybb1",103.964789482933,0.778551787660758,0.199435919295356,3.90376914254727,9.47061227560048e-05,0.0475257607783222
"Arg1",43.4230011977221,1.11289366071858,0.287466069376503,3.8713913719709,0.000108215880911891,0.0512883155588522
"Enpp3",41.6757451748374,1.14038364248346,0.295789485854785,3.85538938001104,0.000115545570097771,0.0518799609738994
"Cdca7",121.987061896038,-0.641070540677609,0.168466553253743,-3.80532828799573,0.000141616232788517,0.060406404095942
"Sdc4",196.826555993264,-0.511858493984363,0.135960724425342,-3.76475262358162,0.000166714046392297,0.0677255966558423
"Tm4sf4",395.153417552215,0.438277995273136,0.117836558537136,3.71937199044226,0.000199718734129544,0.0723742239597003
"Slc12a2",203.760902390097,-0.504499165358094,0.135818967533316,-3.71449713188508,0.000203608178998102,0.0723742239597003
"Rcor2",117.829600602316,0.686830319041596,0.183844033498688,3.73594022047224,0.000187015096216149,0.0723742239597003
"Mgll",72.7332128424283,0.857843608978193,0.232896866067548,3.68336261222764,0.000230177365383657,0.0755247347726147
"Mfge8",192.318159789723,0.510294774654532,0.138294507160688,3.68991354126312,0.000224330280869043,0.0755247347726147
"Lypd1",105.734262352258,0.667920646603161,0.183312502607641,3.6436175225471,0.000268832818266073,0.0790831990561333
"Pax4",123.709485691942,0.636932191500175,0.174486789910103,3.65031755027602,0.000261916300068253,0.0790831990561333
"Gadd45a",354.627954658192,0.400633548893213,0.109816479019373,3.64820974475549,0.000264074017655674,0.0790831990561333
"Creb3l3",24.4781535397405,1.63301585499765,0.450810011515807,3.62240370285207,0.000291878131915563,0.0830004114457224
"Gas6",46.0328645242459,-1.10737297079574,0.30663939480053,-3.61131997249111,0.000304642522281375,0.0838356566962067
"Reg4",70.6353942753033,0.813813693957964,0.227761198229805,3.5731006874,0.000352779034793388,0.0911987256309815
"Kcnq1",63.871949467846,-0.845550307954062,0.2361331999885,-3.5808192494543,0.000342518551114388,0.0911987256309815
"Gadd45g",213.321514131189,0.507723078049374,0.146480799057557,3.46614082743961,0.000527986650682064,0.132478062263785
"Cldn15",216.71869725912,-0.483190611064249,0.140521447248183,-3.43855418889089,0.000584829475468571,0.142548007292068
"Trim2",97.0975154435096,-0.676072501996139,0.199163165008943,-3.3945659678876,0.00068737477885239,0.16288872884416
"Khk",108.46329409516,-0.627584438130279,0.185970847299687,-3.3746388062584,0.000739126306758908,0.165994330474743
"Cdkn1c",165.956837527411,0.531098167315484,0.157383939972156,3.37453851650584,0.000739395681401972,0.165994330474743
"Olfm1",168.429918060377,0.524036077401829,0.155647837242324,3.36680603268499,0.000760441545932239,0.166341713547383
"Fabp2",439.234655279243,0.335972462361001,0.100891670229628,3.33003172210682,0.000868360904590495,0.174126474638551
"Ddit4",173.434919285321,0.556347291868412,0.167218884617804,3.32706017708467,0.000877674177641274,0.174126474638551
"Ooep",62.881846585976,0.950700416579051,0.284473953235032,3.34195945100669,0.000831892124997711,0.174126474638551
"Rhob",86.7519768731513,0.664990916901488,0.199326777297396,3.33618456043826,0.00084936756395182,0.174126474638551
"Btg2",398.102971171893,0.335815888297175,0.102346686977946,3.28116032099345,0.00103380963550382,0.1850078155128
"Serinc3",308.635030292834,-0.358606535942153,0.108933700969056,-3.29197055412649,0.000994880277851706,0.1850078155128
"Bex1",47.8217437316548,-0.909036882487059,0.276943193570753,-3.28239474228067,0.00102929404967565,0.1850078155128
"Rep15",66.2227931254453,0.792966253732446,0.241815690698558,3.27921753729762,0.00104095359800896,0.1850078155128
"Cyba",129.960519974874,-0.592005276775273,0.179516677666614,-3.29777313434189,0.000974548395727054,0.1850078155128
"Sct",173.381172861332,0.4577140865141,0.141646426639212,3.23138463407867,0.00123192042484661,0.214479860089111
"Aqp1",69.0603014179349,-0.758794225287051,0.239278241558445,-3.17117937822069,0.00151821361379532,0.253958438025253
"Ppp1r1b",208.05476397351,-0.455101415396245,0.14338344444226,-3.17401647844715,0.0015034515498546,0.253958438025253
"Adrm1",245.887616010262,0.390847555589703,0.123799728554387,3.15709541655416,0.00159349194676793,0.261424611497639
"Trp53i11",226.630019634408,0.388413999608256,0.124624047759897,3.11668579692244,0.00182896389722406,0.288942426059602
"Jund",308.863879625471,0.353196625930117,0.113161815508781,3.12116436398733,0.00180137461049828,0.288942426059602
"Gm26829",25.3387503352213,1.26384471971106,0.406318225296563,3.11048001548196,0.0018678353441468,0.289718242198479
