"X","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"Fabp1",208.250561717615,1.49199336319902,0.182812199496693,8.16134463294398,3.31315360281912e-16,3.15114039164127e-12
"Creb3l3",25.1974421172227,1.96132005883604,0.402798575245168,4.86923286072265,1.1203232521403e-06,0.00532769722555319
"Cd74",38.4937500139046,1.42404570077925,0.332716113755041,4.28006231711306,1.86840989582755e-05,0.0592348217307195
"H2.Aa",8.57424874900619,2.81236370622722,0.704345440107536,3.99287557792359,6.52768246651596e-05,0.155211969847583
"Me1",20.6219094422571,1.52693311613018,0.401928051760693,3.79902101742158,0.000145268774241723,0.230275218635505
"H2.Ab1",26.8813124511451,1.31062527062344,0.344191563357714,3.8078367111553,0.000140187787513577,0.230275218635505
"Mrpl15",152.276811563222,0.127722167851155,0.159008319155558,0.803242047519564,0.421834846714923,0.9999460872654
"Lypla1",89.5830252134067,-0.00495461342461437,0.192401243290646,-0.0257514626198637,0.979455576213368,0.9999460872654
"Tcea1",69.4635996367954,-0.0850987423271219,0.212392447750593,-0.40066745888748,0.688664972079669,0.9999460872654
"Atp6v1h",28.1510892222132,0.0689083044631972,0.312623040730562,0.220419788324516,0.825544235506497,0.9999460872654
"Rb1cc1",39.0516603034857,-0.0873088453552555,0.274011195779904,-0.318632401521963,0.750005280255932,0.9999460872654
"X4732440D04Rik",6.23757260792171,-0.742119495717531,0.699128640921418,-1.06149205207707,0.288466343002493,0.9999460872654
"Pcmtd1",38.6448982764113,-0.0279138234725034,0.271839621976898,-0.102684896592726,0.918213061046351,0.9999460872654
"Rrs1",54.1962982990817,0.196755900305144,0.23836089090541,0.825453787984138,0.409114008460364,0.9999460872654
"Vcpip1",23.6769393313995,-0.342280135498808,0.339943399089437,-1.00687389846554,0.313995376621954,0.9999460872654
"Snhg6",87.9930535506234,-0.232701205336285,0.205021996443123,-1.13500604507497,0.256372785549044,0.9999460872654
"Cops5",92.0881936991647,0.0996845451475095,0.190625620058407,0.522933617826222,0.601020449101572,0.9999460872654
"Cspp1",40.6620288201551,-0.220334506397613,0.264060759397249,-0.834408364576977,0.404050905317649,0.9999460872654
"Arfgef1",82.7269377103661,-0.070628555443136,0.194880419885375,-0.362419967509709,0.717038220363317,0.9999460872654
"Ncoa2",26.764266665385,-0.0676937063252933,0.327074957886675,-0.206966949602873,0.836035670025118,0.9999460872654
"Tram1",131.21367071871,0.00558763336509793,0.168412418929714,0.0331782739100131,0.973532423490771,0.9999460872654
"Lactb2",19.7493036560962,0.0593818344835489,0.367786183636784,0.16145749113347,0.871733089193559,0.9999460872654
"Terf1",25.9554468195486,0.0470533350793729,0.324894909132108,0.144826323087261,0.884847998513164,0.9999460872654
"Rpl7",521.746739514292,-0.014352816713661,0.112561580346492,-0.127510796041416,0.898536128925167,0.9999460872654
"Rdh10",14.7254739409079,0.107499791054574,0.418047529611475,0.257147294123426,0.797065069292424,0.9999460872654
"Stau2",19.7351758643743,-0.0654891139005493,0.368918839551514,-0.177516317627375,0.859102849160543,0.9999460872654
"Ube2w",21.8735140473553,-0.192237560600067,0.348736944282884,-0.551239447817523,0.58146954146566,0.9999460872654
"Tceb1",146.501466130342,0.0346747345234264,0.158400335466056,0.218905688686858,0.826723515008916,0.9999460872654
"Tmem70",82.0827576123477,0.146853406755563,0.196839332499461,0.746057227947394,0.455632845541938,0.9999460872654
"Ly96",19.3923459420492,0.120038100354183,0.366446887109701,0.327572984180508,0.743234551332228,0.9999460872654
"Mcm3",54.8651064358613,0.116985835013117,0.23779883872837,0.491952928108056,0.622752620468417,0.9999460872654
"Tmem14a",27.698978717649,0.0837015017525347,0.333906748431191,0.250673285717624,0.802066716250504,0.9999460872654
"Gsta3",8.53066952226475,-0.598729844145043,0.562739864882894,-1.06395491328776,0.287349124800372,0.9999460872654
"Smap1",100.271546045334,0.0167650788932468,0.18672676510668,0.0897840161460976,0.928458850153076,0.9999460872654
"Sdhaf4",58.1731833967891,-0.0499211263799304,0.226779007428457,-0.220131161812582,0.825769006371977,0.9999460872654
"Fam135a",28.1948166405699,-0.146994143139947,0.314441700764131,-0.467476618981305,0.640158916352138,0.9999460872654
"Lmbrd1",28.8214862423759,0.196921939764464,0.31218311429743,0.630789849757372,0.528177941032901,0.9999460872654
"Phf3",56.3274539811106,-0.0726274354247977,0.238199525338667,-0.304901679890158,0.760441036280169,0.9999460872654
"Ptp4a1",82.4549890206842,0.0271848984363432,0.196972381130385,0.138013757463531,0.890229544715714,0.9999460872654
"Prim2",15.0724499297695,0.0344247295645198,0.418523331548159,0.0822528326848096,0.934445661329589,0.9999460872654
"Bag2",7.84745750218233,0.426343541818942,0.567876205600577,0.750768455544017,0.452792016686792,0.9999460872654
"Zfp451",23.1159643889829,-0.0255827342864084,0.372801485285514,-0.068622940884518,0.945289757724044,0.9999460872654
"Dst",9.49309962382008,0.16702392196104,0.535399275908235,0.31196142668984,0.755069838448733,0.9999460872654
"Ccdc115",51.8435888211212,0.242577778752963,0.239962936801092,1.01089685760113,0.312065798206228,0.9999460872654
"Imp4",86.7950373549938,0.17625968573717,0.197438891946218,0.892730322783533,0.372001607770106,0.9999460872654
"Ptpn18",56.7591119683689,-0.199537836085714,0.231567416511831,-0.861683561061447,0.388861674157333,0.9999460872654
"Fam168b",52.2041326903057,0.0382208914237728,0.238722968905995,0.160105630383742,0.872797865988084,0.9999460872654
"Plekhb2",79.5083523577339,-0.120851101882783,0.20240610430675,-0.597072416845842,0.550459032770649,0.9999460872654
