"X","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"Mrpl15",42.2049798528493,0.122393822975066,0.246302920348253,0.496923961770372,0.619242673318542,0.999842595471851
"Lypla1",32.5417275910367,0.418676045943641,0.277705149090958,1.50762795473594,0.131649773937088,0.999842595471851
"Tcea1",23.4881473486138,0.0396161492392773,0.333412461617454,0.118820241592324,0.905417771818249,0.999842595471851
"Atp6v1h",11.6487045797839,0.031043571317175,0.46803849541193,0.0663269616099695,0.947117518222024,0.999842595471851
"Rb1cc1",19.1239703641845,0.146789725271995,0.378005250874906,0.388327212207358,0.697773901837622,0.999842595471851
"X4732440D04Rik",2.34959964814781,1.18345819735965,1.06112432351659,1.11528703200172,0.264727440731118,0.999842595471851
"St18",10.2318304929539,-0.222787111286455,0.510267318379189,-0.436608623092137,0.662395207906398,0.999842595471851
"Pcmtd1",15.2646283360539,0.0111921762823311,0.407984042642595,0.0274328775454969,0.978114475620952,0.999842595471851
"Rrs1",18.2180655215983,0.115705652425068,0.374276402497733,0.309144930465578,0.757211282408646,0.999842595471851
"Vcpip1",10.5371213887163,-0.00576755698256273,0.503616121688429,-0.0114522882294283,0.99086259577221,0.999842595471851
"Sgk3",4.66155487617297,0.0816128793542543,0.73444025660985,0.111122557103523,0.911519161534838,0.999842595471851
"Snhg6",29.5853036900928,-0.25063278606631,0.310308287492493,-0.807689630501322,0.41926927447964,0.999842595471851
"Cops5",34.9861941876008,0.0995048057108081,0.272175248346845,0.365590943023609,0.714670334368424,0.999842595471851
"Cspp1",18.8506110645274,0.155376366590591,0.369225639954643,0.420816838748462,0.673888834701692,0.999842595471851
"Arfgef1",24.0710777067659,-0.147574602130345,0.331595791249282,-0.445043652618026,0.656288208033861,0.999842595471851
"Ncoa2",7.85258656510171,-0.450314940649602,0.58207645085917,-0.773635387559346,0.439146439098974,0.999842595471851
"Tram1",21.6407055815871,0.238245015697761,0.339904435349293,0.700917643080871,0.483354413221786,0.999842595471851
"Lactb2",5.99248823409491,0.116073216666989,0.650792353107892,0.178356761742322,0.858442803923816,0.999842595471851
"Terf1",6.82117312477393,-0.299312023411314,0.62599724488411,-0.478136327048412,0.632553177889358,0.999842595471851
"Rpl7",175.175654818275,0.0803750516224047,0.128175646668986,0.627069601060596,0.530613612607232,0.999842595471851
"Rdh10",2.41415238085099,-0.511172356167638,1.05015547538947,-0.486758740155178,0.626429312800999,0.999842595471851
"Stau2",7.95240945791665,0.0239471146537443,0.564805100090101,0.0423988994609363,0.966180705664931,0.999842595471851
"Ube2w",11.6580714388017,0.225152127931039,0.464543442956482,0.484673998406067,0.627907613570619,0.999842595471851
"Tceb1",47.1895613122187,0.0948095823258764,0.234216970597693,0.404793820379172,0.685629071557714,0.999842595471851
